,airport_name,city_name,country_name,timezone,type_of_port
1743,El Dorado Springs Memorial Airport,El dorado springs,United States,-5,airport
1744,Anholt Airport,Anholt,Denmark,1,airport
1745,Karlstad Airport,Karlstad,Sweden,1,airport
1746,Flagler Aerial Spraying Inc Airport,Flagler,United States,-6,airport
1747,Strasbourg Neuhof Airfield,Strasbourg Neudorf,France,1,airport
1748,Kaltag Airport,Kaltag,United States,-9,airport
1749,Skardu Airport,Skardu,Pakistan,5,airport
1750,Blue Ridge Airport,Martinsville,United States,-4,airport
1751,Chenggong Station,Taichung,Taiwan,8,station
1752,Morafenobe Airport,Morafenobe,Madagascar,3,airport
1753,Grove City Airport,Grove City,United States,-5,airport
1754,Devil Island Port,Devil Island,Antarctica,12,port
1755,Mountain Home Air Force Base,Mountain Home,United States,-7,airport
1756,Pulkovo Airport,St. Petersburg,Russia,3,airport
1757,Red Sucker Lake Airport,Red Sucker Lake,Canada,-6,airport
1758,Totegegie Airport,Totegegie,French Polynesia,-9,airport
1759,Palm Springs International Airport,Palm Springs,United States,-8,airport
1760,Celle-Arloh Airport,Celle,Germany,1,airport
1761,Cushing Municipal Airport,Cushing,United States,-6,airport
1762,Madison Municipal Airport,Madison,United States,-5,airport
1763,Omarama Glider Airport,Omarama,New Zealand,12,airport
1764,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,-6,airport
1765,Lutsk Airport,Lutsk,Ukraine,2,airport
1766,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,-4,airport
1767,General Francisco J. Mujica International Airport,Morelia,Mexico,-6,airport
1768,Nanchang Changbei International Airport,Nanchang,China,8,airport
1769,Columbus Air Force Base,Colombus,United States,-6,airport
1770,Talkeetna Train Depot,Talkeetna,United States,-9,station
1771,Coleman A. Young Municipal Airport,Detroit,United States,-5,airport
1772,Canton Island Airport,Canton Island,Kiribati,13,airport
1773,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,-7,airport
1774,Sege Airport,Sege,Solomon Islands,11,airport
1775,New Haven State Street Station,New Haven,United States,-5,station
1776,Le Castellet Airport,Le Castellet,France,1,airport
1777,Elkhart Morton County Airport,Elkhart,United States,-5,airport
1778,Tasiusaq (Qaasuitsup) Heliport,Tasiusaq,Greenland,-3,airport
1779,Rancho San Simeon Airport,Cambria,United States,-8,airport
1780,South Haven Area Regional Airport,South Haven,United States,-5,airport
1781,Middle Georgia Regional Airport,Macon,United States,-5,airport
1782,Island Lake Airport,Island Lake,Canada,-6,airport
1783,Læsø Airport,Laeso,Denmark,1,airport
1784,Machu Pichu Airport,Machu Pichu,Peru,-5,airport
1785,Rustenburg Airport,Rustenburg,South Africa,2,airport
1786,Rainham Essex Railway Station,Rainham Essex,United Kingdom,0,station
1787,Reichelsheim Airport,Reichelsheim,Germany,1,airport
1788,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,-7,airport
1789,Sept-Îles Airport,Sept-iles,Canada,-5,airport
1790,Aden International Airport,Aden,Yemen,3,airport
1791,Plattsburgh International Airport,Plattsburgh,United States,-5,airport
1792,Davis Monthan Air Force Base,Tucson,United States,-7,airport
1793,Bilbao Airport,Bilbao,Spain,1,airport
1794,Borroloola Airport,Borroloola,Australia,9.5,airport
1795,Mimizan Airport,Mimizan,France,1,airport
1796,Al Dhafra Air Base,Abu Dhabi,United Arab Emirates,4,airport
1797,Clyde River Airport,Clyde River,Canada,-5,airport
1798,RAF Northolt,Northolt,United Kingdom,0,airport
1799,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,-6,airport
1800,Jinshan North Railway Station,Jinshan,China,8,station
1801,Guangzhou South Railway Station,Guangzhou,China,8,station
1802,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,3,airport
1803,Las Vegas Helicopters Heliport,Las vegas,United States,-8,airport
1804,Lansdowne House Airport,Lansdowne House,Canada,-5,airport
1805,General José María Yáñez International Airport,Guaymas,Mexico,-7,airport
1806,Longyan Guanzhishan Airport,Longyan,China,8,airport
1807,Maniitsoq Airport,Maniitsoq,Greenland,-3,airport
1808,Kalemie Airport,Kalemie,Congo (Kinshasa),2,airport
1809,Limon International Airport,Limon,Costa Rica,-6,airport
1810,Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,-3,airport
1811,Elmendorf Air Force Base,Anchorage,United States,-9,airport
1812,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,-5,airport
1813,George Town Airport,George Town,Bahamas,-5,airport
1814,Tulsa International Airport,Tulsa,United States,-6,airport
1815,Žilina Airport,Žilina,Slovakia,1,airport
1816,South Bend Station,South Bend,United States,-5,station
1817,Bidar Air Force Station,Bidar,India,5.5,airport
1818,Vilshofen Airport,Vilshofen,Germany,1,airport
1819,Jiroft Airport,Jiroft,Iran,3.5,airport
1820,In Aménas Airport,Zarzaitine,Algeria,1,airport
1821,Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,-3,airport
1822,Tekapo Aerodrome,Lake Tekapo,New Zealand,12,airport
1823,Knebworth Railway Station,Knebworth,United Kingdom,0,station
1824,Toyama Station,Toyama,Japan,9,station
1825,Resolute Bay Airport,Resolute,Canada,-6,airport
1826,Misima Island Airport,Misima Island,Papua New Guinea,10,airport
1827,Cairo-Grady County Airport,Cairo,United States,-5,airport
1828,Felts Field,Spokane,United States,-8,airport
1829,Suwannee County Airport,Live Oak,United States,-5,airport
1830,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,-3,airport
1831,Cutral-Co Airport,Cutralco,Argentina,-3,airport
1832,Diori Hamani International Airport,Niamey,Niger,1,airport
1833,Tabiteuea North Airport,Tabiteuea North,Kiribati,12,airport
1834,Svanemollen Railway Station,Copenhagen,Denmark,1,station
1835,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort,France,1,airport
1836,Gombe Lawanti International Airport,Gombe,Nigeria,1,airport
1837,Mullheim Baden Station,Mullheim,Germany,1,station
1838,Ignacio Agramonte International Airport,Camaguey,Cuba,-5,airport
1839,St Michael Airport,St. Michael,United States,-9,airport
1840,Hamid Karzai International Airport,Kabul,Afghanistan,4.5,airport
1841,Goondiwindi Airport,Goondiwindi,Australia,10,airport
1842,Yeltsovka Airport,Novosibirsk,Russia,7,airport
1843,Coffeyville Municipal Airport,Coffeyville,United States,-5,airport
1844,Sanshui South Railway Station,Sanshui,China,8,station
1845,Mwene-Ditu Airport,Mwene-Ditu,Congo (Kinshasa),1,airport
1846,Mendig Airfield,Mendig,Germany,1,airport
1847,Cayenne-Rochambeau Airport,Cayenne,French Guiana,-3,airport
1848,Shaktoolik Airport,Shaktoolik,United States,-9,airport
1849,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,-3,airport
1850,Sauðárkrókur Airport,Saudarkrokur,Iceland,0,airport
1851,Waterloo Station,Waterloo,United States,-5,station
1852,Egilsstaðir Airport,Egilsstadir,Iceland,0,airport
1853,Abeche Airport,Abeche,Chad,1,airport
1854,Scone Airport,Scone,Australia,10,airport
1855,Zurich Airport Railway Station,Kloten,Switzerland,1,airport
1856,Batticaloa Airport,Batticaloa,Sri Lanka,5.5,airport
1857,Bougouni Airport,Bougouni,Mali,0,airport
1858,Inácio Luís do Nascimento Airport,Juara,Brazil,-4,airport
1859,Baco Airport,Baco,Ethiopia,3,airport
1860,Iauaretê Airport,Iauarete,Brazil,-4,airport
1861,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,8,airport
1862,Brunei International Airport,Bandar Seri Begawan,Brunei,8,airport
1863,Coll Airport,Coll,United Kingdom,0,airport
1864,Muskrat Dam Airport,Muskrat Dam,Canada,-6,airport
1865,Solenzara (BA 126) Air Base,Solenzara,France,1,airport
1866,Guangning Railway Station,Guangning,China,8,station
1867,Stuttgart Railway Station,Stuttgart,Germany,1,station
1868,Burgos Airport,Burgos,Spain,1,airport
1869,Bråvalla Air Base,Norrkoeping,Sweden,1,airport
1870,Lask Military Air Base,Lask,Poland,1,airport
1871,South Cariboo Region / 108 Mile Airport,108 Mile Ranch,Canada,-8,airport
1872,"Foggia ""Gino Lisa"" Airport",Foggia,Italy,1,airport
1873,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,5,airport
1874,Telluride Regional Airport,Telluride,United States,-7,airport
1875,Appleby GO Station,Burlington,Canada,-5,station
1876,London Gatwick Airport,London,United Kingdom,0,airport
1877,El Tari Airport,Kupang,Indonesia,8,airport
1878,Sochi International Airport,Sochi,Russia,3,airport
1879,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,-3,airport
1880,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,-4,airport
1881,Sheberghan Airport,Sheberghan,Afghanistan,4.5,airport
1882,Plzeň-Líně Airport,Line,Czech Republic,1,airport
1883,Niagara Falls Station,Niagara Falls,Canada,-5,station
1884,Griffin-Spalding County Airport,Griffin,United States,-5,airport
1885,Mulu Airport,Mulu,Malaysia,8,airport
1886,Lancang Jingmai Airport,Lancang Lahu,China,8,airport
1887,Diagoras Airport,Rhodos,Greece,2,airport
1888,George Town Airport,George Town,Bahamas,-5,airport
1889,Flores Airport,Flores,Portugal,-1,airport
1890,Fazenda Uiapuru Airport,COMODORO,Brazil,-4,airport
1891,Karumba Airport,Karumba,Australia,10,airport
1892,Goetsenhoven Air Base,GOETSENHOVEN,Belgium,1,airport
1893,Villa Garzón Airport,Villa Garzon,Colombia,-5,airport
1894,Amsterdam Amtrak Station,Amsterdam,United States,-5,station
1895,Tafaraoui Airport,Oran,Algeria,1,airport
1896,Mount Hotham Airport,Mount Hotham,Australia,10,airport
1897,Clyde River Airport,Clyde River,Canada,-5,airport
1898,Burao Airport,Burao,Somalia,3,airport
1899,Tung Chung Station,Hong Kong,Hong Kong,8,station
1900,Dekai Airport,Dekai,Indonesia,9,airport
1901,Catania-Fontanarossa Airport,Catania,Italy,1,airport
1902,Port-de-Paix Airport,Port-de-Paix,Haiti,-5,airport
1903,Prefeito Renato Moreira Airport,Imperatriz,Brazil,-3,airport
1904,Longdongbao Airport,Guiyang,China,8,airport
1905,Cakung Airport,Baucau,East Timor,9,airport
1906,Independence Municipal Airport,Independence,United States,-5,airport
1907,Dong Hoi Airport,Dong Hoi,Vietnam,7,airport
1908,Chamical Airport,Gobernador Gordillo,Argentina,-3,airport
1909,Aeroporto Railway Station,Fiumicino,Italy,1,station
1910,Ancenis Airport,Ancenis,France,1,airport
1911,Logan-Cache Airport,Logan,United States,-7,airport
1912,Manzhouli Xijiao Airport,Manzhouli,China,8,airport
1913,Dezhou East Railway Station,Dezhou,China,8,station
1914,Cuyahoga County Airport,Richmond Heights,United States,-5,airport
1915,Toijala Railway Station,Akaa,Finland,2,station
1916,Tunxi International Airport,Huangshan,China,8,airport
1917,Jomo Kenyatta International Airport,Nairobi,Kenya,3,airport
1918,New Tempe Airport,Bloemfontein,South Africa,2,airport
1919,Yariguíes Airport,Barrancabermeja,Colombia,-5,airport
1920,Cuyo Airport,Cuyo,Philippines,8,airport
1921,Puerto Obaldia Airport,Puerto Obaldia,Panama,-5,airport
1922,Faa'a International Airport,Papeete,French Polynesia,-10,airport
1923,OR Tambo International Airport,Johannesburg,South Africa,2,airport
1924,CFB Cold Lake,Cold Lake,Canada,-7,airport
1925,George F. L. Charles Airport,Castries,Saint Lucia,-4,airport
1926,Makung Airport,Makung,Taiwan,8,airport
1927,Pyramiden Heliport,Pyramiden,Norway,1,airport
1928,Maquehue Airport,Temuco,Chile,-4,airport
1929,Perth International Airport,Perth,Australia,8,airport
1930,Saransk Airport,Saransk,Russia,3,airport
1931,Tangará da Serra Airport,Tangara da Serra,Brazil,-4,airport
1932,Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,France,1,airport
1933,Guyuan Liupanshan Airport,Guyuan,China,8,airport
1934,Bellingham International Airport,Bellingham,United States,-8,airport
1935,La Defense Heliport,Paris,France,1,airport
1936,Jasper County Airport-Bell Field,Jasper,United States,-5,airport
1937,Bristol Temple Meads Railway Station,Bristol,United Kingdom,0,station
1938,West Ealing Railway Station,West Ealing,United Kingdom,0,station
1939,Mabaruma Airport,Mabaruma,Guyana,-4,airport
1940,Cherkasy International Airport,Cherkassy,Ukraine,2,airport
1941,Francisco Sarabia International Airport,Torreon,Mexico,-6,airport
1942,Pitalito Airport,Pitalito,Colombia,-5,airport
1943,RAF Cottesmore,Cottesmore,United Kingdom,0,airport
1944,Charlotte Douglas International Airport,Charlotte,United States,-5,airport
1945,Rar Gwamar Airport,Dobo,Indonesia,9,airport
1946,Munich HBF,Munich,Germany,1,station
1947,Nuussuaq Heliport,Nuussuaq,Greenland,-3,airport
1948,Chignik Lake Airport,Chignik Lake,United States,-9,airport
1949,Tuluksak Airport,Tuluksak,United States,-9,airport
1950,Pratteln Bahnhof,Pratteln,Switzerland,1,station
1951,Chulman Airport,Neryungri,Russia,9,airport
1952,Bornholm Airport,Ronne,Denmark,1,airport
1953,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,-4,airport
1954,Qasigiannguit Heliport,Qasigiannguit,Greenland,-3,airport
1955,Pedro Bay Airport,Pedro Bay,United States,-9,airport
1956,Chièvres Air Base,Chievres,Belgium,1,airport
1957,Dillant Hopkins Airport,Keene,United States,-5,airport
1958,Weeze Airport,Weeze,Germany,1,airport
1959,Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,5.5,airport
1960,Xangongo Airport,Xangongo,Angola,1,airport
1961,Cottbuser Bahnhof,Grossenhain,Germany,1,station
1962,Toijala Railway Station,Akaa,Finland,2,station
1963,La Pedrera Airport,La Pedrera,Colombia,-5,airport
1964,Boma Airport,Boma,Congo (Kinshasa),1,airport
1965,Vancouver International Seaplane Base,Vancouver,Canada,-8,airport
1966,Orillia Airport,Orillia,Canada,-5,airport
1967,Kariba International Airport,Kariba,Zimbabwe,2,airport
1968,Bol Airport,Brac,Croatia,1,airport
1969,Ingersoll Station,Ingersoll,Canada,-5,station
1970,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,-3,airport
1971,Maintirano Airport,Maintirano,Madagascar,3,airport
1972,Pratt Regional Airport,Pratt,United States,-5,airport
1973,Phitsanulok Airport,Phitsanulok,Thailand,7,airport
1974,Shahrekord Airport,Shahre Kord,Iran,3.5,airport
1975,Khorat Airport,Nakhon Ratchasima,Thailand,7,airport
1976,Hengelo Railway Station,Hengelo,Netherlands,1,station
1977,Blue Ridge Airport,Martinsville,United States,-4,airport
1978,Strasbourg Airport,Strasbourg,France,1,airport
1979,Isparta Airport,Isparta,Turkey,3,airport
1980,Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,1,airport
1981,Bradshaw Army Airfield,Bradshaw Field,United States,-10,airport
1982,Capurganá Airport,Capurgana,Colombia,-5,airport
1983,Queen Street Station,Glasgow,United Kingdom,0,station
1984,Dhaula Kuan Metro Station,Delhi,India,5.5,station
1985,Orcas Island Airport,Eastsound,United States,-8,airport
1986,Luderitz Airport,Luderitz,Namibia,1,airport
1987,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,-8,airport
1988,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,11,airport
1989,Nakina Airport,Nakina,Canada,-5,airport
1990,TSTC Waco Airport,Waco,United States,-6,airport
1991,Will Rogers World Airport,Oklahoma City,United States,-6,airport
1992,Amlikon Glider Airport,Amlikon,Switzerland,1,airport
1993,Eura Airport,Eura,Finland,2,airport
1994,Volgograd International Airport,Volgograd,Russia,3,airport
1995,Halls Creek Airport,Halls Creek,Australia,8,airport
1996,Francisco Carle Airport,Jauja,Peru,-5,airport
1997,Sokcho Airport,Sokch'o,South Korea,9,airport
1998,Seoul Station,Seoul,South Korea,9,station
1999,Aguas Calientes Airport,Aguas Calientes,Peru,-6,airport
2000,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,-7,airport
2001,Lat Krabang Station,Bangkok,Thailand,7,station
2002,Creil Air Base,Creil,France,1,airport
2003,Ahuas Airport,Ahuas,Honduras,-6,airport
2004,Karlshöfen Airport,Karlshoefen,Germany,1,airport
2005,Fond du Lac County Airport,Fond du Lac,United States,-6,airport
2006,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,1,airport
2007,Pilot Point Airport,Pilot Point,United States,-9,airport
2008,Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,France,1,airport
2009,Kikwit Airport,Kikwit,Congo (Kinshasa),1,airport
2010,Shanghai South Railway Station,Shanghai,China,8,station
2011,Manchester Airport,Manchester,United Kingdom,0,airport
2012,Syros Airport,Syros Island,Greece,2,airport
2013,Achmad Yani Airport,Semarang,Indonesia,7,airport
2014,Knebworth Railway Station,Knebworth,United Kingdom,0,station
2015,Dusseldorf Wehrhahn Station,Dusseldorf,Germany,1,station
2016,Caernarfon Airport,Caernarfon,United Kingdom,0,airport
2017,Jing Gang Shan Airport,Ji An,China,8,airport
2018,Osaka Station,Osaka,Japan,9,station
2019,Irkutsk Airport,Irkutsk,Russia,8,airport
2020,RAF Akrotiri,Akrotiri,Cyprus,0,airport
2021,Coetivy Airport,Coetivy,Seychelles,4,airport
2022,Mahlon Sweet Field,Eugene,United States,-8,airport
2023,Pinal Airpark,Marana,United States,-7,airport
2024,Churchill Falls Airport,Churchill Falls,Canada,-4,airport
2025,Don Mueang International Airport,Bangkok,Thailand,7,airport
2026,Namsang Airport,Namsang,Burma,6.5,airport
2027,Augusta State Airport,Augusta,United States,-5,airport
2028,Cenej Airport,Novi Sad,Serbia,1,airport
2029,Omarama Glider Airport,Omarama,New Zealand,12,airport
2030,Fernando de Noronha Airport,Fernando Do Noronha,Brazil,-3,airport
2031,Bredasdorp Airport,Barberton,South Africa,2,airport
2032,Umuarama Airport,Umuarama,Brazil,-3,airport
2033,Nelson Airport,Nelson,New Zealand,12,airport
2034,Mallards Landing Airport,Locust Grove,United States,-5,airport
2035,Imperial County Airport,Imperial,United States,-8,airport
2036,Tobias Bolanos International Airport,San Jose,Costa Rica,-6,airport
2037,Daly City BART Station,Daly City,United States,-8,station
2038,Bolivar Airport,Bolivar,Argentina,-3,airport
2039,Kapalua Airport,Lahania-kapalua,United States,-10,airport
2040,Labadee Port,Labadee,Haiti,-5,port
2041,Guaratinguetá Airport,Guaratingueta,Brazil,-3,airport
2042,London Biggin Hill Airport,Biggin Hill,United Kingdom,0,airport
2043,Hilversum Airfield,Hilversum,Netherlands,1,airport
2044,Tri Cities Airport,Pasco,United States,-8,airport
2045,Okondja Airport,Okondja,Gabon,1,airport
2046,Newcastle Aerodrome,Newcastle,Ireland,0,airport
2047,Cufar Airport,Cufar,Guinea-Bissau,0,airport
2048,Kokkola Railway Station,Kokkola,Finland,2,station
2049,Kitakyūshū Airport,Kitakyushu,Japan,9,airport
2050,Mc Allen Miller International Airport,Mcallen,United States,-6,airport
2051,Pimenta Bueno Airport,Pimenta Bueno,Brazil,-4,airport
2052,Aeroclube Airport,Nova Iguacu,Brazil,-3,airport
2053,Tianjin West Railway Station,Tianjin,China,8,station
2054,Enstone Aerodrome,Enstone,United Kingdom,0,airport
2055,Namibe Airport,Mocamedes,Angola,1,airport
2056,Anderstorp Airport,Anderstorp,Sweden,1,airport
2057,La Crosse Amtrak Station,La Crosse,United States,-6,station
2058,Cap Skirring Airport,Cap Skiring,Senegal,0,airport
2059,Lunéville-Croismare Airport,Luneville,France,1,airport
2060,Berlin-Schönefeld Airport,Berlin,Germany,1,airport
2061,Prince Said Ibrahim International Airport,Moroni,Comoros,3,airport
2062,Francisco de Assis Airport,Juiz De Fora,Brazil,-3,airport
2063,Cherkasy International Airport,Cherkassy,Ukraine,2,airport
2064,Hollywood Station,Hollywood,United States,-5,station
2065,Kadanwari Airport,Kadanwari,Pakistan,5,airport
2066,Owen Roberts International Airport,Georgetown,Cayman Islands,-5,airport
2067,Costa Marques Airport,COSTA MARQUES,Brazil,-4,airport
2068,Autun-Bellevue Airport,Autun,France,1,airport
2069,Mekoryuk Airport,Mekoryuk,United States,-9,airport
2070,Sydney International Airport Station,Mascot,Australia,10,airport
2071,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,-5,airport
2072,Pangborn Memorial Airport,Wenatchee,United States,-8,airport
2073,Shannon Airport,Shannon,Ireland,0,airport
2074,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,1,airport
2075,West Georgia Regional O V Gray Field,Carrollton,United States,-5,airport
2076,St. Catharines Station,St. Catharines,Canada,-5,station
2077,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,1,airport
2078,Oiapoque Airport,Oioiapoque,Brazil,-3,airport
2079,Capital City Airport,Lansing,United States,-5,airport
2080,Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),2,airport
2081,Beverley Airport,Mine Site,Australia,9.5,airport
2082,Ust-Ilimsk Airport,Ust Ilimsk,Russia,8,airport
2083,Trois-Rivières Airport,Trois Rivieres,Canada,-5,airport
2084,Orapa Airport,Orapa,Botswana,2,airport
2085,Ukunda Airstrip,Ukunda,Kenya,3,airport
2086,Prairie Du Chien Municipal Airport,Prairie du Chien,United States,-6,airport
2087,Kimmirut Airport,Kimmirut,Canada,-5,airport
2088,Noto Airport,Wajima,Japan,9,airport
2089,Kristiansand Airport,Kristiansand,Norway,1,airport
2090,Rajkot Airport,Rajkot,India,5.5,airport
2091,Malakal Airport,Malakal,Sudan,3,airport
2092,Beech Factory Airport,Wichita,United States,-6,airport
2093,Geraldton Greenstone Regional Airport,Geraldton,Canada,-5,airport
2094,Relizane Airport,Relizane,Algeria,1,airport
2095,Feringe Airport,Ljungby,Sweden,1,airport
2096,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,-3,airport
2097,Makurdi Airport,Makurdi,Nigeria,1,airport
2098,Fangatau Airport,Fangatau,French Polynesia,-10,airport
2099,Iliamna Airport,Iliamna,United States,-9,airport
2100,San Javier Airport,Murcia,Spain,1,airport
2101,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,8,airport
2102,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,-5,airport
2103,Bangui M'Poko International Airport,Bangui,Central African Republic,1,airport
2104,Karamay Airport,Karamay,China,8,airport
2105,Springfield-Beckley Municipal Airport,Springfield,United States,-5,airport
2106,Rogers Park Station,Chicago,United States,-6,station
2107,Pond Inlet Airport,Pond Inlet,Canada,-5,airport
2108,Spokane Amtrak Station,Spokane,United States,-8,station
2109,Lackland Air Force Base,San Antonio,United States,-6,airport
2110,Daet Airport,Daet,Philippines,8,airport
2111,Darnley Island Airport,Darnley Island,Australia,10,airport
2112,Quebec Jean Lesage International Airport,Quebec,Canada,-5,airport
2113,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,United States,-8,airport
2114,Lund Central Station,Lund,Sweden,1,station
2115,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,2,airport
2116,Finke Airport,Finke,Australia,9.5,airport
2117,Saldanha /Vredenburg Airport,Saldanha,South Africa,2,airport
2118,Iswahyudi Airport,Madiun,Indonesia,7,airport
2119,Niederoeblarn Airport,Niederoeblarn,Austria,1,airport
2120,Umuarama Airport,Umuarama,Brazil,-3,airport
2121,Langfang North Railway Station,Langfang,China,8,station
2122,Rapid City Regional Airport,Rapid City,United States,-7,airport
2123,Hervey Bay Airport,Hervey Bay,Australia,10,airport
2124,Mombasa Moi International Airport,Mombasa,Kenya,3,airport
2125,Maharana Pratap Airport,Udaipur,India,5.5,airport
2126,Marina Municipal Airport,Fort Ord,United States,-8,airport
2127,Cowra Airport,Chatsworth,Australia,10,airport
2128,Sanga Sanga Airport,Sanga Sanga,Philippines,8,airport
2129,Kluang Airport,Kluang,Malaysia,8,airport
2130,Karratha Airport,Karratha,Australia,8,airport
2131,Analalava Airport,Analalava,Madagascar,3,airport
2132,El Fasher Airport,El Fasher,Sudan,3,airport
2133,Nowra Airport,Nowra,Australia,10,airport
2134,Nagoya Station,Nagoya,Japan,9,station
2135,Hobart Regional Airport,Hobart,United States,-6,airport
2136,St. John's International Airport,St. John's,Canada,-3.5,airport
2137,Busia Airport,Busia,Kenya,3,airport
2138,Guntersville Municipal Airport - Joe Starnes Field,Guntersville,United States,-6,airport
2139,Lubbock Preston Smith International Airport,Lubbock,United States,-6,airport
2140,RAF Odiham,Odiham,United Kingdom,0,airport
2141,Savusavu Airport,Savusavu,Fiji,12,airport
2142,Tampere Railway Station,Tampere,Finland,2,station
2143,George Town Airport,George Town,Bahamas,-5,airport
2144,Birmingham International Airport,Birmingham,United Kingdom,0,airport
2145,Marktoberdorf BF,Marktoberdorf,Germany,1,station
2146,Dusseldorf-Derendorf Station,Dusseldorf,Germany,1,station
2147,Timmins/Victor M. Power,Timmins,Canada,-5,airport
2148,Nuussuaq Heliport,Nuussuaq,Greenland,-3,airport
2149,Malmen Air Base,Linkoeping,Sweden,1,airport
2150,Menara Airport,Marrakech,Morocco,0,airport
2151,Suwałki Airport,Suwalki,Poland,2,airport
2152,Queen Street Station,Glasgow,United Kingdom,0,station
2153,George Town Airport,George Town,Bahamas,-5,airport
2154,Wawa Airport,Wawa,Canada,-5,airport
2155,Miroslawiec Military Air Base,Miroslawiec,Poland,1,airport
2156,Lannion-Côte de Granit Airport,Lannion,France,1,airport
2157,Balmaceda Airport,Balmaceda,Chile,-4,airport
2158,Brussels South Charleroi Airport,Charleroi,Belgium,1,airport
2159,Reggane Airport,Reggan,Algeria,1,airport
2160,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,-7,airport
2161,Dikson Airport,Dikson,Russia,7,airport
2162,Sliač Airport,Sliac,Slovakia,1,airport
2163,Nykobing Falster Railway Station,Nykobing Falster,Denmark,1,station
2164,Central Railway Station,Brisbane,Australia,10,station
2165,Lubben-Spreewald Station,Lubben-Spreewald,Germany,1,station
2166,El Alamein International Airport,Dabaa City,Egypt,2,airport
2167,Madison Municipal Airport,Madison,United States,-5,airport
2168,San Antonio Station,Mountain View,United States,-8,station
2169,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,1,airport
2170,Sydenham Railway Station,Sydenham,Australia,10,station
2171,Malacca Airport,Malacca,Malaysia,8,airport
2172,Sorocaba Airport,Sorocaba,Brazil,-3,airport
2173,Aachen Hauptbahnhof,Aachen,Germany,1,station
2174,Taita Hills Airport,Taita Hills,Kenya,3,airport
2175,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,8,airport
2176,Blackwater Airport,Blackwater,Australia,10,airport
2177,Armidale Airport,Armidale,Australia,10,airport
2178,Verdun-Le Rozelier Airfield,Verdun,France,1,airport
2179,Pemba Airport,Pemba,Tanzania,3,airport
2180,Atahualpa Airport,Ibarra,Ecuador,-5,airport
2181,Victoria Harbour (Camel Point) Heliport,Victoria,Canada,-8,airport
2182,Pasila Railway Station,Helsinki,Finland,2,station
2183,Termas de Río Hondo international Airport,Rio Hondo,Argentina,-3,airport
2184,Spokane International Airport,Spokane,United States,-8,airport
2185,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,-5,airport
2186,Isiolo Airport,Isiolo,Kenya,3,airport
2187,Beja Airport / Airbase,Beja (madeira),Portugal,0,airport
2188,Grosseto Air Base,Grosseto,Italy,1,airport
2189,Ely Airport Yelland Field,Ely,United States,-8,airport
2190,Déline Airport,Deline,Canada,-7,airport
2191,Mönchengladbach Airport,Moenchengladbach,Germany,1,airport
2192,Tenente Lund Pressoto Airport,Franca,Brazil,-3,airport
2193,Khatanga Airport,Khatanga,Russia,7,airport
2194,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,11,airport
2195,Pyongyang Sunan International Airport,Pyongyang,North Korea,8.5,airport
2196,Ely Municipal Airport,Ely,United States,-6,airport
2197,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
2198,Simferopol International Airport,Simferopol,Ukraine,3,airport
