,airport_name,city_name,country_name,timezone,type_of_port
1974,Tri-State/Milton J. Ferguson Field,Huntington,United States,-5,airport
1975,Bamberg County Airport,Bamberg,United States,-5,airport
1976,Ngot Nzoungou Airport,Loubomo,Congo (Brazzaville),1,airport
1977,La Tabatière Airport,La Tabatière,Canada,-4,airport
1978,Kuujjuarapik Airport,Kuujjuarapik,Canada,-5,airport
1979,Jorge Isaac Airport,La Mina,Colombia,-5,airport
1980,Auburn Lewiston Municipal Airport,Lewiston,United States,-5,airport
1981,Basa Air Base,Floridablanca,Philippines,8,airport
1982,Guangning Railway Station,Guangning,China,8,station
1983,Lancaster Airport,Lancaster,United States,-5,airport
1984,Santa Barbara Municipal Airport,Santa Barbara,United States,-8,airport
1985,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,9,airport
1986,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,2,airport
1987,Xangongo Airport,Xangongo,Angola,1,airport
1988,Cat Bi International Airport,Haiphong,Vietnam,7,airport
1989,Shimojishima Airport,Shimojishima,Japan,9,airport
1990,Johnson County Executive Airport,Olathe,United States,-6,airport
1991,Kittilä Airport,Kittila,Finland,2,airport
1992,Tri Cities Airport,Pasco,United States,-8,airport
1993,Stennis International Airport,Bay St. Louis,United States,-5,airport
1994,Mikkeli Airport,Mikkeli,Finland,2,airport
1995,Elfin Cove Seaplane Base,Elfin Cove,United States,-9,airport
1996,Ängelholm-Helsingborg Airport,Ängelholm,Sweden,1,airport
1997,Gera-Leumnitz Airfield,Gera,Germany,1,airport
1998,Moengo Airstrip,Moengo,Suriname,-3,airport
1999,Luang Namtha Airport,Luang Namtha,Laos,7,airport
2000,Yaroslavsky Station,Moscow,Russia,3,station
2001,Suwannee County Airport,Live Oak,United States,-5,airport
2002,Tomanggong Airport,Tomanggong,Malaysia,8,airport
2003,New Smyrna Beach Municipal Airport,New Smyrna Beach,United States,-5,airport
2004,Tlaxcala Airport,Tlaxcala,Mexico,-6,airport
2005,Grube Airport,Grube,Germany,1,airport
2006,DLF Airport,Del Rio,United States,-6,airport
2007,Disney Resort Station,Shanghai,China,8,station
2008,Lynn Lake Airport,Lynn Lake,Canada,-6,airport
2009,Greenbrier Valley Airport,Lewisburg,United States,-5,airport
2010,Vogtareuth Airport,Vogtareuth,Germany,1,airport
2011,Oakville Station,Oakville,Canada,-5,station
2012,Garfield County Regional Airport,Rifle,United States,-7,airport
2013,La Defense Heliport,Paris,France,1,airport
2014,Las Brujas Airport,Corozal,Colombia,-5,airport
2015,Ilulissat Airport,Ilulissat,Greenland,-3,airport
2016,Rickenbacker International Airport,Columbus,United States,-5,airport
2017,St. Catharines Station,St. Catharines,Canada,-5,station
2018,Bocas Del Toro International Airport,Bocas Del Toro,Panama,-5,airport
2019,Barrow Walney Island Airport,Barrow Island,United Kingdom,0,airport
2020,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,United States,-5,airport
2021,Stepanakert Air Base,Stepanakert,Azerbaijan,4,airport
2022,Tórshavn/Bodanes Heliport,Torshavn,Faroe Islands,0,airport
2023,Mgarr Seaplane Base,Mgarr,Malta,1,airport
2024,Northern Peninsula Airport,Amberley,Australia,10,airport
2025,Parkchester Station,New York,United States,-5,station
2026,Santo Domingo Airport,CONSELVAN,Brazil,-4,airport
2027,Juanjui Airport,Juanjui,Peru,-5,airport
2028,Biggs Army Air Field (Fort Bliss),El Paso,United States,-7,airport
2029,Glendale Municipal Airport,Glendale,United States,-7,airport
2030,Soewondo Air Force Base,Medan,Indonesia,7,airport
2031,Haines Airport,Haines,United States,-9,airport
2032,Piarco International Airport,Port-of-spain,Trinidad and Tobago,-4,airport
2033,Amata Airport,Amata,Australia,9.5,airport
2034,Francisco Sarabia International Airport,Torreon,Mexico,-6,airport
2035,Chios Island National Airport,Chios,Greece,2,airport
2036,Glencoe Railway Station,Glencoe,Canada,-5,station
2037,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,3,airport
2038,Fond du Lac County Airport,Fond du Lac,United States,-6,airport
2039,Ngala Airport,Ngala,South Africa,1,airport
2040,Tawau Airport,Tawau,Malaysia,8,airport
2041,Block Island State Airport,Block Island,United States,-5,airport
2042,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,1,airport
2043,Sunyani Airport,Sunyani,Ghana,0,airport
2044,St. Johann In Tirol Airport,St. Johann in Tirol,Austria,1,airport
2045,Chilecito Airport,Chilecito,Argentina,-3,airport
2046,Mejametalana Airbase,Maseru,Lesotho,2,airport
2047,Dobbins Air Reserve Base,Marietta,United States,-5,airport
2048,Takayama Station,Takayama,Japan,9,station
2049,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,-5,airport
2050,George Bush Intercontinental Houston Airport,Houston,United States,-6,airport
2051,Norilsk-Alykel Airport,Norilsk,Russia,7,airport
2052,NAS Agana Airport,Agana,United States,10,airport
2053,Wangaratta Railway Station,Wangaratta,Australia,10,station
2054,Horn Island Airport,Horn Island,Australia,10,airport
2055,Dalaman International Airport,Dalaman,Turkey,3,airport
2056,Kefallinia Airport,Keffallinia,Greece,2,airport
2057,San Luis Airport,Ipiales,Colombia,-5,airport
2058,Barking Sands Airport,Barking Sands,United States,-10,airport
2059,Odate Noshiro Airport,Odate Noshiro,Japan,9,airport
2060,Tobias Bolanos International Airport,San Jose,Costa Rica,-6,airport
2061,Burlingame Station,Burlingame,United States,-8,station
2062,Lien Khuong Airport,Dalat,Vietnam,7,airport
2063,Tefé Airport,Tefe,Brazil,-4,airport
2064,Pueblo Memorial Airport,Pueblo,United States,-7,airport
2065,Lorenzo Airport,Morro de Sao Paulo,Brazil,-3,airport
2066,Ramon Air Base,Ramon,Israel,2,airport
2067,Lake Charles Regional Airport,Lake Charles,United States,-6,airport
2068,Courchevel Airport,Courcheval,France,1,airport
2069,Flying Cloud Airport,Eden Prairie,United States,-6,airport
2070,Annobón Airport,San Antonio de Pale,Equatorial Guinea,1,airport
2071,Sarh Airport,Sarh,Chad,1,airport
2072,Havre Train Station,Havre,United States,-7,station
2073,Nanxiang North Railway Station,Jiading,China,8,station
2074,Losuia Airport,Losuia,Papua New Guinea,10,airport
2075,Tambo Int'l. Airport Gautrain Station,Kempton Park,South Africa,2,airport
2076,Isle of Wight / Sandown Airport,Isle Of Wight,United Kingdom,0,airport
2077,Rabigh Airport,Rabigh,Saudi Arabia,3,airport
2078,Castres-Mazamet Airport,Castres,France,1,airport
2079,La Laguna Airport,Guanaja,Honduras,-6,airport
2080,Kirknewton Railway Station,Kirknewton,United Kingdom,0,station
2081,Padova Airport,Padova,Italy,1,airport
2082,Großenhain Airport,Suhl,Germany,1,airport
2083,Glendale Municipal Airport,Glendale,United States,-7,airport
2084,Tamar Mepe Airport,Mestia,Georgia,4,airport
2085,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,-4,airport
2086,Hill Air Force Base,Ogden,United States,-7,airport
2087,Tabriz International Airport,Tabriz,Iran,3.5,airport
2088,Cannes-Mandelieu Airport,Cannes,France,1,airport
2089,Kolpashevo Airport,Kolpashevo,Russia,7,airport
2090,Madeira Airport,Funchal,Portugal,0,airport
2091,Newark Penn Station,Newark,United States,-5,station
2092,Lavan Island Airport,Lavan Island,Iran,3.5,airport
2093,Redcliffe Airport,Rothwell,Australia,10,airport
2094,Gelendzhik Airport,Gelendzhik,Russia,3,airport
2095,Hickam Air Force Base,Honolulu,United States,-10,airport
2096,Tottori Airport,Tottori,Japan,9,airport
2097,Szolnok Air Base,Szolnok,Hungary,1,airport
2098,Ha'il Airport,Hail,Saudi Arabia,3,airport
2099,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,8,airport
2100,Menindee Airport,Menindee,Australia,10,airport
2101,St Jean Airport,St. Jean,Canada,-5,airport
2102,Aqaba King Hussein International Airport,Aqaba,Jordan,2,airport
2103,Kbely Air Base,Praha,Czech Republic,1,airport
2104,Alicante International Airport,Alicante,Spain,1,airport
2105,Liverpool South Parkway Railway Station,Liverpool,United Kingdom,0,station
2106,Peachtree City Falcon Field,Atlanta,United States,-5,airport
2107,Shillong Airport,Shillong,India,5.5,airport
2108,Santa Bárbara del Zulia Airport,Santa Barbara,Venezuela,-4,airport
2109,Waycross Ware County Airport,Waycross,United States,-5,airport
2110,Billund Airport,Billund,Denmark,1,airport
2111,Lago Argentino Airport,El Calafate,Argentina,-3,airport
2112,Bearskin Lake Airport,Bearskin Lake,Canada,-6,airport
2113,Nauen Bahnhof,Nauen,Germany,1,station
2114,Weinheim/Bergstraße Airport,Weinheim,Germany,1,airport
2115,Bao'anying Airport,Panzhihua,China,8,airport
2116,Long Island Mac Arthur Airport,Islip,United States,-5,airport
2117,Odate Noshiro Airport,Odate Noshiro,Japan,9,airport
2118,Kirkjubæjarklaustur Airport,Kirkjubaejarklaustur ,Iceland,0,airport
2119,Port Augusta Airport,Argyle,Australia,9.5,airport
2120,Croton-Harmon Station,Croton-on-Hudson,United States,-5,station
2121,Northern Aroostook Regional Airport,Frenchville,United States,-5,airport
2122,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,-7,airport
2123,Kaitaia Airport,Kaitaia,New Zealand,12,airport
2124,Tabiteuea North Airport,Tabiteuea North,Kiribati,12,airport
2125,Thalwil Railway Station,Thalwil,Switzerland,1,station
2126,Hardwick Field,Cleveland,United States,-5,airport
2127,Msembe Airport,Msembe,Tanzania,3,airport
2128,Phaya Thai Station,Bangkok,Thailand,7,station
2129,Gambell Airport,Gambell,United States,-9,airport
2130,Ninoy Aquino International Airport,Manila,Philippines,8,airport
2131,Güvercinlik Airport,Ankara,Turkey,2,airport
2132,Huntsville International Carl T Jones Field,Huntsville,United States,-6,airport
2133,Wangerooge Airport,Wangerooge,Germany,1,airport
2134,Marl-Loemühle Airfield,Recklinghausen,Germany,1,airport
2135,Sliač Airport,Sliac,Slovakia,1,airport
2136,Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,-5,airport
2137,Cascais Airport,Cascais,Portugal,0,airport
2138,Kazarman Airport,Kazarman,Kyrgyzstan,6,airport
2139,La Grande Rivière Airport,La Grande Riviere,Canada,-5,airport
2140,Harts Range Airport,Harts Range,Australia,9.5,airport
2141,Nan-ao Station,Nan-ao,Taiwan,8,station
2142,Pankow-Heinersdorf Bahnhof,Berlin,Germany,1,station
2143,Nacala Airport,Nacala,Mozambique,2,airport
2144,Amami Airport,Amami,Japan,9,airport
2145,Mys Shmidta Airport,Mys Shmidta,Russia,12,airport
2146,Thorshofn Airport,Thorshofn,Iceland,0,airport
2147,Mudanjiang Hailang International Airport,Mudanjiang,China,8,airport
2148,Debre Tabor Airport,Debre Tabor,Ethiopia,3,airport
2149,Victoria International Airport,Victoria,Canada,-8,airport
2150,Anderson Municipal Darlington Field,ANDERSON,United States,-4,airport
2151,Polk Army Air Field,Fort Polk,United States,-6,airport
2152,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,-5,airport
2153,Chiasso Railway Station,Chiasso,Switzerland,1,station
2154,Enumclaw Airport,Enumclaw,United States,-8,airport
2155,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,8,airport
2156,Sarakhs Airport,Sarakhs,Iran,3.5,airport
2157,Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,-5,airport
2158,Heydar Aliyev International Airport,Baku,Azerbaijan,4,airport
2159,MoD St. Athan,St. Athan,United Kingdom,0,airport
2160,Allendorf/Eder Airport,Allendorf,Germany,1,airport
2161,Billund Airport,Billund,Denmark,1,airport
2162,Shimojishima Airport,Shimojishima,Japan,9,airport
2163,Howrah Junction Railway Station,Howrah,India,5.5,station
2164,Brunswick County Airport,Oak Island,United States,-5,airport
2165,Boca Raton Airport,Boca Raton,United States,-5,airport
2166,Gaya Junction Railway Station,Gaya,India,5.5,station
2167,Laboulaye Airport,La Quiaca,Argentina,-3,airport
2168,Forrest Airport,Forrest,Australia,8,airport
2169,Walaha Airport,Walaha,Vanuatu,11,airport
2170,Berlin Hauptbahnhof,Berlin,Germany,1,station
2171,Ben Slimane Airport,Ben Slimane,Morocco,0,airport
2172,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4,airport
2173,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-3,airport
2174,Chakcharan Airport,Chaghcharan,Afghanistan,4.5,airport
2175,Nuevo Casas Grandes Airport,Nuevo Casas Grandes,Mexico,-7,airport
2176,Detroit Metropolitan Wayne County Airport,Detroit,United States,-5,airport
2177,Liuzhou Bailian Airport,Liuzhou,China,8,airport
2178,Santa Barbara Municipal Airport,Santa Barbara,United States,-8,airport
2179,Bryant Army Heliport,Fort Richardson,United States,-9,airport
2180,Haguenau Airport,Haguenau,France,1,airport
2181,Norman Manley International Airport,Kingston,Jamaica,-5,airport
2182,Vanadzor Main Train Station,Vanadzor,Armenia,4,station
2183,Portland Hillsboro Airport,Hillsboro,United States,-8,airport
2184,Allakaket Airport,Allakaket,United States,-9,airport
2185,San Tomé Airport,San Tome,Venezuela,-4,airport
2186,Bisbee Douglas International Airport,Douglas,United States,-7,airport
2187,Coffeyville Municipal Airport,Coffeyville,United States,-5,airport
2188,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,9,airport
2189,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,-7,airport
2190,McKinley National Park Airport,McKinley Park,United States,-9,airport
2191,Sinop Airport,Sinop,Turkey,3,airport
2192,Kaklıç Airport,Izmir,Turkey,3,airport
2193,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,2,airport
2194,Jinggangshan Airport,Jian,China,8,airport
2195,Tivat Airport,Tivat,Montenegro,1,airport
2196,Ambatondrazaka Airport,Ambatondrazaka,Madagascar,3,airport
2197,Moengo Airstrip,Moengo,Suriname,-3,airport
2198,Moosonee Airport,Moosonee,Canada,-5,airport
2199,Suzhou Railway Station,Suzhou,China,8,station
2200,Bălți International Airport,Saltsy,Moldova,2,airport
2201,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,-5,airport
2202,Delaware County Johnson Field,Muncie,United States,-5,airport
2203,Santa Bárbara de Barinas Airport,Santa Barbara,Venezuela,-4,airport
2204,Sanyi Station,Sanyi,Taiwan,8,station
2205,Verona Villafranca Airport,Villafranca,Italy,1,airport
2206,Ostbahnhof,Berlin,Germany,1,station
2207,Point Salines International Airport,Point Salines,Grenada,-4,airport
2208,West Haven Station,West Haven,United States,-5,station
2209,Newtok Airport,Newtok,United States,-9,airport
2210,Tanna Airport,Tanna,Vanuatu,11,airport
2211,Lawa Anapaike Airstrip,Anapaike,Suriname,-3,airport
2212,Malabo Airport,Malabo,Equatorial Guinea,1,airport
2213,General Edward Lawrence Logan International Airport,Boston,United States,-5,airport
2214,Fort Bridger Airport,Fort Bridger,United States,-7,airport
2215,Baotou Airport,Baotou,China,8,airport
2216,Boun Neau Airport,Phongsaly,Laos,7,airport
2217,Kaohsiung Station,Kaohsiung,Taiwan,8,station
2218,Okondja Airport,Okondja,Gabon,1,airport
2219,Kipnuk Airport,Kipnuk,United States,-9,airport
2220,Khark Island Airport,Khark Island,Iran,3.5,airport
2221,Nosara Airport,Nosara Beach,Costa Rica,-6,airport
2222,Megiddo Airport,Megido Airstrip,Israel,2,airport
2223,Frank Pais International Airport,Holguin,Cuba,-5,airport
2224,Edmundston Airport,Edmundston,Canada,-4,airport
2225,Ursel Air Base,Ursel,Belgium,1,airport
2226,Akola Airport,Akola,India,5.5,airport
2227,Oceanside Municipal Airport,Fraser Island,Australia,-8,airport
2228,Haines Airport,Haines,United States,-9,airport
2229,Brackett Field,La Verne,United States,-8,airport
2230,Vryburg Airport,Vryburg,South Africa,2,airport
2231,Bateen Airport,Abu Dhabi,United Arab Emirates,4,airport
2232,Attawapiskat Airport,Attawapiskat,Canada,-5,airport
2233,Hayward Executive Airport,Hayward,United States,-8,airport
2234,Yei Airport,Yei,Sudan,3,airport
2235,Astoria Regional Airport,Astoria,United States,-8,airport
2236,Teniente Col Carmelo Peralta Airport,Conception,Paraguay,-4,airport
2237,Delhi Aerocity Metro Station,Delhi,India,5.5,station
2238,Juan Santamaria International Airport,San Jose,Costa Rica,-6,airport
2239,Gilze Rijen Air Base,Gilze-rijen,Netherlands,1,airport
2240,Caernarfon Airport,Caernarfon,United Kingdom,0,airport
2241,Namangan Airport,Namangan,Uzbekistan,5,airport
2242,Miyako Airport,Miyako,Japan,9,airport
2243,Lokichoggio Airport,Lokichoggio,Kenya,3,airport
2244,Fond du Lac County Airport,Fond du Lac,United States,-6,airport
2245,Wishram Train Station,Wishram,United States,-8,station
2246,Vir Savarkar International Airport,Port Blair,India,5.5,airport
2247,Fort Wayne International Airport,Fort Wayne,United States,-5,airport
2248,Rechlin-Lärz Airport,Rechlin-laerz,Germany,1,airport
2249,Dodoma Airport,Dodoma,Tanzania,3,airport
2250,Camilo Daza International Airport,Cucuta,Colombia,-5,airport
2251,Glacier Country Heliport,Franz Josef,New Zealand,13,airport
2252,Leopoldsburg Airfield,Leopoldsburg,Belgium,1,airport
2253,Sir Grantley Adams International Airport,Bridgetown,Barbados,-4,airport
2254,Jackson MI Station,Jackson,United States,-5,station
2255,Arutua Airport,Arutua,French Polynesia,-10,airport
2256,Bradley International Airport,Windsor Locks,United States,-5,airport
2257,Iberia Airport,Iberia,Peru,-5,airport
2258,Milano Centrale Railway Station,Milan,Italy,1,station
2259,Ravenswood Station,Chicago,United States,-6,station
2260,Scatsta Airport,Scatsta,United Kingdom,0,airport
2261,Lombok International Airport,Praya,Indonesia,8,airport
2262,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,-5,airport
2263,Helsinki Vantaa Airport,Helsinki,Finland,2,airport
2264,Pirna Bahnhof,Pirna,Germany,1,station
2265,Rancho San Simeon Airport,Cambria,United States,-8,airport
2266,Santa Maria Airport,Aracaju,Brazil,-3,airport
2267,Batumi International Airport,Batumi,Georgia,4,airport
2268,Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,-3,airport
2269,Dabolim Airport,Goa,India,5.5,airport
2270,Cibao International Airport,Santiago,Dominican Republic,-4,airport
2271,Tatenhill Airfield,Burton-on-Trent,United Kingdom,0,airport
2272,Hameenlinna Railway Station,Hameenlinna,Finland,2,station
2273,Köthen Airport,Koethen,Germany,1,airport
2274,Key West International Airport,Key West,United States,-5,airport
2275,Providence Station,Providence,United States,-5,station
2276,Newark Penn Station,Newark,United States,-5,station
2277,Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,1,airport
2278,Cape May Ferry Terminal,Cape May NJ,United States,-5,port
2279,Lannion-Côte de Granit Airport,Lannion,France,1,airport
2280,Tuntutuliak Airport,Tuntutuliak,United States,-9,airport
2281,Brandywine Airport,West Goshen Township,United States,-5,airport
2282,Pitalito Airport,Pitalito,Colombia,-5,airport
2283,Brugge Railway Station,Bruges,Belgium,1,station
2284,The Eastern Iowa Airport,Cedar Rapids,United States,-6,airport
2285,Tuticorin Airport,Thoothukudi,India,5.5,airport
2286,Bayreuth Hauptbahnhof,Bayreuth,Germany,1,station
2287,Green Square Railway Station,Green Square,Australia,10,station
2288,Srr Ahmadu Bello International Airport,Birnin Kebbi,Nigeria,1,airport
2289,Majors Airport,Greenvile,United States,-6,airport
2290,Hoje-Taastrup Railway Station,Hoje-Taastrup,Denmark,1,station
2291,Nan-ao Station,Nan-ao,Taiwan,8,station
2292,Dessau Hauptbahnhof,Dessau,Germany,1,station
2293,Susuman Airport,Susuman,Russia,11,airport
2294,Labuan Airport,Labuan,Malaysia,8,airport
2295,Milano Centrale Railway Station,Milan,Italy,1,station
2296,Malatya Tulga Airport,Malatya,Turkey,3,airport
2297,Marechal Cunha Machado International Airport,Sao Luis,Brazil,-3,airport
2298,Tianjin North Railway Station,Tianjin,China,8,station
2299,Skrydstrup Air Base,Skrydstrup,Denmark,1,airport
2300,Etawah Railway Station,Etawah,India,5.5,station
2301,Fazenda Campo Verde Airport,Sihanoukville,Cambodia,-3,airport
2302,Watsonville Municipal Airport,Watsonville,United States,-8,airport
2303,Eielson Air Force Base,Fairbanks,United States,-9,airport
2304,Joaquín de Agüero Airport,Santa Lucia,Cuba,-5,airport
2305,Groennedal Heliport,Groennedal,Greenland,-3,airport
2306,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,United States,-6,airport
2307,Herrera Airport,Santo Domingo,Dominican Republic,-4,airport
2308,Winfield Station,Winfield,United States,-6,station
2309,Bellingham International Airport,Bellingham,United States,-8,airport
2310,Dongola Airport,Dongola,Sudan,3,airport
2311,Braunschweig Hauptbahnhof,Braunschweig,Germany,1,station
2312,Pacific Station,Vancouver,Canada,-8,station
2313,Tasiujaq Airport,Tasiujaq,Canada,-5,airport
2314,Nal Airport,Bikaner,India,5.5,airport
2315,Bidar Air Force Station,Bidar,India,5.5,airport
2316,Dhanbad Junction Railway Station,Dhanbad,India,5.5,station
2317,Montgomery Union Station,Montgomery,United States,-6,station
2318,Suzhou Railway Station,Suzhou,China,8,station
2319,General Manuel Serrano Airport,Machala,Ecuador,-5,airport
2320,Bojnord Airport,Bojnourd,Iran,3.5,airport
2321,Kuantan Airport,Kuantan,Malaysia,8,airport
2322,Tel Nof Air Base,Tel-nof,Israel,2,airport
2323,Anglesey Airport,Angelsey,United Kingdom,0,airport
2324,Sabzevar National Airport,Sabzevar,Iran,3.5,airport
2325,Augsburg Airport,Augsburg,Germany,1,airport
2326,Igarka Airport,Igarka,Russia,7,airport
2327,Fulda Hauptbahnhof,Fulda,Germany,1,station
2328,Salina Municipal Airport,Salina,United States,-6,airport
2329,Chandler Municipal Airport,Chandler,United States,-7,airport
2330,Boolgeeda,Brockman,Australia,8,airport
2331,Hailun Road Station,Shanghai,China,8,station
2332,Lagoon Cove water aerodrome,Lagoon Cove,Canada,-8,airport
2333,Elcho Island Airport,Elcho Island,Australia,9.5,airport
2334,Yubileyniy Airfield,Baikonur,Kazakhstan,6,airport
2335,Comandante Gustavo Kraemer Airport,Bage,Brazil,-3,airport
2336,Manchester Woodford Airport,Woodfort,United Kingdom,0,airport
2337,Cascavel Airport,Cascavel,Brazil,-3,airport
2338,Falmouth Port,Falmouth,Jamaica,-5,port
2339,Windsor Station,Windsor,Canada,-5,station
2340,Williams Lake Airport,Williams Lake,Canada,-8,airport
2341,Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,0,airport
2342,Bathurst Airport,Bathurst,Australia,10,airport
2343,Lamen Bay Airport,Lamen Bay,Vanuatu,11,airport
2344,Evanston Main Street Station,Evanston,United States,-6,station
2345,Jena Paradies Bahnhof,Jena,Germany,1,station
2346,Jackson MI Station,Jackson,United States,-5,station
2347,Chilpancingo Airport,Chilpancingo,Mexico,-6,airport
2348,Greater Kankakee Airport,Kankakee,United States,-6,airport
2349,Brussels Airport,Brussels,Belgium,1,airport
2350,Metropark Amtrak Station,Iselin,United States,-5,station
2351,Wittenberge Bahnhof,Wittenberge,Germany,1,station
2352,Ameland Airfield,Ameland,Netherlands,1,airport
2353,Nanisivik Airport,Nanisivik,Canada,-5,airport
2354,Kempegowda International Airport,Bangalore,India,5.5,airport
2355,Würzburg-Schenkenturm Airport,Wuerzburg,Germany,1,airport
2356,Guangzhou Baiyun International Airport,Guangzhou,China,8,airport
2357,Grabtsevo Airport,Kaluga,Russia,3,airport
2358,Elfin Cove Seaplane Base,Elfin Cove,United States,-9,airport
2359,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,1,airport
2360,Limbang Airport,Limbang,Malaysia,8,airport
2361,Kostroma Sokerkino Airport,Kostroma,Russia,3,airport
2362,Balzers Heliport,Balzers,Switzerland,1,airport
2363,Suzhou Guangfu Airport,Suzhou,China,8,airport
2364,Kosice Railway Station,Kosice,Slovakia,1,station
2365,Cape May Ferry Terminal,Cape May NJ,United States,-5,port
2366,Fort Yukon Airport,Fort Yukon,United States,-9,airport
2367,Morpeth Railway Station,Morpeth,United Kingdom,0,station
2368,La Tabatière Airport,La Tabatière,Canada,-4,airport
2369,Great Keppel Is Airport,Great Keppel Island,Australia,10,airport
2370,Mactan Cebu International Airport,Cebu,Philippines,8,airport
2371,North Lakhimpur Airport,Lilabari,India,5.5,airport
2372,Sokodé Airport,Sokode,Togo,0,airport
2373,Tarapoa Airport,Tarapoa,Ecuador,-5,airport
2374,Lympne Airport,Lympne,United Kingdom,0,airport
2375,Moshi Airport,Moshi,Tanzania,3,airport
2376,Ottawa Central Station,Ottawa,Canada,-5,station
2377,Mekoryuk Airport,Mekoryuk,United States,-9,airport
2378,Ronda Airport,Ronda,Spain,1,airport
2379,Hamburg Airport Station,Fuhlsbuttel,Germany,1,airport
2380,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,-8,airport
2381,Sikasso Airport,Sikasso,Mali,0,airport
2382,Piarco International Airport,Port-of-spain,Trinidad and Tobago,-4,airport
2383,Key West International Airport,Key West,United States,-5,airport
2384,Braga Municipal Aerodrome,Braga,Portugal,0,airport
2385,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,-5,airport
2386,Randolph Air Force Base,San Antonio,United States,-6,airport
2387,Georgetown Municipal Airport,Georgetown,United States,-6,airport
2388,Badu Station,Keelung,Taiwan,8,station
2389,Guararapes - Gilberto Freyre International Airport,Recife,Brazil,-3,airport
2390,Shekou Ferry Terminal,Shenzhen,China,8,port
2391,Haneda Airport Terminal 1 Station,Tokyo,Japan,9,airport
2392,James M Cox Dayton International Airport,Dayton,United States,-5,airport
2393,Dübendorf Air Base,Dubendorf,Switzerland,1,airport
2394,Góraszka Airport,Goraszka,Poland,1,airport
2395,Fort William Heliport,Fort William,United Kingdom,0,airport
2396,Scottsdale Airport,Scottsdale,United States,-7,airport
2397,Pender Harbour Water Aerodrome,Pender Harbour,Canada,-8,airport
2398,La Laguna Airport,Guanaja,Honduras,-6,airport
2399,Severobajkalsk Port,Severobajkalsk,Russia,8,port
2400,Kruiningen-Yerseke Railway Station,Kruiningen,Netherlands,1,station
2401,Kuwait International Airport,Kuwait,Kuwait,3,airport
2402,Union Station,Ocala,United States,-5,station
2403,Firozabad Railway Station,Firozabad,India,5.5,station
2404,Raahe Pattijoki Airport,Pattijoki,Finland,2,airport
2405,Ardmore Municipal Airport,Ardmore,United States,-6,airport
2406,Imphal Airport,Imphal,India,5.5,airport
2407,Himeji Station,Himeji,Japan,9,station
2408,Ærø Airport,Aero,Denmark,1,airport
2409,Warnervale Airport,Warnervale Airport,Australia,10,airport
2410,Manitoulin East Municipal Airport,Manitowaning,Canada,-5,airport
2411,Parkes Airport,Parkes,Australia,10,airport
2412,River Forest Station,River Forest,United States,-6,station
2413,Stadtlohn-Vreden Airport,Stadtlohn,Germany,1,airport
2414,Son Bonet Airport,Son Bonet,Spain,1,airport
2415,Atlantic City International Airport,Atlantic City,United States,-5,airport
2416,Ingersoll Station,Ingersoll,Canada,-5,station
2417,Mount Airy Surry County Airport,Mount Airy,United States,-4,airport
2418,La Tabatière Airport,La Tabatière,Canada,-4,airport
2419,Moosonee Airport,Moosonee,Canada,-5,airport
2420,North Bay Jack Garland Airport,North Bay,Canada,-5,airport
2421,Ken Jones Airport,Port Antonio,Jamaica,-5,airport
2422,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,3,airport
2423,Manchester Airport Station,Ringway,United Kingdom,0,airport
2424,Annette Island Airport,Annette Island,United States,-9,airport
2425,Žilina Airport,Žilina,Slovakia,1,airport
2426,Georgetown Municipal Airport,Georgetown,United States,-6,airport
2427,Pond Inlet Airport,Pond Inlet,Canada,-5,airport
2428,Vitebsk Vostochny Airport,Vitebsk,Belarus,3,airport
2429,Nelspruit Airport,Nelspruit,South Africa,2,airport
2430,Wamena Airport,Wamena,Indonesia,9,airport
