,airport_name,city_name,country_name,timezone,type_of_port
2510,Tucumcari Municipal Airport,Tucumcari,United States,-7,airport
2511,San Isidro del General Airport,San Isidro,Costa Rica,-6,airport
2512,Néma Airport,Nema,Mauritania,0,airport
2513,Barquisimeto International Airport,Barquisimeto,Venezuela,-4,airport
2514,Adampur Airport,Adampur,India,5.5,airport
2515,Lathan Strip,Mocksville,United States,-4,airport
2516,Hendrik Van Eck Airport,Phalaborwa,South Africa,2,airport
2517,Stary Oskol Airport,Stary Oskol,Russia,3,airport
2518,Brownsville South Padre Island International Airport,Brownsville,United States,-6,airport
2519,Inhambane Airport,Inhambane,Mozambique,2,airport
2520,Dare County Regional Airport,Manteo,United States,-5,airport
2521,Washington Union Station,Washington,United States,-5,station
2522,Saïss Airport,Fes,Morocco,0,airport
2523,Gran Canaria Airport,Gran Canaria,Spain,0,airport
2524,Cayenne-Rochambeau Airport,Cayenne,French Guiana,-3,airport
2525,Tarapacá Airport,Tarapacá,Colombia,-5,airport
2526,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,-5,airport
2527,Spartanburg Downtown Memorial Airport,Spartangurg,United States,-5,airport
2528,Gratiot Community Airport,Kamloops,Canada,-7,airport
2529,Tejgaon Airport,Dhaka,Bangladesh,6,airport
2530,Weesperplein Station,Amsterdam,Netherlands,1,station
2531,Omarama Glider Airport,Omarama,New Zealand,12,airport
2532,Hildesheim Hauptbahnhof,Hildesheim,Germany,1,station
2533,Atatürk International Airport,Istanbul,Turkey,3,airport
2534,Golfo de Morrosquillo Airport,Tolu,Colombia,-5,airport
2535,Kuantan Airport,Kuantan,Malaysia,8,airport
2536,Molokai Airport,Molokai,United States,-10,airport
2537,Zona da Mata Regional Airport,Juiz de Fora,Brazil,-3,airport
2538,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-3,airport
2539,Kikwit Airport,Kikwit,Congo (Kinshasa),1,airport
2540,Tasiujaq Airport,Tasiujaq,Canada,-5,airport
2541,Ostbahnhof,Berlin,Germany,1,station
2542,Bothwell Railway Station,Bothwell,United Kingdom,0,station
2543,Nyíregyháza Airport,Nyirregyhaza,Hungary,1,airport
2544,Nîmes-Arles-Camargue Airport,Nimes,France,1,airport
2545,Shah Mokhdum Airport,Rajshahi,Bangladesh,6,airport
2546,Nanortalik Heliport,Nanortalik,Greenland,-3,airport
2547,Lanzhou City Airport,Lanzhou,China,8,airport
2548,Wheeling Ohio County Airport,Wheeling,United States,-5,airport
2549,St Gallen Altenrhein Airport,Altenrhein,Switzerland,1,airport
2550,Tak Airport,Tak,Thailand,7,airport
2551,Taiping Airport,Harbin,China,8,airport
2552,Lins Airport,Lins,Brazil,-3,airport
2553,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,-6,airport
2554,Quakertown Airport,Quakertown,United States,-5,airport
2555,Severobajkalsk Port,Severobajkalsk,Russia,8,port
2556,Kushke Nosrat Airport,Kushke Nosrat,Iran,3.5,airport
2557,Pakse International Airport,Pakse,Laos,7,airport
2558,Ikela Airport,Ikela,Congo (Kinshasa),1,airport
2559,Juist Airport,Juist,Germany,1,airport
2560,Hazleton Municipal Airport,Hazleton,United States,-5,airport
2561,Beijing West Railway Station,Beijing,China,8,station
2562,Kerama Airport,Kerama,Japan,9,airport
2563,Deer Lake Airport,Deer Lake,Canada,-6,airport
2564,Hillsboro Municipal Airport,Hillsboro,United States,-6,airport
2565,Winfield Station,Winfield,United States,-6,station
2566,Cape Cod Coast Guard Air Station,Falmouth,United States,-5,airport
2567,Owando Airport,Owando,Congo (Kinshasa),1,airport
2568,Man Airport,Man,Cote d'Ivoire,0,airport
2569,Deland Municipal Sidney H Taylor Field,DeLand,United States,-5,airport
2570,Mawlamyine Airport,Mawlamyine,Burma,6.5,airport
2571,Redding Municipal Airport,Redding,United States,-8,airport
2572,Garoua International Airport,Garoua,Cameroon,1,airport
2573,Datadawai Airport,Datadawai-Borneo Island,Indonesia,8,airport
2574,Santana do Araguaia Airport,Santana do Araguaia,Brazil,-3,airport
2575,Portland Union Station,Portland,United States,-8,station
2576,Kingfisher Lake Airport,Kingfisher Lake,Canada,-5,airport
2577,Wuppertal-Vohwinkel Station,Wuppertal,Germany,1,station
2578,Heihe Airport,Heihe,China,8,airport
2579,Culcairn Railway Station,Culcairn,Australia,10,station
2580,Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,-4,airport
2581,Shirdi Airport,Shirdi,India,5.5,airport
2582,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,-3,airport
2583,Brown County Airport,Georgetown,United States,-5,airport
2584,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,8,airport
2585,El Carmen de Siquirres Airport,El Carmen,Costa Rica,-6,airport
2586,Sub Teniente Nestor Arias Airport,San Felipe,Venezuela,-4,airport
2587,Gorakhpur Airport,Gorakhpur,India,5.5,airport
2588,Innsbruck Hauptbahnhof,Innsbruck,Austria,1,station
2589,Marshfield Municipal George Harlow Field,Marshfield,United States,-5,airport
2590,Atsugi Naval Air Facility,Atsugi,Japan,9,airport
2591,Friday Harbor Seaplane Base,Friday Harbor,United States,-8,airport
2592,Sentani International Airport,Jayapura,Indonesia,9,airport
2593,Chimbu Airport,Kundiawa,Papua New Guinea,10,airport
2594,Moshi Airport,Moshi,Tanzania,3,airport
2595,Edenvale Aerodrome,Edenvale,Canada,-5,airport
2596,Amtrak Station,Tacoma,United States,-8,station
2597,Albany Airport,Albany,Australia,8,airport
2598,Mundo Maya International Airport,Flores,Guatemala,-6,airport
2599,St Pancras Railway Station,London,United Kingdom,0,station
2600,Hong Kong China Ferry Terminal,Hong Kong,Hong Kong,8,port
2601,Roitzschjora Airfield,Roitzschjora,Germany,1,airport
2602,Plantation Airpark,Sylvania,United States,-5,airport
2603,Kuopio Airport,Kuopio,Finland,2,airport
2604,Guangzhoudong Railway Station,Guangzhou,China,8,station
2605,Adlershof Station,Berlin,Germany,1,station
2606,Johan Adolf Pengel International Airport,Zandery,Suriname,-3,airport
2607,Sandakan Airport,Sandakan,Malaysia,8,airport
2608,Ballalae Airport,Ballalae,Solomon Islands,11,airport
2609,Kamenz Airport,Kamenz,Germany,1,airport
2610,North Melbourne Railway Station,Melbourne,Australia,10,station
2611,Château-Thierry - Belleau Airfield,Chateau-Thierry,France,1,airport
2612,Taupo Airport,Taupo,New Zealand,12,airport
2613,Saertu Airport,Daqing,China,8,airport
2614,Salina Municipal Airport,Salina,United States,-6,airport
2615,Norderney Airport,Norderney,Germany,1,airport
2616,Morningside Farm Airport,Musina,South Africa,2,airport
2617,Phillip Island Airport,Phillip Island,Australia,10,airport
2618,Tavie Airport,Paama Island,Vanuatu,11,airport
2619,Zunyi Maotai Airport,Zunyi,China,8,airport
2620,Along Airport,Along,India,5.5,airport
2621,Rourkela Airport,Rourkela,India,5.5,airport
2622,Chippewa Valley Regional Airport,Eau Claire,United States,-6,airport
2623,Wokal Field Glasgow International Airport,Glasgow,United States,-7,airport
2624,Kleinsee Airport,Kleinsee,South Africa,2,airport
2625,Singapore Changi Airport,Singapore,Singapore,8,airport
2626,Scottsdale Airport,Scottsdale,United States,-7,airport
2627,Shikohabad Railway Station,Shikohabad,India,5.5,station
2628,Sakkyryr Airport,Batagay-Alyta,Russia,9,airport
2629,Makokou Airport,Makokou,Gabon,1,airport
2630,Santa Bárbara de Barinas Airport,Santa Barbara,Venezuela,-4,airport
2631,Ronneby Airport,Ronneby,Sweden,1,airport
2632,Chengdu Railway Station,Chengdu,China,8,station
2633,Praia International Airport,"Praia, Santiago Island",Cape Verde,-1,airport
2634,Iginniarfik Heliport,Iginniarfik,Greenland,-3,airport
2635,Chignik Fisheries Airport,Chignik,United States,-9,airport
2636,Robinson Army Air Field,Robinson,United States,-6,airport
2637,Broadmeadows Railway Station,Broadmeadows,Australia,10,station
2638,Waukegan Station,Waukegan,United States,-6,station
2639,Fort Nelson Airport,Fort Nelson,Canada,-8,airport
2640,San Antonio Del Tachira Airport,San Antonio,Venezuela,-4,airport
2641,Manchester Airport Station,Ringway,United Kingdom,0,airport
2642,Heliport NUS,Umea,Sweden,1,airport
2643,Kitsissuarsuit Heliport,Kitsissuarsuit,Greenland,-3,airport
2644,Utkela Airport,Utkela,India,5.5,airport
2645,Mehamn Airport,Mehamn,Norway,1,airport
2646,Gambella Airport,Gambella,Ethiopia,3,airport
2647,Summer Beaver Airport,Summer Beaver,Canada,-5,airport
2648,Plymouth Municipal Airport,Plymouth,United States,-5,airport
2649,Saanen Airport,Saanen,Switzerland,1,airport
2650,Moss Vale Railway Station,Moss Vale,Australia,10,station
2651,Charleville Airport,Charlieville,Australia,10,airport
2652,Wilkes County Airport,North Wilkesboro,United States,-5,airport
2653,General Enrique Mosconi Airport,Tartagal,Argentina,-3,airport
2654,Hato International Airport,Willemstad,Netherlands Antilles,-4,airport
2655,Woomera Airfield,Woomera,Australia,9.5,airport
2656,Bassel Al-Assad International Airport,Latakia,Syria,2,airport
2657,East Midlands Airport,East Midlands,United Kingdom,0,airport
2658,Owando Airport,Owando,Congo (Kinshasa),1,airport
2659,General Mariano Matamoros Airport,Cuernavaca,Mexico,-6,airport
2660,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,7,airport
2661,Navoi Airport,Navoi,Uzbekistan,5,airport
2662,Lok Ma Chau Station,Hong Kong,Hong Kong,8,station
2663,Uytash Airport,Makhachkala,Russia,3,airport
2664,Vaasa Airport,Vaasa,Finland,2,airport
2665,Legazpi City International Airport,Legazpi,Philippines,8,airport
2666,Endelave Flyveplads,Endelage,Denmark,1,airport
2667,Ørland Airport,Orland,Norway,1,airport
2668,New Plymouth Airport,New Plymouth,New Zealand,12,airport
2669,Ambatondrazaka Airport,Ambatondrazaka,Madagascar,3,airport
2670,Oita Airport,Oita,Japan,9,airport
2671,Wenzhou Longwan International Airport,Wenzhou,China,8,airport
2672,Hof-Plauen Airport,Hof,Germany,1,airport
2673,Shreveport Regional Airport,Shreveport,United States,-6,airport
2674,Nyurba Airport,Nyurba,Russia,9,airport
2675,Dusseldorf Airport Station,Dusseldorf,Germany,1,airport
2676,Hengchun Airport,Hengchun,Taiwan,8,airport
2677,Kooddoo Airport,Kooddoo,Maldives,5,airport
2678,Surigao Airport,Sangley Point,Philippines,8,airport
2679,Polk County Airport - Cornelius Moore Field,Cedartown,United States,-5,airport
2680,Camp Okavango Airport,Okavango Delta,Botswana,2,airport
2681,Miyako Airport,Miyako,Japan,9,airport
2682,Wagga Wagga City Airport,Wagga Wagga,Australia,10,airport
2683,Genesee County Airport,Batavia,United States,-5,airport
2684,Wolter Monginsidi Airport,Kendari,Indonesia,8,airport
2685,Nogliki Airport,Nogliki,Russia,11,airport
2686,Kaunas International Airport,Kaunas,Lithuania,2,airport
2687,Chandigarh Airport,Chandigarh,India,5.5,airport
2688,Richland Center Station,Richland Center,United States,-6,station
2689,Doberlug-Kirchhain Station,Doberlug-Kirchhain,Germany,1,station
2690,Ouro Sogui Airport,Matam,Senegal,0,airport
2691,Johannesburg Park Station,Johannesburg,South Africa,2,station
2692,Dasht-e Naz Airport,Dasht-e-naz,Iran,3.5,airport
2693,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,7,airport
2694,Ameland Airfield,Ameland,Netherlands,1,airport
2695,Golfito Airport,Golfito,Costa Rica,-6,airport
2696,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,1,airport
2697,Toussus-le-Noble Airport,Toussous-le-noble,France,1,airport
2698,Al Najaf International Airport,Najaf,Iraq,3,airport
2699,Grise Fiord Airport,Grise Fiord,Canada,-5,airport
2700,Falköping Airport,Falkoping,Sweden,1,airport
2701,Sopot Railway Station,Sopot,Poland,1,station
2702,Billy Bishop Toronto City Airport Terminal,Toronto,Canada,-5,airport
2703,Enterprise Municipal Airport,Enterprise,United States,-5,airport
2704,Kristiansund Airport (Kvernberget),Kristiansund,Norway,1,airport
2705,Club Makokola Airport,Club Makokola,Malawi,2,airport
2706,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,3,airport
2707,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,8,airport
2708,Rogue Valley International Medford Airport,Medford,United States,-8,airport
2709,Iauaretê Airport,Iauarete,Brazil,-4,airport
2710,Gratiot Community Airport,Kamloops,Canada,-7,airport
2711,Prince Said Ibrahim International Airport,Moroni,Comoros,3,airport
2712,Nadzab Airport,Nadzab,Papua New Guinea,10,airport
2713,Katima Mulilo Airport,Mpacha,Namibia,1,airport
2714,Jingdezhen Airport,Jingdezhen,China,8,airport
2715,Turukhansk Airport,Turukhansk,Russia,7,airport
2716,Puerto Deseado Airport,Puerto Deseado,Argentina,-3,airport
2717,Harringay Railway Station,Harringay,United Kingdom,0,station
2718,Nightmute Airport,Nightmute,United States,-9,airport
2719,Mata'aho Airport,"Angaha, Niuafo'ou Island",Tonga,13,airport
2720,Esperaerde Railway Station,Esperaerde,Denmark,1,station
2721,Xichang Qingshan Airport,Xichang,China,8,airport
2722,Chippewa Valley Regional Airport,Eau Claire,United States,-6,airport
2723,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,2,airport
2724,Bukoba Airport,Bukoba,Tanzania,3,airport
2725,Leite Lopes Airport,Ribeirao Preto,Brazil,-3,airport
2726,Merillon Avenue Station,Garden City,United States,-5,station
2727,Haneda Airport Terminal 1 Station,Tokyo,Japan,9,airport
2728,Union Station,Utica,United States,-5,station
2729,La Pedrera Airport,La Pedrera,Colombia,-5,airport
2730,Mananara Nord Airport,Mananara,Madagascar,3,airport
2731,Marina Di Campo Airport,Marina Di Campo,Italy,1,airport
2732,Jarvenpaa Railway Station,Jarvenpaa,Finland,2,station
2733,Hunt Field,Lindau,Germany,-7,airport
2734,Mucuri Airport,Mucuri,Brazil,-3,airport
2735,Ghriss Airport,Ghriss,Algeria,1,airport
2736,Fort Mcpherson Airport,Fort Mcpherson,Canada,-7,airport
2737,Ocean Ridge Airport,Gualala,United States,-8,airport
2738,Yao Airport,Osaka,Japan,9,airport
2739,Ministro Victor Konder International Airport,Navegantes,Brazil,-3,airport
2740,Brussels Airport Zaventem Railway Station,Brussels,Belgium,1,airport
2741,Toronto Union Station,Toronto,Canada,-5,station
2742,Queenstown Airport,Queenstown,South Africa,2,airport
2743,Worland Municipal Airport,Worland,United States,-7,airport
2744,Maragrosa Airport,Maragrosa,Ecuador,-5,airport
2745,Hatzor Air Base,Haztor,Israel,2,airport
2746,Arapiraca Airport,Arapiraca,Brazil,-3,airport
2747,Martha's Vineyard Airport,Vineyard Haven MA,United States,-5,airport
2748,Lanvéoc-Poulmic Air Base,Lanvedoc,France,1,airport
2749,Puka Puka Airport,Puka Puka,French Polynesia,-10,airport
2750,Lipki Air Base,Minsk,Belarus,3,airport
2751,Munich Airport,Munich,Germany,1,airport
2752,Tulcea Airport,Tulcea,Romania,2,airport
2753,Marakei Airport,Marakei,Kiribati,12,airport
2754,Ataq Airport,Ataq,Yemen,3,airport
2755,Harford County Airport,Churchville,United States,-5,airport
2756,Stary Oskol Airport,Stary Oskol,Russia,3,airport
2757,Kaohsiung International Airport,Kaohsiung,Taiwan,8,airport
2758,Kruger Mpumalanga International Airport,Mpumalanga,South Africa,2,airport
2759,Redenção Airport,Redencao,Brazil,-3,airport
2760,Papunya Airport,Papunya,Australia,9.5,airport
2761,Sierra Blanca Regional Airport,Ruidoso,United States,-7,airport
2762,Godo Holo Airstrip,Pikienkondre of Miranda,Suriname,-3,airport
2763,A Coruña Airport,La Coruna,Spain,1,airport
2764,Bantayan Airport,Bantayan,Philippines,8,airport
2765,Cowra Airport,Chatsworth,Australia,10,airport
2766,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,1,airport
2767,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,-7,airport
2768,Gomel Airport,Gomel,Belarus,3,airport
2769,Villa Reynolds Airport,Villa Reynolds,Argentina,-3,airport
2770,Jeh Airport,Ailinglapalap Atoll,Marshall Islands,12,airport
2771,Perry Lefors Field,Pampa,United States,-5,airport
2772,Cordoba Station,Cordoba,Spain,1,station
2773,Sikasso Airport,Sikasso,Mali,0,airport
2774,Vängsö Airport,Vangso,Sweden,1,airport
2775,Zaria Airport,Zaria,Nigeria,1,airport
2776,Kufra Airport,Kufra,Libya,2,airport
2777,Eilat Airport,Elat,Israel,2,airport
2778,Jack Edwards Airport,Gulf Shores,United States,-6,airport
2779,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,-3.5,airport
2780,Plymouth City Airport,Plymouth,United Kingdom,0,airport
2781,Tivat Airport,Tivat,Montenegro,1,airport
2782,Tysons Corner Station,Washington,United States,-5,station
2783,Buffalo Exchange Street Station,Buffalo,United States,-5,station
2784,Cornwall Regional Airport,Cornwall,Canada,-5,airport
2785,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,-7,airport
2786,São Jorge Airport,Sao Jorge Island,Portugal,-1,airport
2787,Huaiji Railway Station,Huaiji,China,8,station
2788,Hamilton Municipal Airport,Hamilton,United States,-6,airport
2789,Gaziantep International Airport,Gaziantep,Turkey,3,airport
2790,Rügen Airport,Ruegen,Germany,1,airport
2791,Calbayog Airport,Calbayog City,Philippines,8,airport
2792,Kecskemét Airport,Kecskemet,Hungary,1,airport
2793,Rota International Airport,Rota,Northern Mariana Islands,10,airport
2794,Khark Island Airport,Khark Island,Iran,3.5,airport
2795,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-3,airport
2796,Reid-Hillview Airport of Santa Clara County,San Jose,United States,8,airport
2797,The Eastern Iowa Airport,Cedar Rapids,United States,-6,airport
2798,Fazenda Vaticano Airport,Cruz,Brazil,-3,airport
2799,Harlem-125th Street Station,New York,United States,-5,station
2800,Mano Dayak International Airport,Agadez,Niger,1,airport
2801,Naxos Airport,Cyclades Islands,Greece,2,airport
2802,Queen Alia International Airport,Amman,Jordan,2,airport
2803,İncirlik Air Base,Adana,Turkey,3,airport
2804,Tianjin West Railway Station,Tianjin,China,8,station
2805,London Biggin Hill Airport,Biggin Hill,United Kingdom,0,airport
2806,Contadora Airport,Contadora Island,Panama,-5,airport
2807,Zaysan Airport,Zaysan,Kazakhstan,6,airport
2808,Tbilisi Railway station,Tbilisi,Georgia,4,station
2809,Limon International Airport,Limon,Costa Rica,-6,airport
2810,Tri State Steuben County Airport,Angola,United States,-5,airport
2811,Lüliang Airport,Lvliang,China,8,airport
2812,Tarapoa Airport,Tarapoa,Ecuador,-5,airport
2813,Alnmouth Railway station,Alnmouth,United Kingdom,0,station
2814,Daocheng Yading Airport,Daocheng,China,8,airport
2815,Ifuru Airport,Ifuru,Maldives,5,airport
2816,Malmi Railway Station,Helsinki,Finland,2,station
2817,Black Tickle Airport,Black Tickle,Canada,-4,airport
2818,Maniwaki Airport,Maniwaki,Canada,-5,airport
2819,Hermes Quijada International Airport,Rio Grande,Argentina,-3,airport
2820,Patos de Minas Airport,Patos de Minas,Brazil,-3,airport
2821,Diepholz Air Base,Diepholz,Germany,1,airport
2822,Tolmachevo Airport,Novosibirsk,Russia,7,airport
2823,Gobernador Castello Airport,Viedma,Argentina,-3,airport
2824,Mountain Village Airport,Mountain Village,United States,-9,airport
2825,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,3,airport
2826,Tracy Municipal Airport,Tracy,United States,-8,airport
2827,Elmira Corning Regional Airport,Elmira,United States,-5,airport
2828,Ashford International Railway Station,Ashford,United Kingdom,0,station
2829,La Grand'combe Airport,La Grand'Combe,France,1,airport
2830,Ryan's Creek Aerodrome,Stewart Island,New Zealand,12,airport
2831,Iowa City Municipal Airport,Iowa City,United States,-6,airport
2832,Halliburton Field,Duncan,United States,-6,airport
2833,Orestes Acosta Airport,Moa,Cuba,-5,airport
2834,U-Tapao International Airport,Pattaya,Thailand,7,airport
2835,Edmonton International Airport,Edmonton,Canada,-7,airport
2836,Weston Airport,Leixlip,Ireland,0,airport
2837,Tshikapa Airport,Tshikapa,Congo (Kinshasa),2,airport
2838,Lawrence J Timmerman Airport,Milwaukee,United States,-6,airport
2839,Corvallis Municipal Airport,Corvallis,United States,-8,airport
2840,Allakaket Airport,Allakaket,United States,-9,airport
2841,Lüsse Airport,Luesse,Germany,1,airport
2842,Isiolo Airport,Isiolo,Kenya,3,airport
2843,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,9,airport
2844,Alamogordo White Sands Regional Airport,Alamogordo,United States,-7,airport
2845,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,-6,airport
2846,Heho Airport,Heho,Burma,6.5,airport
2847,Shanghai Hongqiao International Airport,Shanghai,China,8,airport
2848,Puerto Esperanza Airport,Puerto Esperanza,Peru,-5,airport
2849,Kruså-Padborg Airport,Krusa-padborg,Denmark,1,airport
2850,Ghat Airport,Ghat,Libya,2,airport
2851,Solenzara (BA 126) Air Base,Solenzara,France,1,airport
2852,Uléi Airport,Ambryn Island,Vanuatu,11,airport
2853,Fairfield Station,Fairfield,United States,-5,station
2854,Westbury Station,Westbury,United States,-5,station
2855,Wels Hauptbahnhof,Wels,Austria,1,station
2856,Rottnest Island Airport,Rottnest Island,Australia,8,airport
2857,Qianjiang Wulingshan Airport,Qianjiang,China,8,airport
2858,Hodenhagen Airport,Hodenhagen,Germany,1,airport
2859,Bharatpur Airport,Bharatpur,Nepal,5.75,airport
2860,West Chicago Station,West Chicago,United States,-6,station
2861,San Sebastian Airport,San Sebastian,Spain,1,airport
2862,Ronda Airport,Ronda,Spain,1,airport
2863,Kunsan Air Base,Kunsan,South Korea,9,airport
2864,Irkutsk Northwest Airport,Irkutsk,Russia,8,airport
2865,Port Gentil Airport,Port Gentil,Gabon,1,airport
2866,Hwange National Park Airport,Hwange National Park,Zimbabwe,2,airport
2867,Kapuskasing Airport,Kapuskasing,Canada,-5,airport
2868,EL Real Airport,El Real,Panama,-5,airport
2869,Aqaba King Hussein International Airport,Aqaba,Jordan,2,airport
2870,Necochea Airport,Necochea,Argentina,-3,airport
2871,Miroslawiec Military Air Base,Miroslawiec,Poland,1,airport
2872,Rio Amazonas Airport,Pastaza,Ecuador,-5,airport
2873,San Francisco 4th and King St. Station,San Francisco,United States,-8,station
2874,Siwo Airport,Sangafa,Vanuatu,11,airport
2875,Expo MRT Station,Singapore,Singapore,8,station
2876,Fernandina Beach Municipal Airport,Fernandina Beach,United States,-5,airport
2877,Shobdon Aerodrome,Shobdon,United Kingdom,0,airport
2878,Erldunda Airport,Erldunda,Australia,9.5,airport
2879,Paulo Afonso Airport,Paulo Alfonso,Brazil,-3,airport
2880,Vinh Airport,Vinh,Vietnam,7,airport
2881,Paris Beauvais Tillé Airport,Beauvais,France,1,airport
2882,Montbéliard-Courcelles Airfield,Montbeliard,France,1,airport
2883,Brindisi – Salento Airport,Brindisi,Italy,1,airport
2884,Augsburg HBF,Augsburg,Germany,1,station
2885,Limbang Airport,Limbang,Malaysia,8,airport
2886,Long Seridan Airport,Long Seridan,Malaysia,8,airport
2887,La Tontouta International Airport,Noumea,New Caledonia,11,airport
2888,Rechlin-Lärz Airport,Rechlin-laerz,Germany,1,airport
2889,Patreksfjörður Airport,Patreksfjordur,Iceland,0,airport
2890,Inishmaan Aerodrome,Inishmaan,Ireland,0,airport
2891,Innisfail Airport,Innisfail,Australia,10,airport
2892,Aviano Air Base,Aviano,Italy,1,airport
2893,Kuummiut Heliport,Kuummiit,Greenland,-3,airport
2894,Lawrence Station,Lawrence,United States,-5,station
2895,Leirin Airport,Fagernes,Norway,1,airport
2896,Vigo Airport,Vigo,Spain,1,airport
2897,Waycross Ware County Airport,Waycross,United States,-5,airport
2898,Emanuel County Airport,Santa Barbara,United States,-5,airport
2899,Siuna,Siuna,Nicaragua,-6,airport
2900,Guangzhou Railway Station,Guangzhou,China,8,station
2901,Dusseldorf-Unterrath Station,Dusseldorf,Germany,1,station
2902,Lansing Municipal Airport,Lansing,United States,-6,airport
2903,Dowagiac Station,Dowagiac,United States,-5,station
2904,Ponta Pelada Airport,Manaus,Brazil,-4,airport
2905,London Stansted Airport,London,United Kingdom,0,airport
2906,Bairnsdale Airport,Bairnsdale,Australia,10,airport
2907,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,-3,airport
2908,Friedrichshagen Station,Berlin,Germany,1,station
2909,Burlington International Airport,Burlington,United States,-5,airport
2910,Foshan Shadi Airport,Foshan,China,8,airport
2911,Grove Municipal Airport,Grove,United States,-5,airport
2912,Zaozhuang Railway Station,Zaozhuang,China,8,station
2913,RAF Shawbury,Shawbury,United Kingdom,0,airport
2914,Prineville Airport,Prineville,United States,-8,airport
2915,Johnston Atoll Airport,Johnston Island,Johnston Atoll,-10,airport
2916,North Weald Airport,North Weald,United Kingdom,0,airport
2917,Sokol Airport,Magadan,Russia,11,airport
2918,La Grand'combe Airport,La Grand'Combe,France,1,airport
2919,Sélibaby Airport,Selibabi,Mauritania,0,airport
2920,Frank Wiley Field,Miles City,United States,-7,airport
2921,Henri Coandă International Airport,Bucharest,Romania,2,airport
2922,Albury Railway Station,Albury,Australia,10,station
2923,Bubovice Airport,Bubovice,Czech Republic,1,airport
2924,Glasgow International Airport,Glasgow,United Kingdom,0,airport
2925,Sultan Abdul Halim Airport,Alor Setar,Malaysia,8,airport
2926,Leutkirch-Unterzeil Airport,Leutkirch,Germany,1,airport
2927,Akwa Ibom International Airport,Uyo,Nigeria,1,airport
2928,Waigaoqiao FTZ South Station,Shanghai,China,8,station
2929,Plattsburgh International Airport,Plattsburgh,United States,-5,airport
2930,Ospika Airport,Williston Lake,Canada,-8,airport
2931,Innsbruck Hauptbahnhof,Innsbruck,Austria,1,station
2932,Isiolo Airport,Isiolo,Kenya,3,airport
2933,Quonset State Airport,North Kingstown,United States,-5,airport
2934,Chapleau Airport,Chapleau,Canada,-5,airport
2935,Naracoorte Airport,Naracoorte,Australia,9.5,airport
2936,Lake Evella Airport,Lake Evella,Australia,9.5,airport
2937,Digital Media City Station,Seoul,South Korea,9,station
2938,Bryant Army Heliport,Fort Richardson,United States,-9,airport
2939,Mazatlan Port Cruise Terminal,Mazatlan,Mexico,7,port
2940,Watertown International Airport,Watertown,United States,-5,airport
2941,Cape May Ferry Terminal,Cape May NJ,United States,-5,port
2942,Ban Thap Chang Station,Bangkok,Thailand,7,station
2943,St Jean Airport,St. Jean,Canada,-5,airport
2944,Kanazawa Station,Kanazawa,Japan,9,station
2945,Lleida-Alguaire Airport,Lleida,Spain,1,airport
2946,Rome Amtrak Station,Rome,United States,-5,station
2947,Xilinhot Airport,Xilinhot,China,8,airport
2948,Bakalalan Airport,Bakalalan,Malaysia,8,airport
2949,Otjiwarongo Airport,Otjiwarongo,Namibia,2,airport
2950,Bradshaw Army Airfield,Bradshaw Field,United States,-10,airport
2951,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,-3,airport
2952,Alnmouth Railway station,Alnmouth,United Kingdom,0,station
2953,Martin State Airport,Baltimore,United States,-5,airport
2954,Charlottetown Airport,Charlottetown,Canada,-3.5,airport
2955,Changzhou Benniu Airport,Changzhou,China,8,airport
2956,Malé International Airport,Male,Maldives,5,airport
2957,Paris-Orly Airport,Paris,France,1,airport
2958,Old Rhinebeck Airport,Rhinebeck,United States,-5,airport
2959,Le Havre Octeville Airport,Le Havre,France,1,airport
2960,Sinsheim Airfield,Karlsruhe,Germany,1,airport
2961,Ust-Maya Airport,Ust-Maya,Russia,9,airport
2962,Copacabana Airport,Copacabana,Bolivia,-4,airport
2963,Chignik Fisheries Airport,Chignik,United States,-9,airport
2964,Arapiraca Airport,Arapiraca,Brazil,-3,airport
2965,Draughon Miller Central Texas Regional Airport,Temple,United States,-6,airport
2966,South Bend Regional Airport,South Bend,United States,-5,airport
2967,Derby Airport,Derby,Australia,8,airport
