,airport_name,city_name,country_name,timezone,type_of_port
1168,Mutiara Airport,Palu,Indonesia,8,airport
1169,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,2,airport
1170,Milano Porta Garibaldi,Milan,Italy,1,port
1171,Luodong Station,Luodong,Taiwan,8,station
1172,Los Garzones Airport,Monteria,Colombia,-5,airport
1173,Lac Brochet Airport,Lac Brochet,Canada,-6,airport
1174,Bumbar Airport,Bumba,Congo (Kinshasa),1,airport
1175,Gardabya Airport,Sirt,Libya,2,airport
1176,La Palma Airport,Santa Cruz De La Palma,Spain,0,airport
1177,Hong Kong Railway Station,Hong Kong,Hong Kong,8,station
1178,Tiree Airport,Tiree,United Kingdom,0,airport
1179,Stony Brook Station,Stony Brook,United States,-5,station
1180,Kananga Airport,Kananga,Congo (Kinshasa),2,airport
1181,Albina Airport,Albina,Suriname,-3,airport
1182,Sunshine Coast Airport,Maroochydore,Australia,10,airport
1183,Nuku Hiva Airport,Nuku Hiva,French Polynesia,-9.5,airport
1184,Wiawera Station,Wiawera station,Australia,9.5,station
1185,Sainte Marie Airport,Sainte Marie,Madagascar,3,airport
1186,José Martí International Airport,Havana,Cuba,-5,airport
1187,Jim Kelly Field,Lexington,United States,-5,airport
1188,Moomba Airport,Moomba,Australia,9.5,airport
1189,Haymarket Railway Station,Edinburgh,United Kingdom,0,station
1190,Glen Park BART Station,Glen Park,United States,-8,station
1191,Niue International Airport,Alofi,Niue,-11,airport
1192,57th Street Station,Chicago,United States,-6,station
1193,London-Corbin Airport/Magee Field,London,United States,-5,airport
1194,Southdowns Airport,Southdowns,Zambia,2,airport
1195,Grenchen Airport,Grenchen,Switzerland,1,airport
1196,Toksook Bay Airport,Toksook Bay,United States,-9,airport
1197,Regional de Maringá - Sílvio Nane Junior Airport,Maringa,Brazil,-3,airport
1198,Ihu Airport,Ihu,Papua New Guinea,10,airport
1199,Rafael Nuñez International Airport,Cartagena,Colombia,-5,airport
1200,Townsville Airport,Townsville,Australia,10,airport
1201,Kankesanturai Airport,Jaffna,Sri Lanka,5.5,airport
1202,Ricardo García Posada Airport,El Salvador,Chile,-4,airport
1203,Futaleufú Airport,Futaleufu,Chile,-4,airport
1204,Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,-3,airport
1205,Sansanné-Mango Airport,Mango,Togo,0,airport
1206,Bathurst Airport,Bathurst,Australia,10,airport
1207,Helsingor Station,Helsingor,Denmark,1,station
1208,Ghriss Airport,Ghriss,Algeria,1,airport
1209,Alxa Right Banner Badanjilin Airport,Alxa Right Banner,China,8,airport
1210,Gannan Xiahe Airport,Xiahe city,China,8,airport
1211,Lawa Anapaike Airstrip,Anapaike,Suriname,-3,airport
1212,Moranbah Airport,Moranbah,Australia,10,airport
1213,İskenderun Airport,Iskenderun,Turkey,3,airport
1214,Arvidsjaur Airport,Arvidsjaur,Sweden,1,airport
1215,Tirupati Airport,Tirupeti,India,5.5,airport
1216,Usinsk Airport,Usinsk,Russia,3,airport
1217,São Filipe Airport,"Sao Filipe, Fogo Island",Cape Verde,-1,airport
1218,Anderson Municipal Darlington Field,ANDERSON,United States,-4,airport
1219,Bijie Feixiong Airport,Bijie,China,8,airport
1220,Griffith Airport,Griffith,Australia,10,airport
1221,F. D. Roosevelt Airport,Oranjestad,Netherlands Antilles,-4,airport
1222,Frans Sales Lega Airport,Ruteng,Indonesia,8,airport
1223,Badajoz Airport,Badajoz,Spain,1,airport
1224,Wigan Wallgate Railway Station,Wigan,United Kingdom,0,station
1225,Baise Youjiang Airport,Baise,China,8,airport
1226,Palo Verde Airport,San Bruno,Mexico,-7,airport
1227,Hamad International Airport,Doha,Qatar,3,airport
1228,Sheridan County Airport,Sheridan,United States,-7,airport
1229,Kushiro Airport,Kushiro,Japan,9,airport
1230,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,-6,airport
1231,General Juan N Alvarez International Airport,Acapulco,Mexico,-6,airport
1232,Erzincan Airport,Erzincan,Turkey,3,airport
1233,Oceanside Municipal Airport,Fraser Island,Australia,-8,airport
1234,Gombe Lawanti International Airport,Gombe,Nigeria,1,airport
1235,Hsinchu Air Base,Hsinchu,Taiwan,8,airport
1236,La Coloma Airport,La Coloma,Cuba,-5,airport
1237,Gasmata Island Airport,Gasmata Island,Papua New Guinea,10,airport
1238,Lasondre Airport,Batu Islands,Indonesia,7,airport
1239,Fort Mackay / Horizon Airport,Wood Buffalo,Canada,-7,airport
1240,Homewood Station,Homewood,United States,-6,station
1241,Sayun International Airport,Sayun Intl,Yemen,3,airport
1242,Rheine Bentlage Air Base,Rheine-brentlange,Germany,1,airport
1243,Pagadian Airport,Pagadian,Philippines,8,airport
1244,Ivanhoe Airport,Ivanhoe,Australia,10,airport
1245,Walgett Airport,Walgett,Australia,10,airport
1246,Suki Airport,Suki,Papua New Guinea,10,airport
1247,Buariki Airport,Buariki,Kiribati,10,airport
1248,Klemtu Airport,Klemtu,Canada,-8,airport
1249,Nouméa Magenta Airport,Noumea,New Caledonia,11,airport
1250,Ocean Beach Muni Metro Station,San Francisco,United States,-8,station
1251,P C Pelser Airport,Klerksdorp,South Africa,2,airport
1252,Everard Park Airport,Mimili,Australia,9.5,airport
1253,Beaver County Airport,Beaver Falls,United States,-5,airport
1254,Potomac Airpark,Berkeley Springs,United States,-5,airport
1255,Allakaket Airport,Allakaket,United States,-9,airport
1256,Qingsheng Station,Qingsheng,China,8,station
1257,Velikiye Luki Airport,Velikiye Luki,Russia,3,airport
1258,Mallards Landing Airport,Locust Grove,United States,-5,airport
1259,Travis Air Force Base,Fairfield,United States,-8,airport
1260,Westray Airport,Westray,United Kingdom,0,airport
1261,Falmouth Port,Falmouth,Jamaica,-5,port
1262,Fakarava Airport,Fakarava,French Polynesia,-10,airport
1263,Koumac Airport,Koumac,New Caledonia,11,airport
1264,Bukhara Airport,Bukhara,Uzbekistan,5,airport
1265,Venetie Airport,Venetie,United States,-9,airport
1266,Ueno Station,Tokyo,Japan,9,station
1267,Bahia Piña Airport,Bahia Piña,Panama,-5,airport
1268,Tambor Airport,Nicoya,Costa Rica,-6,airport
1269,Piikajarvi Airport,Piikajarvi,Finland,2,airport
1270,Nzérékoré Airport,Nzerekore,Guinea,0,airport
1271,Iqaluit Airport,Iqaluit,Canada,-5,airport
1272,Merle K (Mudhole) Smith Airport,Cordova,United States,-9,airport
1273,Helisul IV Heliport,Foz Do Iguacu,Brazil,-3,airport
1274,Teniente Coronel Rafael Pabón Airport,Villa Montes,Bolivia,-4,airport
1275,Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,United States,-6,airport
1276,Port Bucyrus-Crawford County Airport,Bucyrus,United States,-5,airport
1277,Atar International Airport,Atar,Mauritania,0,airport
1278,Western Springs Metra Station,Western Springs,United States,-6,station
1279,Minto Airport,Minto,United States,-9,airport
1280,Mae Hong Son Airport,Pai,Thailand,7,airport
1281,Frankfurt Niederrad Station,Frankfurt,Germany,1,station
1282,Grand Strand Airport,North Myrtle Beach,United States,-5,airport
1283,Matheson Island Airport,Matheson Island,Canada,-6,airport
1284,Hangzhou Railway Station,Hangzhou,China,8,station
1285,Ust-Kut Airport,Ust-Kut,Russia,8,airport
1286,Paddington Station,London,United Kingdom,0,station
1287,Devi Ahilyabai Holkar Airport,Indore,India,5.5,airport
1288,Barter Island LRRS Airport,Barter Island,United States,-9,airport
1289,Mihail Kogălniceanu International Airport,Constanta,Romania,2,airport
1290,Aeroporto Railway Station,Fiumicino,Italy,1,station
1291,Destin Executive Airport,Destin,United States,-6,airport
1292,Tri-City Airport,Parsons,United States,-6,airport
1293,Ust-Maya Airport,Ust-Maya,Russia,9,airport
1294,Eldoret International Airport,Eldoret,Kenya,3,airport
1295,Shenzhen North Railway Station,Shenzhen,China,8,station
1296,Mojave Airport,Mojave,United States,-8,airport
1297,Lawas Airport,Lawas,Malaysia,8,airport
1298,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,1,airport
1299,Sultan Thaha Airport,Jambi,Indonesia,7,airport
1300,Panagarh Air Force Station,Panagarh,India,5.5,airport
1301,Mount Sterling Montgomery County Airport,Mount Sterling,United States,-5,airport
1302,Nuussuaq Heliport,Nuussuaq,Greenland,-3,airport
1303,Khabarovsk-Novy Airport,Khabarovsk,Russia,10,airport
1304,Ras Mishab Airport,Rash Mishab,Saudi Arabia,3,airport
1305,Kassel Hauptbahnhof,Kassel,Germany,1,station
1306,Widdrington Railway Station,Widdrington,United Kingdom,0,station
1307,Wagga Wagga City Airport,Wagga Wagga,Australia,10,airport
1308,Orang Airport,Chongjin,North Korea,8.5,airport
1309,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,8,airport
1310,Dimokritos Airport,Alexandroupolis,Greece,2,airport
1311,Ísafjörður Airport,Isafjordur,Iceland,0,airport
1312,Abu Rudeis Airport ,Abu Rudeis,Egypt,2,airport
1313,Impfondo Airport,Impfondo,Congo (Brazzaville),1,airport
1314,Long Apung Airport,Long Apung-Borneo Island,Indonesia,8,airport
1315,Fangatau Airport,Fangatau,French Polynesia,-10,airport
1316,Tanga Airport,Tanga,Tanzania,3,airport
1317,Osijek-Čepin Airfield,Cepin,Croatia,1,airport
1318,Hudiksvall Airport,Hudiksvall,Sweden,1,airport
1319,Tagbilaran Airport,Tagbilaran,Philippines,8,airport
1320,São Pedro Airport,Sao Vicente Island,Cape Verde,-1,airport
1321,Tonopah Test Range Airport,Tonopah,United States,-8,airport
1322,Hohn Air Base,Hohn,Germany,1,airport
1323,Innsbruck Hauptbahnhof,Innsbruck,Austria,1,station
1324,Ardmore Municipal Airport,Ardmore,United States,-6,airport
1325,Tupelo Regional Airport,Tupelo,United States,-6,airport
1326,Delray Beach Station,Delray Beach,United States,-5,station
1327,RAF Mona,Mona,United Kingdom,0,airport
1328,Osaka Station,Osaka,Japan,9,station
1329,Stendal Railway Station,Stendal,Germany,1,station
1330,Sangster International Airport,Montego Bay,Jamaica,-5,airport
1331,Pecs Vasutallomas Station,Pecs,Hungary,1,station
1332,Pedro Bay Airport,Pedro Bay,United States,-9,airport
1333,Berlin Hauptbahnhof,Berlin,Germany,1,station
1334,Nara Station,Nara,Japan,9,station
1335,Barnaul Airport,Barnaul,Russia,7,airport
1336,Whitehorse Seaplane Base,Whitehorse,Canada,-8,airport
1337,Kadina Airport,Kadina,Australia,9.5,airport
1338,Dhanbad Airport,Dhanbad,India,5.5,airport
1339,Morombe Airport,Morombe,Madagascar,3,airport
1340,Suwon Airport,Suwon,South Korea,9,airport
1341,Tórshavn/Bodanes Heliport,Torshavn,Faroe Islands,0,airport
1342,Visby Airport,Visby,Sweden,1,airport
1343,L.F. Wade International International Airport,Bermuda,Bermuda,-4,airport
1344,Range Regional Airport,Hibbing,United States,-6,airport
1345,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,-5,airport
1346,Sultan Thaha Airport,Jambi,Indonesia,7,airport
1347,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,1,airport
1348,Thule Air Base,Thule,Greenland,-4,airport
1349,Elmira Corning Regional Airport,Elmira,United States,-5,airport
1350,Bråvalla Air Base,Norrkoeping,Sweden,1,airport
1351,Wheeler Army Airfield,Wahiawa,United States,-10,airport
1352,Canefield Airport,Canefield,Dominica,-4,airport
1353,Bilaspur Airport,Bilaspur,India,5.5,airport
1354,Antonio Maceo International Airport,Santiago De Cuba,Cuba,-5,airport
1355,Kansai International Airport,Osaka,Japan,9,airport
1356,Jorge Newbery Airpark,Buenos Aires,Argentina,-3,airport
1357,Wenshan Airport,Wenshan,China,8,airport
1358,Chambéry-Challes-les-Eaux Airport,Chambery,France,1,airport
1359,Piarco International Airport,Port-of-spain,Trinidad and Tobago,-4,airport
1360,Toronto/Oshawa Executive Airport,Oshawa,Canada,-5,airport
1361,Diego Garcia Naval Support Facility,Diego Garcia Island,British Indian Ocean Territory,6,airport
1362,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,-5,airport
1363,Ladd AAF Airfield,Fort Wainwright,United States,-9,airport
1364,Deadhorse Airport,Deadhorse,United States,-9,airport
1365,Comodoro D.R. Salomón Airport,Malargue,Argentina,-3,airport
1366,Tumeremo Airport,Tumeremo,Venezuela,-4,airport
1367,Nampong Air Base,Nampong,Burma,6.5,airport
1368,Cicia Airport,Cicia,Fiji,12,airport
1369,Bowling Green Warren County Regional Airport,Bowling Green,United States,-6,airport
1370,Macomb Municipal Airport,Macomb,United States,-6,airport
1371,Witham Field,Stuart,United States,-5,airport
1372,Bahías de Huatulco International Airport,Huatulco,Mexico,-6,airport
1373,Caucaya Airport,Puerto Leguízamo,Colombia,-5,airport
1374,Mount Isa Airport,Mount Isa,Australia,10,airport
1375,Regina International Airport,Regina,Canada,-6,airport
1376,Tres De Mayo Airport,Puerto Asis,Colombia,-5,airport
1377,Hana Airport,Hana,United States,-10,airport
1378,Footscray Railway Station,Footscray,Australia,10,station
1379,Solomon Airport,Solomon,Australia,8,airport
1380,Jackson County Airport,Jefferson,United States,-5,airport
1381,Ota Air Base,Ota,Portugal,1,airport
1382,Düsseldorf Airport,Duesseldorf,Germany,1,airport
1383,Victoria Harbour (Camel Point) Heliport,Victoria,Canada,-8,airport
1384,Heber City Municipal Airport,Heber,United States,-7,airport
1385,Coastal Carolina Regional Airport,New Bern,United States,-5,airport
1386,Tshimpi Airport,Matadi,Congo (Kinshasa),1,airport
1387,Woomera Airfield,Woomera,Australia,9.5,airport
1388,Anaco Airport,Anaco,Venezuela,-4,airport
1389,Bimini North Seaplane Base,Bimini,Bahamas,-5,airport
1390,Kilimanjaro International Airport,Kilimanjaro,Tanzania,3,airport
1391,Lecce Galatina Air Base,Lecce,Italy,1,airport
1392,"Châteauroux-Déols ""Marcel Dassault"" Airport",Chateauroux,France,1,airport
1393,Leuterschach BF,Leuterschach,Germany,1,station
1394,Mananara Nord Airport,Mananara,Madagascar,3,airport
1395,Akwa Ibom International Airport,Uyo,Nigeria,1,airport
1396,Bagdad Airport,Bagdad,United States,-7,airport
1397,Schenectady County Airport,Scotia NY,United States,-5,airport
1398,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,-3,airport
1399,Gral. Bernardo O´Higgins Airport,Chillan,Chile,-4,airport
1400,Ueno Station,Tokyo,Japan,9,station
1401,Inca Manco Capac International Airport,Juliaca,Peru,-5,airport
1402,Margate Airport,Margate,South Africa,2,airport
1403,Monchengladbach Central Station,Monchengladbach,Germany,1,station
1404,Northallerton Railway Station,Northallerton,United Kingdom,0,station
1405,Saint-Girons-Antichan Airport,St.-girons,France,1,airport
1406,Vijayanagar Aerodrome (JSW),Toranagallu,India,5.5,airport
1407,Kwamalasoemoetoe Airport,Kwamelasemoetoe,Suriname,-3,airport
1408,Nouadhibou International Airport,Nouadhibou,Mauritania,0,airport
1409,Jakabszállás Airport,Jakabszallas,Hungary,1,airport
1410,Gaya Airport,Gaya,India,5.5,airport
1411,Arvidsjaur Airport,Arvidsjaur,Sweden,1,airport
1412,Grand Canyon West Airport,Grand Canyon West,United States,-7,airport
1413,Misratah Airport,Misratah,Libya,2,airport
1414,Mangla Airport,Mangla,Pakistan,5,airport
1415,Gayndah Airport,Gayndah,Australia,10,airport
1416,Larsen Bay Airport,Larsen Bay,United States,-9,airport
1417,Amboseli Airport,Amboseli National Park,Kenya,3,airport
1418,Gazipaşa Airport,Alanya,Turkey,3,airport
1419,Egerkingen Bahnhof,Egerkingen,Switzerland,1,station
1420,Växjö Kronoberg Airport,Vaxjo,Sweden,1,airport
1421,Reus Air Base,Reus,Spain,1,airport
1422,Chilpancingo Airport,Chilpancingo,Mexico,-6,airport
1423,Homewood Station,Homewood,United States,-6,station
1424,Pribram Airport,Pribram,Czech Republic,1,airport
1425,Person County Airport,Roxboro,United States,-5,airport
1426,Darmstadt Hauptbahnhof,Darmstadt,Germany,1,station
1427,Stuttgart Airport,Stuttgart,Germany,1,airport
1428,Waterkloof Air Force Base,Waterkloof,South Africa,2,airport
1429,Oscoda Wurtsmith Airport,Oscoda,United States,-5,airport
1430,Menlo Park Station,Menlo Park,United States,-8,station
1431,Haneda Airport International Terminal Station,Tokyo,Japan,9,airport
1432,Emeryville Amtrak Station,Emeryville,United States,-8,station
1433,Marktoberdorf BF,Marktoberdorf,Germany,1,station
1434,Iruma Air Base,Iruma,Japan,9,airport
1435,Rhodesfield Gautrain Station,Kempton Park,South Africa,2,station
1436,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,7,airport
1437,Geneina Airport,Geneina,Sudan,3,airport
1438,Princeton Airport,Princeton,Canada,-8,airport
1439,St Florentin Cheu Airfield,St Florentin Cheu,France,1,airport
1440,Salem Airport,Salem,India,5.5,airport
1441,Zeuthen Station,Zeuthen,Germany,1,station
1442,Huangcun Railway Station,Beijing,China,8,station
1443,Altamira Airport,Altamira,Brazil,-3,airport
1444,Melbourne International Airport,Melbourne,Australia,10,airport
1445,Belbek Airport,Sevastopol,Ukraine,3,airport
1446,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,2,airport
1447,Kithira Airport,Kithira,Greece,2,airport
1448,Dehradun Airport,Dehra Dun,India,5.5,airport
1449,Congonhas Airport,Sao Paulo,Brazil,-3,airport
1450,Kake Seaplane Base,Kake,United States,-9,airport
1451,Aggeneys Airport,Aggeneys,South Africa,2,airport
1452,West Melton Aerodrome,West Melton,New Zealand,12,airport
1453,Yuanlin Station,Yuanlin,Taiwan,8,station
1454,Agincourt GO Station,Toronto,Canada,-5,station
1455,Portland Hillsboro Airport,Hillsboro,United States,-8,airport
1456,Phitsanulok Airport,Phitsanulok,Thailand,7,airport
1457,Imperial County Airport,Imperial,United States,-8,airport
1458,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,-10,airport
1459,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,3.5,airport
1460,Dobbins Air Reserve Base,Marietta,United States,-5,airport
1461,Bergen Railway Station,Bergen,Norway,1,station
1462,Ali Air Base,Nasiriyah,Iraq,3,airport
1463,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,2,airport
1464,Wishram Train Station,Wishram,United States,-8,station
1465,St Pierre d'Oléron Airfield,Saint Pierre d'Oleron,France,-1,airport
1466,Borroloola Airport,Borroloola,Australia,9.5,airport
1467,Ras Mishab Airport,Rash Mishab,Saudi Arabia,3,airport
1468,Persian Gulf International Airport,Khalije Fars,Iran,3.5,airport
1469,Chico Municipal Airport,Chico,United States,-8,airport
1470,Weerawila Airport,Wirawila,Sri Lanka,5.5,airport
1471,East Lake Forest Station,Lake Forest,United States,-6,station
1472,Qeqertaq Heliport,Qeqertaq,Greenland,-3,airport
1473,El Eden Airport,Armenia,Colombia,-5,airport
1474,Aur Island Airport,Aur Atoll,Marshall Islands,12,airport
1475,Falkensee Bahnhof,Falkensee,Germany,1,station
1476,Bunia Airport,Bunia,Congo (Kinshasa),2,airport
1477,Malpensa International Airport,Milano,Italy,1,airport
1478,King Abdulaziz International Airport,Jeddah,Saudi Arabia,3,airport
1479,Kars Airport,Kars,Turkey,3,airport
1480,Neustadt Dosse Bahnhof,Neustadt,Germany,1,station
1481,RAF Lossiemouth,Lossiemouth,United Kingdom,0,airport
1482,Sharana Airstrip,Sharona,Afghanistan,4.5,airport
1483,La Tabatière Airport,La Tabatière,Canada,-4,airport
1484,Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,2,airport
1485,Tokua Airport,Tokua,Papua New Guinea,10,airport
1486,Kassel Hauptbahnhof,Kassel,Germany,1,station
1487,La Romaine Airport,La Romaine,Canada,-4,airport
1488,Rota International Airport,Rota,Northern Mariana Islands,10,airport
1489,Harrisburg International Airport,Harrisburg,United States,-5,airport
1490,Mopti Airport,Mopti,Mali,0,airport
1491,Halls Creek Airport,Halls Creek,Australia,8,airport
1492,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,5,airport
1493,Deadman's Cay Airport,Dead Man's Cay,Bahamas,-5,airport
1494,Madison Municipal Airport,Madison,United States,-5,airport
1495,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,1,airport
1496,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",Grottaglie,Italy,1,airport
1497,Bowling Green Warren County Regional Airport,Bowling Green,United States,-6,airport
1498,Kameido Station,Tokyo,Japan,9,station
1499,Fort Lauderdale-Hollywood International Airport Station at Dania Beach,Dania Beach,United States,-5,airport
1500,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,1,airport
1501,Petrozavodsk Airport,Petrozavodsk,Russia,3,airport
1502,Shelby County Airport,Shelbyville,United States,-6,airport
1503,Old Saybrook Amtrak Station,Old Saybrook,United States,-5,station
1504,Trail Airport,Trail,Canada,-8,airport
1505,Kawasaki Station,Kawasaki,Japan,9,station
1506,Qaqortoq Heliport,Qaqortoq,Greenland,-3,airport
1507,Samui Airport,Ko Samui,Thailand,7,airport
1508,Persian Gulf International Airport,Khalije Fars,Iran,3.5,airport
1509,Hicksville Station,Hicksville,United States,-5,station
1510,Zhijiang Airport,Zhijiang,China,8,airport
1511,Petropavlosk South Airport,Petropavlosk,Kazakhstan,6,airport
1512,Treasure Cay Airport,Treasure Cay,Bahamas,-5,airport
1513,Qufu East Railway Station,Qufu,China,8,station
1514,Daşoguz Airport,Dasoguz,Turkmenistan,5,airport
1515,Coetivy Airport,Coetivy,Seychelles,4,airport
1516,Shah Amanat International Airport,Chittagong,Bangladesh,6,airport
1517,Unionville GO Station,Markham,Canada,-5,station
1518,Wheeler Army Airfield,Wahiawa,United States,-10,airport
1519,Mariquita Airport,Mariquita,Colombia,-5,airport
1520,Darien Station,Darien,United States,-5,station
1521,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,-3,airport
1522,Wien Westbahnhof,Vienna,Austria,1,station
1523,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,-3,airport
1524,Yulin Yuyang Airport,Yulin,China,8,airport
1525,Amman-Marka International Airport,Amman,Jordan,2,airport
1526,Anklam Airfield,Anklam,Germany,1,airport
1527,Kaklıç Airport,Izmir,Turkey,3,airport
1528,Derby Airport,Derby,Australia,8,airport
1529,Long Banga Airport,Long Banga,Malaysia,8,airport
1530,Port Hardy Airport,Port Hardy,Canada,-8,airport
1531,Pocatello Regional Airport,Pocatello,United States,-7,airport
1532,Libreville Leon M'ba International Airport,Libreville,Gabon,1,airport
1533,Cheongna International City Station,Incheon,South Korea,9,station
1534,Reims-Champagne (BA 112) Air Base,Reims,France,1,airport
1535,La Abraq Airport,Al Bayda',Libya,2,airport
1536,Speyer Airfield,Speyer,Germany,1,airport
1537,Mota Lava Airport,Ablow,Vanuatu,11,airport
1538,Costa maya port,Costa maya,Mexico,-5,port
1539,Mornington Island Airport,Mornington Island,Australia,10,airport
1540,Hwange National Park Airport,Hwange National Park,Zimbabwe,2,airport
1541,La Désirade Airport,Grande Anse,Guadeloupe,-4,airport
1542,Mandalay International Airport,Mandalay,Burma,6.5,airport
1543,Shigatse Air Base,Shigatse,China,8,airport
1544,Mulia Airport,Mulia,Indonesia,9,airport
1545,Budapest Liszt Ferenc International Airport,Budapest,Hungary,1,airport
1546,Missoula International Airport,Missoula,United States,-7,airport
1547,Zhengzhou Xinzheng International Airport,Zhengzhou,China,8,airport
1548,Blackwater Airport,Blackwater,Australia,10,airport
1549,Atatürk International Airport,Istanbul,Turkey,3,airport
1550,Kintore Airport,Kintore,Australia,9.5,airport
1551,Margaret Ekpo International Airport,Calabar,Nigeria,1,airport
1552,Zelienople Municipal Airport,Zelienople,United States,-5,airport
1553,Helsinki Central Railway Station,Helsinki,Finland,2,station
1554,Tyndall Air Force Base,Panama City,United States,-6,airport
1555,Campo di Marte Railway Station,Florence,Italy,1,station
1556,Chiba Station,Chiba,Japan,9,station
1557,Gällivare Airport,Gallivare,Sweden,1,airport
1558,Skrydstrup Air Base,Skrydstrup,Denmark,1,airport
1559,Phrae Airport,Phrae,Thailand,7,airport
1560,Borj El Amri Airport,Bordj El Amri,Tunisia,1,airport
1561,Cairo-Grady County Airport,Cairo,United States,-5,airport
1562,Provincetown Municipal Airport,Provincetown,United States,-5,airport
1563,Orange-Caritat (BA 115) Air Base,Orange,France,1,airport
1564,Taipei Station,Taipei,Taiwan,8,station
1565,Dagenham Dock Railway Station,Dagenham,United Kingdom,0,station
1566,Gaziemir Airport,Izmir,Turkey,3,airport
1567,West Houston Airport,Houston,United States,-6,airport
1568,Sri Guru Ram Dass Jee International Airport,Amritsar,India,5.5,airport
1569,Macaé Airport,Macaé,Brazil,-3,airport
1570,Beaver County Airport,Beaver Falls,United States,-5,airport
1571,Johnson County Executive Airport,Olathe,United States,-6,airport
1572,San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,-6,airport
1573,Ngala Airport,Ngala,South Africa,1,airport
1574,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Ciudad Bolivar,Venezuela,-4,airport
1575,North Battleford Airport,North Battleford,Canada,-6,airport
1576,Bosset Airport,Bosset,Papua New Guinea,10,airport
1577,Oulu Railway Station,Oulu,Finland,2,station
1578,Calella Station,Calella,Spain,1,station
1579,Streatham Common Railway Station,London,United Kingdom,0,station
1580,Welkom Airport,Welkom,South Africa,2,airport
1581,Gov Joao Durval Carneiro Airport,Feira de Santana,Brazil,-3,airport
1582,Turtle Island Seaplane Base,Turtle Island,Fiji,12,airport
1583,La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,Canada,-5,airport
1584,Arlington Municipal Airport,Arlington,United States,-6,airport
1585,Unalaska Airport,Unalaska,United States,-9,airport
1586,Pukaki Airport,Pukaki,New Zealand,12,airport
1587,Tocumen International Airport,Panama City,Panama,-5,airport
1588,Maramba Aerodrome,Livingstone,Zambia,2,airport
1589,Ferry Dock,Bainbridge Island,United States,-8,port
1590,Sheboygan County Memorial Airport,Sheboygan,United States,-6,airport
1591,Oberschleissheim Station,Oberschleissheim,Germany,1,station
1592,Lisbon Rossio Station,Lisbon,Portugal,0,station
1593,El Centro NAF Airport (Vraciu Field),El Centro,United States,-8,airport
1594,Chhatrapati Shivaji International Airport,Mumbai,India,5.5,airport
1595,Lancaster Airport,Lancaster,United States,-5,airport
1596,Sanday Airport,Sanday,United Kingdom,0,airport
1597,Bario Airport,Bario,Malaysia,8,airport
1598,Missoula International Airport,Missoula,United States,-7,airport
1599,Bristol Temple Meads Railway Station,Bristol,United Kingdom,0,station
1600,Sherbro International Airport,Bonthe,Sierra Leone,0,airport
1601,Wudalianchi Dedu Airport,Wudalianchi,China,8,airport
1602,Pietermaritzburg Airport,Pietermaritzburg,South Africa,2,airport
1603,Ealing Broadway Station,Ealing,United Kingdom,0,station
1604,Warsaw Municipal Airport,Warsaw,United States,-5,airport
1605,Esbjerg Airport,Esbjerg,Denmark,1,airport
1606,Hradec Králové Airport,Hradec Kralove,Czech Republic,1,airport
1607,Faridabad Railway Station,Faridabad,India,5.5,station
1608,Kalymnos Airport,Kalymnos,Greece,2,airport
1609,El Bosque Airport,Santiago,Chile,-4,airport
1610,Baracoa Airport,Magangue,Colombia,-5,airport
1611,Mallards Landing Airport,Locust Grove,United States,-5,airport
1612,Jwaneng Airport,Jwaneng,Botswana,2,airport
1613,Battle Creek Station,Battle Creek,United States,-5,station
1614,Menlo Park Station,Menlo Park,United States,-8,station
1615,Fort Chipewyan Airport,Fort Chipewyan,Canada,-7,airport
1616,Marechal Cunha Machado International Airport,Sao Luis,Brazil,-3,airport
1617,Fagali'i Airport,Apia,Samoa,13,airport
1618,Gatokae Airport,Gatokae,Solomon Islands,11,airport
1619,Smith Reynolds Airport,Winston-salem,United States,-5,airport
1620,Nuku Airport,Nuku,Papua New Guinea,10,airport
1621,Red Deer Regional Airport,Red Deer Industrial,Canada,-7,airport
