,airport_name,city_name,country_name,timezone,type_of_port
1109,Motueka Airport,Motueka,New Zealand,12,airport
1110,Jiaxing South Railway Station,Jiaxing,China,8,station
1111,Lawrence Municipal Airport,Lawrence,United States,-5,airport
1112,Tysons Corner Station,Washington,United States,-5,station
1113,Pasighat Airport,Pasighat,India,5.3,airport
1114,San Antonio Del Tachira Airport,San Antonio,Venezuela,-4,airport
1115,Long Seridan Airport,Long Seridan,Malaysia,8,airport
1116,Lüsse Airport,Luesse,Germany,1,airport
1117,Wuhai Airport,Wuhai,China,8,airport
1118,Mount Keith Airport,Mount Keith,Australia,8,airport
1119,Bosset Airport,Bosset,Papua New Guinea,10,airport
1120,Albert-Bray Airport,Albert,France,1,airport
1121,Lipki Air Base,Minsk,Belarus,3,airport
1122,Launceston Airport,Launceston,Australia,10,airport
1123,Shinyanga Airport,Shinyanga,Tanzania,3,airport
1124,Rechlin-Lärz Airport,Rechlin-laerz,Germany,1,airport
1125,El Dorado International Airport,Bogota,Colombia,-5,airport
1126,Troyes-Barberey Airport,Troyes,France,1,airport
1127,Tangará da Serra Airport,Tangara da Serra,Brazil,-4,airport
1128,Hengelo Railway Station,Hengelo,Netherlands,1,station
1129,Tafaraoui Airport,Oran,Algeria,1,airport
1130,Philipsburg Port,Philipsburg,Netherlands Antilles,-4,port
1131,Central Station,Glasgow,United Kingdom,0,station
1132,Sitia Airport,Sitia,Greece,2,airport
1133,Güvercinlik Airport,Ankara,Turkey,2,airport
1134,Macau International Airport,Macau,Macau,8,airport
1135,Collin County Regional At Mc Kinney Airport,DALLAS,United States,-6,airport
1136,Mihail Kogălniceanu International Airport,Constanta,Romania,2,airport
1137,Akola Airport,Akola,India,5.5,airport
1138,Tampa International Airport,Tampa,United States,-5,airport
1139,Mont-de-Marsan (BA 118) Air Base,Mont-de-marsan,France,1,airport
1140,Chicago Rockford International Airport,Rockford,United States,-6,airport
1141,Coronel E Carvajal Airport,Macas,Ecuador,-5,airport
1142,Andøya Airport,Andoya,Norway,1,airport
1143,Huehuetenango Airport,Huehuetenango,Guatemala,-6,airport
1144,Midway CTA Station,Chicago,United States,-6,station
1145,Akıncı Air Base,Ankara,Turkey,3,airport
1146,St Georges Airport,Lutselk'e,Canada,-5,airport
1147,New London Union Station,New London,United States,-5,station
1148,Glacier Country Heliport,Franz Josef,New Zealand,13,airport
1149,St Catherine International Airport,St. Catherine,Egypt,2,airport
1150,Jackson Union Station,Jackson,United States,-6,station
1151,Chignik Lagoon Airport,Chignik Lagoon,United States,-9,airport
1152,Cape May County Airport,Wildwood,United States,-5,airport
1153,Råda Air Base,Rada,Sweden,1,airport
1154,Stillwater Regional Airport,Stillwater,United States,-6,airport
1155,Santorini Airport,Thira,Greece,2,airport
1156,Perry Lefors Field,Pampa,United States,-5,airport
1157,Marina Municipal Airport,Fort Ord,United States,-8,airport
1158,San Luis Airport,San Luis,Spain,1,airport
1159,Thalwil Railway Station,Thalwil,Switzerland,1,station
1160,Albacete-Los Llanos Airport,Albacete,Spain,1,airport
1161,Parys Airport,Parys,South Africa,2,airport
1162,Novy Urengoy Airport,Novy Urengoy,Russia,5,airport
1163,Villa Park Station,Villa Park,United States,-6,station
1164,Neustadt Dosse Bahnhof,Neustadt,Germany,1,station
1165,Bakalalan Airport,Bakalalan,Malaysia,8,airport
1166,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,1,airport
1167,Camilo Daza International Airport,Cucuta,Colombia,-5,airport
1168,Oconomowoc Airport,Oconomowoc,United States,-6,airport
1169,Overberg Airport,Overberg,South Africa,2,airport
1170,Southwest Washington Regional Airport,Kelso,United States,-8,airport
1171,Blackpool International Airport,Blackpool,United Kingdom,0,airport
1172,Kent State Airport,Kent,United States,-5,airport
1173,High River Regional Airport,High River,Canada,-7,airport
1174,Nan Airport,Nan,Thailand,7,airport
1175,Aguni Airport,Aguni,Japan,9,airport
1176,Maniitsoq Airport,Maniitsoq,Greenland,-3,airport
1177,Sierra Grande Airport,Sierra Grande,Argentina,-3,airport
1178,Mulika Lodge Airport,Meru National Park,Kenya,3,airport
1179,Comiso Airport,Comiso,Italy,1,airport
1180,Skúvoy Heliport,Skuvoy,Faroe Islands,1,airport
1181,Kos Airport,Kos,Greece,2,airport
1182,Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,1,airport
1183,Su'ao Station,Su'ao,Taiwan,8,station
1184,Linz Hörsching Airport,Linz,Austria,1,airport
1185,Statesboro Bulloch County Airport,Statesboro,United States,-5,airport
1186,Ashland County Airport,Ashland,United States,-5,airport
1187,Gazipaşa Airport,Alanya,Turkey,3,airport
1188,Dalaman International Airport,Dalaman,Turkey,3,airport
1189,Garfield County Regional Airport,Rifle,United States,-7,airport
1190,Vereeniging Airport,Vereeniging,South Africa,2,airport
1191,Kerman Airport,Kerman,Iran,3.5,airport
1192,Redstone Army Air Field,Redstone,United States,-6,airport
1193,Aghajari Airport,Aghajari,Iran,3.5,airport
1194,Kerben Airport,Kerben,Kyrgyzstan,6,airport
1195,Buariki Airport,Buariki,Kiribati,10,airport
1196,Kwigillingok Airport,Kwigillingok,United States,-9,airport
1197,Puerto Lempira Airport,Puerto Lempira,Honduras,-6,airport
1198,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,7,airport
1199,Perth/Scone Airport,Perth,United Kingdom,0,airport
1200,Fuyong Ferry Terminal,Shenzhen,China,8,port
1201,Amborovy Airport,Mahajanga,Madagascar,3,airport
1202,Evanston-Uinta County Airport-Burns Field,Evanston,United States,-7,airport
1203,Ganges Seaplane Base,Ganges,Canada,-8,airport
1204,Mwene-Ditu Airport,Mwene-Ditu,Congo (Kinshasa),1,airport
1205,Shimojishima Airport,Shimojishima,Japan,9,airport
1206,Ghedi Air Base,Ghedi,Italy,1,airport
1207,Meghauli Airport,Meghauli,Nepal,5.75,airport
1208,Charlo Airport,Charlo,Canada,-4,airport
1209,Wamena Airport,Wamena,Indonesia,9,airport
1210,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,-4,airport
1211,Kasama Airport,Kasama,Zambia,2,airport
1212,Nan Airport,Nan,Thailand,7,airport
1213,Jacksonville Station,Jacksonville,United States,-5,station
1214,Majuba Power Station Airport,Majuba Power Station,South Africa,2,airport
1215,Amtrak Station,Helper UT,United States,-7,station
1216,Jeh Airport,Ailinglapalap Atoll,Marshall Islands,12,airport
1217,Gardermoen Airport,Oslo,Norway,1,airport
1218,Dharavandhoo Airport,DHARAVANDHOO,Maldives,5,airport
1219,Osterport Railway Station,Copenhagen,Denmark,1,station
1220,Onslow Airport,Onslow,Australia,8,airport
1221,Island Lake Airport,Island Lake,Canada,-6,airport
1222,Bratsk Airport,Bratsk,Russia,8,airport
1223,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,-3,airport
1224,Lok Ma Chau Station,Hong Kong,Hong Kong,8,station
1225,Dulkaninna Airport,Dulkaninna,Australia,9.5,airport
1226,Inuvik Mike Zubko Airport,Inuvik,Canada,-7,airport
1227,Tommys Field Airport,Tommy's Field,South Africa,2,airport
1228,Riverside Airport,Malalane,South Africa,2,airport
1229,Tampa Executive Airport,Tampa,United States,-5,airport
1230,Grand Junction Regional Airport,Grand Junction,United States,-7,airport
1231,Caransebeş Airport,Caransebes,Romania,2,airport
1232,Andrés Sabella Gálvez International Airport,Antofagasta,Chile,-4,airport
1233,Ayawasi Airport,Ayawasi,Indonesia,9,airport
1234,Shanghai Maglev Long Yang Road Station,Shanghai,China,8,station
1235,Sydney Kingsford Smith International Airport,Sydney,Australia,10,airport
1236,Chicago Rockford International Airport,Rockford,United States,-6,airport
1237,Konduz Airport,Kunduz,Afghanistan,4.5,airport
1238,Modesto City Co-Harry Sham Field,Modesto,United States,-8,airport
1239,Biju Patnaik Airport,Bhubaneswar,India,5.5,airport
1240,Batman Airport,Batman,Turkey,3,airport
1241,Timimoun Airport,Timimoun,Algeria,1,airport
1242,Saskylakh Airport,Saskylakh,Russia,9,airport
1243,Windom Municipal Airport,Windom,United States,-6,airport
1244,Leer-Papenburg Airport,Leer,Germany,1,airport
1245,Dusseldorf-Derendorf Station,Dusseldorf,Germany,1,station
1246,Kuopio Airport,Kuopio,Finland,2,airport
1247,Siguiri Airport,Siguiri,Guinea,0,airport
1248,"Moss Airport, Rygge",Rygge,Norway,1,airport
1249,Paros National Airport,Paros,Greece,2,airport
1250,DeFuniak Springs Airport,DeFuniak Springs,United States,-6,airport
1251,Guernsey Airport,Guernsey,Guernsey,0,airport
1252,Tampa International Airport,Tampa,United States,-5,airport
1253,Ulaangom Airport,Ulaangom,Mongolia,7,airport
1254,Apoteri Airport,Apoteri,Guyana,-4,airport
1255,Viracopos International Airport,Campinas,Brazil,-3,airport
1256,Terminal 2 Humphrey Metro Transit Station,Hennepin County,United States,-6,station
1257,Pucón Airport,Pucon,Chile,-4,airport
1258,Lewa Airport,Lewa Downs,Kenya,3,airport
1259,Mayaguana Airport,Mayaguana,Bahamas,-5,airport
1260,Bacolod-Silay Airport,Bacolod,Philippines,8,airport
1261,Guerrero Negro Airport,Guerrero Negro,Mexico,-8,airport
1262,Makemo Airport,Makemo,French Polynesia,-10,airport
1263,Chicago Midway International Airport,Chicago,United States,-6,airport
1264,Kasama Airport,Kasama,Zambia,2,airport
1265,Sitia Airport,Sitia,Greece,2,airport
1266,Gobernador Gregores Airport,Gobernador Gregores,Argentina,-3,airport
1267,Hung Hom Railway Station,Hong Kong,Hong Kong,8,station
1268,Nypari Airport,Angatja Homeland,Australia,9.5,airport
1269,Lichtenberg Station,Berlin,Germany,1,station
1270,Cottbus Station,Cottbus,Germany,1,station
1271,Danbury Municipal Airport,Danbury,United States,-5,airport
1272,Nagoya Station,Nagoya,Japan,9,station
1273,Sept-Îles Airport,Sept-iles,Canada,-5,airport
1274,Dominique Edward Osok Airport,Sorong,Indonesia,9,airport
1275,Guangning Railway Station,Guangning,China,8,station
1276,Quzhou Airport,Quzhou,China,8,airport
1277,Klatovy Airport,Klatovy,Czech Republic,1,airport
1278,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,-6,airport
1279,Memanbetsu Airport,Memanbetsu,Japan,9,airport
1280,Elcho Island Airport,Elcho Island,Australia,9.5,airport
1281,Auburn University Regional Airport,Auburn,United States,-6,airport
1282,Tashkent International Airport,Tashkent,Uzbekistan,5,airport
1283,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,-4,airport
1284,Canaima Airport,Canaima,Venezuela,-4,airport
1285,K. D. Matanzima Airport,Umtata,South Africa,2,airport
1286,Samambaia Heliport,Saint Denis,Reunion,-3,airport
1287,Ulyanovsk East Airport,Ulyanovsk,Russia,4,airport
1288,Hechi Jinchengjiang Airport,Hechi,China,8,airport
1289,Maintirano Airport,Maintirano,Madagascar,3,airport
1290,Moffett Federal Airfield,Mountain View,United States,-8,airport
1291,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,1,airport
1292,Tasiilaq Heliport,Angmagssalik,Greenland,-3,airport
1293,Manzhouli Xijiao Airport,Manzhouli,China,8,airport
1294,Limnos Airport,Limnos,Greece,2,airport
1295,Makokou Airport,Makokou,Gabon,1,airport
1296,China Bay Airport,Trinciomalee,Sri Lanka,5.5,airport
1297,Takayama Station,Takayama,Japan,9,station
1298,Wekweètì Airport,Wekweeti,Canada,-7,airport
1299,Granbury Regional Airport,Granbury,United States,-5,airport
1300,RAF Scampton,Scampton,United Kingdom,0,airport
1301,Uelzen Airport,Uelzen,Germany,1,airport
1302,Levuka Airfield,Levuka,Fiji,12,airport
1303,Kimberley Airport,Kimberley,South Africa,2,airport
1304,Bern Railway Station,Bern,Switzerland,1,station
1305,Hadley Wood Railway Station,Hadley Wood,United Kingdom,0,station
1306,Combolcha Airport,Dessie,Ethiopia,3,airport
1307,Sabadell Airport,Sabadell,Spain,1,airport
1308,Oakey Airport,Oakey,Australia,10,airport
1309,Tyler Pounds Regional Airport,Tyler,United States,-6,airport
1310,Rokot Airport,Sipora,Indonesia,7,airport
1311,Amarais Airport,Campinas,Brazil,-3,airport
1312,Hrodna Airport,Hrodna,Belarus,3,airport
1313,Shanghai Hongqiao Railway Station,Shanghai,China,8,station
1314,Wershofen/Eifel Airfield,Wershofen,Germany,1,airport
1315,Bahnhof Noerdlingen,Noerdlingen,Germany,1,station
1316,Maiduguri International Airport,Maiduguri,Nigeria,1,airport
1317,Abakan Airport,Abakan,Russia,7,airport
1318,Okondja Airport,Okondja,Gabon,1,airport
1319,Bar Yehuda Airfield,Metzada,Israel,2,airport
1320,New Castle Henry Co. Municipal Airport,New Castle,United States,-4,airport
1321,Playa del Carmen Airport,Playa del Carmen,Mexico,-5,airport
1322,Melbourne Essendon Airport,Melbourne,Australia,10,airport
1323,Atahualpa Airport,Ibarra,Ecuador,-5,airport
1324,Kadanwari Airport,Kadanwari,Pakistan,5,airport
1325,Ambler Airport,Ambler,United States,-9,airport
1326,Marcos Juarez Airport,Marcos Juarez,Argentina,-3,airport
1327,Kitsissuarsuit Heliport,Kitsissuarsuit,Greenland,-3,airport
1328,Sonari Airport,Jamshedpur,India,5.5,airport
1329,Beccles Airport,Beccles,United Kingdom,0,airport
1330,Dunedin Airport,Dunedin,New Zealand,12,airport
1331,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,-3,airport
1332,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,-8,airport
1333,Calgary International Airport,Calgary,Canada,-7,airport
1334,Niederstetten Army Air Base,Niederstetten,Germany,1,airport
1335,Raja Bhoj International Airport,Bhopal,India,5.5,airport
1336,Khwai River Lodge Airport,Khwai River,Botswana,2,airport
1337,Miri Airport,Miri,Malaysia,8,airport
1338,Flinders Island Airport,Flinders Island,Australia,10,airport
1339,Jehonville Air Base,Bertrix,Belgium,1,airport
1340,Km 192 Airport,Km-192,Ecuador,-5,airport
1341,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,-4,airport
1342,Enshi Airport,Enshi,China,8,airport
1343,Diori Hamani International Airport,Niamey,Niger,1,airport
1344,Corn Island,Corn Island,Nicaragua,-6,airport
1345,Comox Airport,Comox,Canada,-8,airport
1346,St. Mary's Airport,ST MARY\'S,United Kingdom,0,airport
1347,Saunakallio Railway Station, Jarvenpaa,Finland,2,station
1348,Wisconsin Dells Amtrak Station,Wisconsin Dells,United States,-6,station
1349,Weeze Airport,Weeze,Germany,1,airport
1350,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,-6,airport
1351,Wurzburg HBF,Wurzburg,Germany,1,station
1352,Sultan Ismail Petra Airport,Kota Bahru,Malaysia,8,airport
1353,Narsaq Kujalleq Heliport,Narsaq Kujalleq,Greenland,-3,airport
1354,Borba Airport,Borba,Brazil,-4,airport
1355,Santa Ana Airport,Cartago,Colombia,-5,airport
1356,Winslow Lindbergh Regional Airport,Winslow,United States,-7,airport
1357,Bern Railway Station,Bern,Switzerland,1,station
1358,Khunan Phumipol Airport,Tak,Thailand,7,airport
1359,Pandora Airport,Pandora,Costa Rica,-6,airport
1360,Leeward Point Field,Guantanamo,Cuba,-5,airport
1361,Schonefeld Flughafen Station,Schonefeld,Germany,1,station
1362,Doncaster Railway Station,Doncaster,United Kingdom,0,station
1363,Zvishavane Airport,Zvishavane,Zimbabwe,2,airport
1364,Stadtlohn-Vreden Airport,Stadtlohn,Germany,1,airport
1365,Newtok Airport,Newtok,United States,-9,airport
1366,Silangit Airport,Siborong-Borong,Indonesia,7,airport
1367,Bodaybo Airport,Bodaibo,Russia,8,airport
1368,Tianjin West Railway Station,Tianjin,China,8,station
1369,Sterling Municipal Airport,Sterling,United States,-7,airport
1370,Thorne Bay Seaplane Base,Thorne Bay,United States,-9,airport
1371,Malacca Airport,Malacca,Malaysia,8,airport
1372,General Servando Canales International Airport,Matamoros,Mexico,-6,airport
1373,Île d'Yeu Airport,Île d'Yeu,France,1,airport
1374,El Golea Airport,El Golea,Algeria,1,airport
1375,Shonai Airport,Shonai,Japan,9,airport
1376,Yamaguchi Ube Airport,Yamaguchi,Japan,9,airport
1377,Wiluna Airport,Wiluna,Australia,8,airport
1378,Indianapolis Metropolitan Airport,Indianapolis,United States,-5,airport
1379,New Rochelle Amtrak Station,New Rochelle,United States,-5,station
1380,Berens River Airport,Berens River,Canada,-6,airport
1381,Tak Airport,Tak,Thailand,7,airport
1382,Isiolo Airport,Isiolo,Kenya,3,airport
1383,Texada Gillies Bay Airport,Texada,Canada,-8,airport
1384,Ndjili International Airport,Kinshasa,Congo (Kinshasa),1,airport
1385,Ørland Airport,Orland,Norway,1,airport
1386,Marshall Islands International Airport,Majuro,Marshall Islands,12,airport
1387,Iwo Jima Airport,Iwojima,Japan,9,airport
1388,Point Salines International Airport,Point Salines,Grenada,-4,airport
1389,Bowerman Airport,Hoquiam,United States,-8,airport
1390,Neuburg AFB,Neuburg,Germany,1,airport
1391,Karluk Airport,Karluk,United States,-9,airport
1392,Pdte. Carlos Ibañez del Campo Airport,Punta Arenas,Chile,-4,airport
1393,Door County Cherryland Airport,Sturgeon Bay,United States,-6,airport
1394,Ballarat Airport,Ballarat,Australia,10,airport
1395,Ninoy Aquino International Airport,Manila,Philippines,8,airport
1396,Dr. Luis Maria Argaña International Airport,Mariscal Estigarribia,Paraguay,-4,airport
1397,Bario Airport,Bario,Malaysia,8,airport
1398,Lawton Fort Sill Regional Airport,Lawton,United States,-6,airport
1399,Las Brujas Airport,Corozal,Colombia,-5,airport
1400,Paamiut Heliport,Paamiut,Greenland,-3,airport
1401,Shahid Vatan Pour Air Base,Esfahan,Iran,3.5,airport
1402,Nanaimo Airport,Nanaimo,Canada,-8,airport
1403,Rocky Mountain House Airport,Rocky Mountain House,Canada,-7,airport
1404,Omarama Glider Airport,Omarama,New Zealand,12,airport
1405,Tung Chung Station,Hong Kong,Hong Kong,8,station
1406,General Manuel Serrano Airport,Machala,Ecuador,-5,airport
1407,Maintirano Airport,Maintirano,Madagascar,3,airport
1408,Jim Kelly Field,Lexington,United States,-5,airport
1409,Cotulla-La Salle County Airport,Cotulla,United States,-6,airport
1410,Al Asad Air Base,Al Asad,Iraq,3,airport
1411,Menorca Airport,Menorca,Spain,1,airport
1412,Amakusa Airport,Amakusa,Japan,9,airport
1413,Jiwani Airport,Jiwani,Pakistan,5,airport
1414,Rechlin-Lärz Airport,Rechlin-laerz,Germany,1,airport
1415,Gabès Matmata International Airport,Gabes,Tunisia,1,airport
1416,Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,0,airport
1417,Wapekeka Airport,Angling Lake,Canada,-6,airport
1418,Avignon-Caumont Airport,Avignon,France,1,airport
1419,Nop Goliat Airport,Dekai,Indonesia,9,airport
1420,Newport Municipal Airport,Newport,United States,-8,airport
1421,Kolpashevo Airport,Kolpashevo,Russia,7,airport
1422,Severobajkalsk Port,Severobajkalsk,Russia,8,port
1423,St. Catharines Station,St. Catharines,Canada,-5,station
1424,Futuna Airport,Futuna Island,Vanuatu,11,airport
1425,Laim Station,Munich,Germany,1,station
1426,Dubai International Airport,Dubai,United Arab Emirates,4,airport
1427,'s-Hertogenbosch Railway Station,'s-Hertogenbosch,Netherlands,1,station
1428,Torino Porta Nuova Railway Station,Turin,Italy,1,port
1429,Damascus International Airport,Damascus,Syria,2,airport
1430,Chitose Air Base,Chitose,Japan,9,airport
1431,Malabo Airport,Malabo,Equatorial Guinea,1,airport
1432,Sharjah International Airport,Sharjah,United Arab Emirates,4,airport
1433,Los Cabos International Airport,San Jose Del Cabo,Mexico,-7,airport
1434,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,-3,airport
1435,Texada Gillies Bay Airport,Texada,Canada,-8,airport
1436,Okadama Airport,Sapporo,Japan,9,airport
1437,Almería International Airport,Almeria,Spain,1,airport
1438,Spirit of St Louis Airport,Null,United States,-6,airport
1439,Mopah Airport,Merauke,Indonesia,9,airport
1440,Butaritari Atoll Airport,Butaritari,Kiribati,12,airport
1441,North Chicago Station,North Chicago,United States,-6,station
1442,Branch County Memorial Airport,Coldwater,United States,-5,airport
1443,RAF Dishforth,Dishforth,United Kingdom,0,airport
1444,Miaoli Station,Miaoli,Taiwan,8,station
1445,Aeroporto Railway Station,Malpensa,Italy,1,station
1446,Santa Clara De Guapiles Airport,Santa Clara,Costa Rica,-6,airport
1447,Moma Airport,Honuu,Russia,11,airport
1448,Hongyuan Airport,Ngawa,China,8,airport
1449,Buckland Airport,Buckland,United States,-9,airport
1450,Kangirsuk Airport,Kangirsuk,Canada,-5,airport
1451,Rustenburg Airport,Rustenburg,South Africa,2,airport
1452,Burlington GO Station,Burlington,Canada,-5,station
1453,Luang Phabang International Airport,Luang Prabang,Laos,7,airport
1454,Bangui M'Poko International Airport,Bangui,Central African Republic,1,airport
1455,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,-6,airport
1456,Coonawarra Airport,Coonawarra,Australia,9.5,airport
1457,Camiguin Airport,Camiguin,Philippines,8,airport
1458,Lengpui Airport,Aizwal,India,5.5,airport
1459,Antsirabato Airport,Antalaha,Madagascar,3,airport
1460,Kwamalasoemoetoe Airport,Kwamelasemoetoe,Suriname,-3,airport
1461,Kassel-Wilhelmshohe Station,Kassel,Germany,1,station
1462,Soroako Airport,Soroako,Indonesia,8,airport
1463,Jwaneng Airport,Jwaneng,Botswana,2,airport
1464,Dabolim Airport,Goa,India,5.5,airport
1465,Santiago de Compostela Airport,Santiago,Spain,1,airport
1466,Terminal 1 Lindbergh Metro Transit Station,Hennepin County,United States,-6,station
1467,Kiunga Airport,Kiunga,Papua New Guinea,10,airport
1468,Iconi Airport,Moroni,Comoros,3,airport
1469,Perkiomen Valley Airport,Collegeville,United States,-5,airport
1470,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,-5,airport
1471,Bismarck Municipal Airport,Bismarck,United States,-6,airport
1472,Aschaffenburg Hauptbahnhof,Aschaffenburg,Germany,1,station
1473,Piikajarvi Airport,Piikajarvi,Finland,2,airport
1474,Skyhaven Airport,Rochester,United States,-5,airport
1475,Luxor International Airport,Luxor,Egypt,2,airport
1476,Dezful Airport,Dezful,Iran,3.5,airport
1477,Mc Allen Miller International Airport,Mcallen,United States,-6,airport
1478,Bern Railway Station,Bern,Switzerland,1,station
1479,Burke Lakefront Airport,Cleveland,United States,-5,airport
1480,Mandinga Airport,Condoto,Colombia,-5,airport
1481,Dabo Airport,Singkep,Indonesia,7,airport
1482,St. Polten Hauptbahnhof,St. Polten,Austria,1,station
1483,Trat Airport,Trat,Thailand,7,airport
1484,Matsumoto Airport,Matsumoto,Japan,9,airport
1485,Maibara Station,Maibara,Japan,9,station
1486,Siofok Vasutallomas Train Station,Siofok,Hungary,1,station
1487,Marcos Juarez Airport,Marcos Juarez,Argentina,-3,airport
1488,Kabalebo Airport,Kabalebo,Suriname,-3,airport
1489,Van Ferit Melen Airport,Van,Turkey,3,airport
1490,Suvarnabhumi Airport,Bangkok,Thailand,7,airport
1491,Namur-Suarlée Airfield,Namur,Belgium,1,airport
1492,Guerrero Negro Airport,Guerrero Negro,Mexico,-8,airport
1493,Naestved Railway Station,Naestved,Denmark,1,station
1494,Hamilton International Airport,Hamilton,New Zealand,12,airport
1495,Wolter Monginsidi Airport,Kendari,Indonesia,8,airport
1496,Diepholz Air Base,Diepholz,Germany,1,airport
1497,Hervey Bay Airport,Hervey Bay,Australia,10,airport
1498,Warraber Island Airport,Sue Islet,Australia,10,airport
1499,Hongik University Station,Seoul,South Korea,9,station
1500,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,3,airport
1501,Nagoya Station,Nagoya,Japan,9,station
1502,Rancho San Simeon Airport,Cambria,United States,-8,airport
1503,Ota Air Base,Ota,Portugal,1,airport
1504,Calgary / Springbank Airport,Calgary,Canada,-7,airport
1505,Beccles Airport,Beccles,United Kingdom,0,airport
1506,Sanyuanqiao Station,Beijing,China,8,station
1507,Wasior Airport,Wasior,Indonesia,9,airport
1508,Blakely Island Airport,Blakely Island,United States,-8,airport
1509,Jizan Regional Airport,Gizan,Saudi Arabia,3,airport
1510,Mineralnyye Vody Airport,Mineralnye Vody,Russia,3,airport
1511,Gerrard Smith International Airport,Cayman Brac,Cayman Islands,-5,airport
1512,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,-7,airport
1513,Okushiri Airport,Okushiri,Japan,9,airport
1514,Kyaukpyu Airport,Kyaukpyu,Burma,6.5,airport
1515,Les Bases Airport,Grand Bourg,Guadeloupe,-4,airport
1516,Krefeld-Egelsberg Airport,Krefeld,Germany,1,airport
1517,RAF Brawdy,Brawdy,United Kingdom,0,airport
1518,Songjiang South Railway Station,Shanghai,China,8,station
1519,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,8,airport
1520,Bastak Airport,Bastak,Iran,3.5,airport
1521,Cape May County Airport,Wildwood,United States,-5,airport
1522,Stockholm-Bromma Airport,Stockholm,Sweden,1,airport
1523,Jabiru Airport,Jabiru,Australia,9.5,airport
1524,Rick Husband Amarillo International Airport,Amarillo,United States,-6,airport
1525,Friedrichshafen Airport,Friedrichshafen,Germany,1,airport
1526,Buchloe BF,Buchloe,Germany,1,station
1527,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,-5,airport
1528,Savannah Amtrak Station,Savannah,United States,-5,station
1529,Emporia Greensville Regional Airport,Emporia,United States,-5,airport
1530,Cap Manuel Niño International Airport,Changuinola,Panama,-5,airport
1531,Kanoya Airport,Kanoya,Japan,9,airport
1532,Elista Airport,Elista,Russia,3,airport
1533,Erldunda Airport,Erldunda,Australia,9.5,airport
1534,Inowroclaw Military Air Base,Inowroclaw,Poland,1,airport
1535,Confresa Airport,Confresa,Brazil,-4,airport
1536,Nyugati Railway Terminal,Budapest,Hungary,1,station
1537,Chelsea Station,Chelsea,United States,-5,station
1538,Wannsee Station,Berlin,Germany,1,station
1539,Sawyer International Airport,Gwinn,United States,-5,airport
1540,Walaha Airport,Walaha,Vanuatu,11,airport
1541,Fontaine Airport,Belfort,France,1,airport
1542,Northwest Alabama Regional Airport,Muscle Shoals,United States,-6,airport
1543,San Carlos Station,San Carlos,United States,-8,station
1544,Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,-4,airport
1545,Campbelltown Railway Station,Campbelltown,Australia,10,station
1546,Donaldson Field Airport,Greenville,United States,-4,airport
1547,Schaan-Vaduz Railway Station,Vaduz,Switzerland,1,station
1548,Batuna Aerodrome,Batuna,Solomon Islands,11,airport
1549,Nyagan Airport,Nyagan,Russia,5,airport
1550,Austin Bergstrom International Airport,Austin,United States,-6,airport
1551,Hohenfels Army Air Field,Hohenfels,Germany,1,airport
1552,Beni Airport,Beni,Congo (Kinshasa),1,airport
1553,Ozuki Airport,Ozuki,Japan,9,airport
1554,Thisted Airport,Thisted,Denmark,1,airport
1555,Inongo Airport,Inongo,Congo (Kinshasa),1,airport
1556,Beijing Railway Station,Beijing,China,8,station
1557,Postville Airport,Postville,Canada,-4,airport
1558,Redcliffe Airport,Rothwell,Australia,10,airport
1559,Fort Chipewyan Airport,Fort Chipewyan,Canada,-7,airport
1560,Hato International Airport,Willemstad,Netherlands Antilles,-4,airport
1561,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,-3,airport
1562,Morgantown Airport,Morgantown,United States,-5,airport
1563,Smyrna Airport,Smyrna,United States,-6,airport
1564,Djerba Zarzis International Airport,Djerba,Tunisia,1,airport
1565,Bauerfield International Airport,Port-vila,Vanuatu,11,airport
1566,Sevilla Airport,Sevilla,Spain,1,airport
1567,Lupin Mine Airport,Lupin Mine,Canada,-7,airport
1568,Rumbek Airport,Rumbek,Sudan,3,airport
1569,Tautii Magheraus Airport,Baia Mare,Romania,2,airport
