,airport_name,city_name,country_name,timezone,type_of_port
2493,Vadala Road Railway Station,Mumbai,India,5.5,station
2494,Shannon Airport,Shannon,Ireland,0,airport
2495,Lutherstadt Wittenberg Bahnhof,Wittenberg,Germany,1,station
2496,Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,France,1,airport
2497,Nukutavake Airport,Nukutavake,French Polynesia,-10,airport
2498,Newtok Airport,Newtok,United States,-9,airport
2499,Simi Valley Train Station,Simi Valley,United States,-8,station
2500,Gambella Airport,Gambella,Ethiopia,3,airport
2501,La Crosse Amtrak Station,La Crosse,United States,-6,station
2502,Hatay Airport,Hatay,Turkey,3,airport
2503,Warton Airport,Warton,United Kingdom,0,airport
2504,Getafe Air Base,Madrid,Spain,1,airport
2505,Camp Bastion Airport,Camp Bastion,Afghanistan,4.5,airport
2506,Shanghai Hongqiao Railway Station,Shanghai,China,8,station
2507,Mariscal Lamar Airport,Cuenca,Ecuador,-5,airport
2508,Omarama Glider Airport,Omarama,New Zealand,12,airport
2509,Winkler County Airport,Wink,United States,-6,airport
2510,Rumjatar Airport,Rumjatar,Nepal,5.75,airport
2511,Bram Fischer International Airport,Bloemfontein,South Africa,2,airport
2512,Medicine Hat Airport,Medicine Hat,Canada,-7,airport
2513,Renton Municipal Airport,Renton,United States,-8,airport
2514,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,-5,airport
2515,Nyugati Railway Terminal,Budapest,Hungary,1,station
2516,Flam Station,Flam,Norway,1,station
2517,Bir Moghrein Airport,Bir Moghrein,Mauritania,0,airport
2518,Streatham Common Railway Station,London,United Kingdom,0,station
2519,Merrill Field,Anchorage,United States,-9,airport
2520,Glacier Country Heliport,Franz Josef,New Zealand,13,airport
2521,El Bosque Airport,Santiago,Chile,-4,airport
2522,Mitiaro Island Airport,Mitiaro Island,Cook Islands,-10,airport
2523,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,1,airport
2524,Ludington Ferry Terminal,Ludington,United States,-5,port
2525,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,2,airport
2526,Afonso Pena Airport,Curitiba,Brazil,-3,airport
2527,Sintra Air Base,Sintra,Portugal,0,airport
2528,Cozumel International Airport,Cozumel,Mexico,-5,airport
2529,Kota Kinabalu Airport,Kota Kinabalu,Malaysia,1,airport
2530,Vrsar Crljenka Airport,Vsar,Croatia,1,airport
2531,Port Menier Airport,Port Menier,Canada,-5,airport
2532,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,3,airport
2533,Danyang Railway Station,Danyang,China,8,station
2534,Lüchow-Rehbeck Airport,Luechow,Germany,1,airport
2535,RNZAF Base Ohakea,Ohakea,New Zealand,12,airport
2536,Mário de Almeida Franco Airport,Uberaba,Brazil,-3,airport
2537,Tefé Airport,Tefe,Brazil,-4,airport
2538,Long Seridan Airport,Long Seridan,Malaysia,8,airport
2539,Lutherstadt Wittenberg Bahnhof,Wittenberg,Germany,1,station
2540,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,-7,airport
2541,Sechelt Aerodrome,Sechelt-Gibsons,Canada,-8,airport
2542,Sigiriya Air Force Base,Sigiriya,Sri Lanka,5.5,airport
2543,Amtrak Station,Orlando,United States,-5,station
2544,Yamburg Airport,Yamburg,Russia,5,airport
2545,Puka Puka Airport,Puka Puka,French Polynesia,-10,airport
2546,David Wayne Hooks Memorial Airport,Houston,United States,-6,airport
2547,Gov Joao Durval Carneiro Airport,Feira de Santana,Brazil,-3,airport
2548,RAAF Base Curtin,Derby,Australia,8,airport
2549,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,1,airport
2550,London Euston Railway Station,London,United Kingdom,0,station
2551,Anderstorp Airport,Anderstorp,Sweden,1,airport
2552,Coal Harbour Seaplane Base,Vancouver,Canada,-8,airport
2553,Mar de Cortés International Airport,Punta Penasco,Mexico,-7,airport
2554,Madang Airport,Madang,Papua New Guinea,10,airport
2555,McKinley National Park Airport,McKinley Park,United States,-9,airport
2556,Sussex County Airport,Georgetown,United States,-5,airport
2557,Arsvagen Ferry Terminal,Arsvagen,Norway,1,port
2558,Mc Guire Air Force Base,Wrightstown,United States,-5,airport
2559,Schefferville Airport,Schefferville,Canada,-5,airport
2560,Kaufana Airport,Eua Island,Tonga,13,airport
2561,Comino Airport,Comino,Malta,1,airport
2562,Vunisea Airport,Vunisea,Fiji,12,airport
2563,Walaha Airport,Walaha,Vanuatu,11,airport
2564,Knebworth Railway Station,Knebworth,United Kingdom,0,station
2565,Santiago de Compostela Airport,Santiago,Spain,1,airport
2566,Hunter Army Air Field,Hunter Aaf,United States,-5,airport
2567,Central Nebraska Regional Airport,Grand Island,United States,-6,airport
2568,Hangzhou East Railway Station,Hangzhou,China,8,station
2569,Long Lellang Airport,Long Datih,Malaysia,8,airport
2570,Marktoberdorf BF,Marktoberdorf,Germany,1,station
2571,Invercargill Airport,Invercargill,New Zealand,12,airport
2572,Lancaster Amtrak Station,Lancaster,United States,-5,station
2573,Rustenburg Airport,Rustenburg,South Africa,2,airport
2574,Kudat Airport,Kudat,Malaysia,8,airport
2575,Shilavo Airport,Shilavo,Ethiopia,3,airport
2576,Cahors-Lalbenque Airport,Cahors,France,1,airport
2577,Mollis Airport,Mollis,Switzerland,1,airport
2578,Bandırma Airport,Bandirma,Turkey,3,airport
2579,Grantham Railway Station,Grantham,United Kingdom,0,station
2580,Xuzhou East Railway Station,Xuzhou,China,8,station
2581,Francis S Gabreski Airport,West Hampton Beach,United States,-5,airport
2582,Gobernador Castello Airport,Viedma,Argentina,-3,airport
2583,Pandora Airport,Pandora,Costa Rica,-6,airport
2584,Kunshan South Railway Station,Kunshan,China,8,station
2585,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4,airport
2586,Maquehue Airport,Temuco,Chile,-4,airport
2587,Madoogali Seaplane Dock,Alifu Atoll,Maldives,5,airport
2588,Marburg-Schönstadt Airport,Schoenstadt,Germany,1,airport
2589,Paulo Afonso Airport,Paulo Alfonso,Brazil,-3,airport
2590,Sola Airport,Sola,Vanuatu,11,airport
2591,Deesa Airport,Deesa,India,5.5,airport
2592,Tardamu Airport,Savu Island,Indonesia,8,airport
2593,Ichikawa Station,Ichikawa,Japan,9,station
2594,Casement Air Base,Casement,Ireland,0,airport
2595,Oconomowoc Airport,Oconomowoc,United States,-6,airport
2596,King Salmon Airport,King Salmon,United States,-9,airport
2597,Chimborazo Airport,Riobamba,Ecuador,-5,airport
2598,La Romaine Airport,La Romaine,Canada,-4,airport
2599,Alpnach Air Base,Alpnach,Switzerland,1,airport
2600,Berlin-Schönefeld Airport,Berlin,Germany,1,airport
2601,Vancouver Harbour Water Aerodrome,Vancouver,Canada,-8,airport
2602,Acton Main Line Railway Station,London,United Kingdom,0,station
2603,Luderitz Airport,Luderitz,Namibia,1,airport
2604,Kayser Airport,Kayser,Suriname,-3,airport
2605,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,8,airport
2606,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,2,airport
2607,Dawson Creek Airport,Dawson Creek,Canada,-7,airport
2608,Lake Wales Municipal Airport,Lake Wales,United States,-5,airport
2609,Port Alsworth Airport,Port alsworth,United States,-9,airport
2610,Merimbula Airport,Merimbula,Australia,10,airport
2611,Rum Cay Airport,Port Nelson,Bahamas,-5,airport
2612,Bykovo Airport,Moscow,Russia,3,airport
2613,Lawrence Station,Lawrence,United States,-5,station
2614,Croker Island Airport,Croker Island,Australia,9.5,airport
2615,Anduki Airport,Seria,Brunei,8,airport
2616,Palm Springs International Airport,Palm Springs,United States,-8,airport
2617,Winnetka Station,Winnetka,United States,-6,station
2618,Golog Maqin Airport,Golog,China,8,airport
2619,Edmundston Airport,Edmundston,Canada,-4,airport
2620,Hradec Králové Airport,Hradec Kralove,Czech Republic,1,airport
2621,Pitt Island Airport,Pitt Island,New Zealand,12.75,airport
2622,Tuguegarao Airport,Tuguegarao,Philippines,8,airport
2623,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,-5,airport
2624,Strother Field,Winfield,United States,-6,airport
2625,Reus Air Base,Reus,Spain,1,airport
2626,Plovdiv South Bus Station,Plovdiv,Bulgaria,2,station
2627,Herrera Airport,Santo Domingo,Dominican Republic,-4,airport
2628,Alalapadu Airstrip,Alapadu,Suriname,-3,airport
2629,Borj El Amri Airport,Bordj El Amri,Tunisia,1,airport
2630,Chandler Municipal Airport,Chandler,United States,-7,airport
2631,North Gate Railway Station,Newark,United Kingdom,0,station
2632,Finke Airport,Finke,Australia,9.5,airport
2633,Los Cabos International Airport,San Jose Del Cabo,Mexico,-7,airport
2634,Sentani International Airport,Jayapura,Indonesia,9,airport
2635,Vishakhapatnam Airport,Vishakhapatnam,India,5.5,airport
2636,Ocaña Airport,Ocana,Spain,1,airport
2637,Ponca City Regional Airport,Ponca City,United States,-6,airport
2638,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,3,airport
2639,Morpeth Railway Station,Morpeth,United Kingdom,0,station
2640,Buffalo Spring,Samburu South,Kenya,3,airport
2641,Ambilobe Airport,Ambilobe,Madagascar,3,airport
2642,Lilongwe International Airport,Lilongwe,Malawi,2,airport
2643,Eagle's Nest Airport,Waynesboro,United States,-5,airport
2644,Châlons-Vatry Airport,Chalons,France,1,airport
2645,Peterborough Railway Station,Peterborough,United Kingdom,0,station
2646,Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,France,1,airport
2647,Airport Regional Station,Frankfurt,Germany,1,airport
2648,Nagoya Station,Nagoya,Japan,9,station
2649,Linköping City Airport,Linkoeping,Sweden,1,airport
2650,Armidale Airport,Armidale,Australia,10,airport
2651,Srednekolymsk Airport,Srednekolymsk,Russia,11,airport
2652,Ras Mishab Airport,Rash Mishab,Saudi Arabia,3,airport
2653,Atar International Airport,Atar,Mauritania,0,airport
2654,Ballera Airport,Ballera,Australia,10,airport
2655,Banqiao Station,Banqiao,Taiwan,8,station
2656,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,7,airport
2657,Seaplane Base,Winterhaven,United States,-5,airport
2658,Redcliffe Airport,Redcliffe,Vanuatu,11,airport
2659,Toowoomba Wellcamp Airport,Toowoomba,Australia,10,airport
2660,Taba International Airport,Taba,Egypt,2,airport
2661,Goerlitz Station,Goerlitz,Germany,1,station
2662,Namur-Suarlée Airfield,Namur,Belgium,1,airport
2663,Basel Badischer Bahnhof,Basel,Switzerland,1,station
2664,Kruså-Padborg Airport,Krusa-padborg,Denmark,1,airport
2665,Al Ahsa Airport,Al-ahsa,Saudi Arabia,3,airport
2666,Cayenne-Rochambeau Airport,Cayenne,French Guiana,-3,airport
2667,Kolhapur Airport,Kolhapur,India,5.5,airport
2668,Isle of Man Airport,Isle Of Man,Isle of Man,0,airport
2669,Mariposa Yosemite Airport,Mariposa,United States,-8,airport
2670,Serafin Enoss Bertaso Airport,Chapeco,Brazil,-3,airport
2671,Junee Railway Station,Junee,Australia,10,station
2672,Tiriós Airport,Obidos Tirios,Brazil,-3,airport
2673,Parkchester Station,New York,United States,-5,station
2674,Sintra Air Base,Sintra,Portugal,0,airport
2675,Helsingor Station,Helsingor,Denmark,1,station
2676,Mardin Airport,Mardin,Turkey,3,airport
2677,Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,3,airport
2678,Bristol Filton Airport,Bristol,United Kingdom,0,airport
2679,Aberdeen Station,Hong Kong,Hong Kong,8,station
2680,Casement Air Base,Casement,Ireland,0,airport
2681,Acton Main Line Railway Station,London,United Kingdom,0,station
2682,Gilmer County Airport,Ellijay,United States,-5,airport
2683,CFB Cold Lake,Cold Lake,Canada,-7,airport
2684,Kitona Base Airport,Kitona Base,Congo (Kinshasa),1,airport
2685,Boigu Airport,Boigu,Australia,10,airport
2686,Shirdi Airport,Shirdi,India,5.5,airport
2687,Basco Airport,Basco,Philippines,8,airport
2688,Tyonek Airport,Tyonek,United States,-9,airport
2689,St Lucie County International Airport,Fort Pierce,United States,-5,airport
2690,Peterborough Railway Station,Peterborough,United Kingdom,0,station
2691,Ivanovo South Airport,Ivanovo,Russia,3,airport
2692,Hialeah Market Station,Hialeah,United States,-5,station
2693,Zaria Airport,Zaria,Nigeria,1,airport
2694,Huangyan Luqiao Airport,Huangyan,China,8,airport
2695,Yiwu Airport,Yiwu,China,8,airport
2696,Kyoto Station,Kyoto,Japan,9,station
2697,Ikamiut Heliport,Ikamiut,Greenland,-3,airport
2698,Ras Tanura Airport,Ras Tanura,Saudi Arabia,3,airport
2699,Sunshine Coast Airport,Maroochydore,Australia,10,airport
2700,Aurukun Airport,Aurukun,Australia,10,airport
2701,Ratanakiri Airport,Ratanakiri,Cambodia,7,airport
2702,Matheson Island Airport,Matheson Island,Canada,-6,airport
2703,Nordhavn Railway Station,Copenhagen,Denmark,1,station
2704,Tunxi International Airport,Huangshan,China,8,airport
2705,Agra Cantonment Railway Station,Agra,India,5.5,station
2706,Hameenlinna Railway Station,Hameenlinna,Finland,2,station
2707,Grahamstown Airport,Grahamstown,South Africa,2,airport
2708,Hong Kong Macau Ferry Terminal,Hong Kong,Hong Kong,8,port
2709,Charlo Airport,Charlo,Canada,-4,airport
2710,Ambalabe Airport,Antsohihy,Madagascar,3,airport
2711,Yellowstone Airport,West Yellowstone,United States,-7,airport
2712,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,1,airport
2713,Chicago Midway International Airport,Chicago,United States,-6,airport
2714,Nanaimo Train Station,Nanaimo Station British Columbia,Canada,-8,station
2715,Tomanggong Airport,Tomanggong,Malaysia,8,airport
2716,Huntsville International Carl T Jones Field,Huntsville,United States,-6,airport
2717,San Antonio Caltrain Station,Mountain View,United States,-8,station
2718,Airport Terminal Station,Freising,Germany,1,airport
2719,Leigh Creek Airport,Leigh Creek,Australia,9.5,airport
2720,Lappeenranta Airport,Lappeenranta,Finland,2,airport
2721,East Chicago Station,East Chicago,United States,-6,station
2722,Quelimane Airport,Quelimane,Mozambique,2,airport
2723,Diamantina Airport,Diamantina,Brazil,-3,airport
2724,Tandag Airport,Tandag,Philippines,8,airport
2725,Marau Airport,Marau,Solomon Islands,11,airport
2726,Bisbee Douglas International Airport,Douglas,United States,-7,airport
2727,Mangonia Park Station,Mangonia Park,United States,-5,station
2728,Homer Airport,Homer,United States,-9,airport
2729,Cenej Airport,Novi Sad,Serbia,1,airport
2730,Union Station,Ocala,United States,-5,station
2731,Warsaw Municipal Airport,Warsaw,United States,-5,airport
2732,La Defense Heliport,Paris,France,1,airport
2733,Talkeetna Train Depot,Talkeetna,United States,-9,station
2734,Lund Central Station,Lund,Sweden,1,station
2735,Isle of Man Airport,Isle Of Man,Isle of Man,0,airport
2736,Juanjui Airport,Juanjui,Peru,-5,airport
2737,Williams Lake Airport,Williams Lake,Canada,-8,airport
2738,Swartkop Air Force Base,Swartkop,South Africa,2,airport
2739,Brits Airport,Brits,South Africa,2,airport
2740,La Plata Airport,La Plata,Argentina,-3,airport
2741,Xuzhou Guanyin Airport,Xuzhou,China,8,airport
2742,Dalbandin Airport,Dalbandin,Pakistan,5,airport
2743,Bartolomeu Lisandro Airport,Campos,Brazil,-3,airport
2744,Toledo Airport,Toledo,Brazil,-3,airport
2745,Watertown Regional Airport,Watertown,United States,-6,airport
2746,Szeged Railway Station,Szeged,Hungary,1,station
2747,Kilaguni Airport,Kilaguni,Kenya,3,airport
2748,Winkler County Airport,Wink,United States,-6,airport
2749,Bungoma Airport,Bungoma,Kenya,3,airport
2750,Gray Army Air Field,Fort Lewis,United States,-8,airport
2751,Reichelsheim Airport,Reichelsheim,Germany,1,airport
2752,Naha Airport,Naha,Indonesia,8,airport
2753,John A. Osborne Airport,Geralds,Montserrat,-4,airport
2754,Sambu Airport,Boca de Sábalo,Panama,-5,airport
2755,Arsvagen Ferry Terminal,Arsvagen,Norway,1,port
2756,Tshikapa Airport,Tshikapa,Congo (Kinshasa),2,airport
2757,Imperial County Airport,Imperial,United States,-8,airport
2758,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,-3,airport
2759,Vršac International Airport,Vrsac,Serbia,1,airport
2760,Pisa International Airport,Pisa,Italy,1,airport
2761,Hua Hin Airport,Prachuap Khiri Khan,Thailand,7,airport
2762,Boire Field,Nashua,United States,-5,airport
2763,Vršac International Airport,Vrsac,Serbia,1,airport
2764,Mount Magnet Airport,Mount Magnet,Australia,8,airport
2765,Delta County Airport,Escanaba,United States,-5,airport
2766,Røst Airport,Røst,Norway,1,airport
2767,"Foggia ""Gino Lisa"" Airport",Foggia,Italy,1,airport
2768,Ust-Ilimsk Airport,Ust Ilimsk,Russia,8,airport
2769,Bhabua Road Railway Station,Bhabua,India,5.5,station
2770,Kerava Railway Station,Kerava,Finland,2,station
2771,San Antonio Caltrain Station,Mountain View,United States,-8,station
2772,Verona Villafranca Airport,Villafranca,Italy,1,airport
2773,Jaisalmer Airport,Jaisalmer,India,5.5,airport
2774,McCall Municipal Airport,McCall,United States,-7,airport
2775,Stratford Station,Stratford,United States,-5,station
2776,Granada Station,Granada,Spain,1,station
2777,Kuching International Airport,Kuching,Malaysia,8,airport
2778,Chita-Kadala Airport,Chita,Russia,9,airport
2779,Erskineville Railway Station,Erskineville,Australia,10,station
2780,Belgaum Airport,Belgaum,India,5.5,airport
2781,Draughon Miller Central Texas Regional Airport,Temple,United States,-6,airport
2782,Bangui M'Poko International Airport,Bangui,Central African Republic,1,airport
2783,Independence Municipal Airport,Independence,United States,-5,airport
2784,Malmen Air Base,Linkoeping,Sweden,1,airport
2785,Ayrum Railway Station,Ayrum,Armenia,4,station
2786,Cecil Airport,Jacksonville,United States,-5,airport
2787,Westkapelle heliport,Knokke,Belgium,1,airport
2788,Portogruaro Caorle Railway Station,Portogruaro Caorle,Italy,1,station
2789,Oban Rail Station,Oban,United Kingdom,0,station
2790,Bokpyinn Airport,Bokepyin,Burma,6.5,airport
2791,Sabi Sabi Airport,Sabi Sabi,South Africa,2,airport
2792,Charles de Gaulle International Airport,Paris,France,1,airport
2793,Matheson Island Airport,Matheson Island,Canada,-6,airport
2794,Bonriki International Airport,Tarawa,Kiribati,12,airport
2795,Kaltag Airport,Kaltag,United States,-9,airport
2796,Sokol Airport,Magadan,Russia,11,airport
2797,Corazon de Jesus Airport,Corazon de Jesus,Panama,-5,airport
2798,Nusawiru Airport,Nusawiru,Indonesia,7,airport
2799,Kugluktuk Airport,Coppermine,Canada,-7,airport
2800,Dunk Island Airport,Dunk Island,Australia,10,airport
2801,Lynn Lake Airport,Lynn Lake,Canada,-6,airport
2802,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,-3,airport
2803,Croton-Harmon Station,Croton-on-Hudson,United States,-5,station
2804,George Washington Bridge Bus Station,New York,United States,-5,station
2805,Yalata Mission Airport,Yalata,Australia,9.5,airport
2806,Caldera Airport,Caldera,Chile,-4,airport
2807,Isiolo Airport,Isiolo,Kenya,3,airport
2808,Pecos Municipal Airport,Pecos,United States,-6,airport
2809,Tancos Airbase,Tancos,Portugal,0,airport
2810,Adak Airport,Adak Island,United States,-10,airport
2811,St. Helena Airport,Longwood,United Kingdom,0,airport
2812,Playa del Carmen Airport,Playa del Carmen,Mexico,-5,airport
2813,Durham Railway Station,Durham,United Kingdom,0,station
2814,Kirknewton Railway Station,Kirknewton,United Kingdom,0,station
2815,Diomício Freitas Airport,Criciuma,Brazil,-3,airport
2816,Kogalym International Airport,Kogalym,Russia,5,airport
2817,Mayaguana Airport,Mayaguana,Bahamas,-5,airport
2818,Fukushima Airport,Fukushima,Japan,9,airport
2819,Aksu Airport,Aksu,China,8,airport
2820,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,2,airport
2821,Bol Airport,Brac,Croatia,1,airport
2822,Juwata Airport,Taraken,Indonesia,8,airport
2823,Tidjikja Airport,Tidjikja,Mauritania,0,airport
2824,Bellingham International Airport,Bellingham,United States,-8,airport
2825,Lawrence Station,Lawrence,United States,-5,station
2826,Tunoshna Airport,Yaroslavl,Russia,3,airport
2827,North Spirit Lake Airport,North Spirit Lake,Canada,-6,airport
2828,David Wayne Hooks Memorial Airport,Houston,United States,-6,airport
2829,Funter Bay Seaplane Base,Funter Bay,United States,-9,airport
2830,Sde Dov Airport,Tel-aviv,Israel,2,airport
2831,Tanjung Manis Airport,Tanjung Manis,Malaysia,8,airport
2832,Point Salines International Airport,Point Salines,Grenada,-4,airport
2833,Beech Factory Airport,Wichita,United States,-6,airport
2834,Timbuktu Airport,Tombouctou,Mali,0,airport
2835,Cerro Largo International Airport,Melo,Uruguay,-3,airport
2836,Escuela Mariscal Sucre Airport,Maracay,Venezuela,-4,airport
2837,Ivato Airport,Antananarivo,Madagascar,3,airport
2838,Crocodile Camp Air Strip,Tsavo East,Kenya,3,airport
2839,Northport Station,East Northport,United States,-5,station
2840,Alfonso López Pumarejo Airport,Valledupar,Colombia,-5,airport
2841,Kalbarri Airport,Kalbarri,Australia,8,airport
2842,Kisimayu Airport,Kismayu,Somalia,3,airport
2843,Ilulissat Airport,Ilulissat,Greenland,-3,airport
2844,Virginia Airport,Durban,South Africa,2,airport
2845,Stadtlohn-Vreden Airport,Stadtlohn,Germany,1,airport
2846,St. Mary's Airport,ST MARY\'S,United Kingdom,0,airport
2847,Newport Municipal Airport,Newport,United States,-8,airport
2848,Homer Airport,Homer,United States,-9,airport
2849,Collin County Regional At Mc Kinney Airport,DALLAS,United States,-6,airport
2850,Kahemba Airport,Kahemba,Congo (Kinshasa),1,airport
2851,Boulder Municipal Airport,Boulder,United States,-7,airport
2852,Quinhagak Airport,Quinhagak,United States,-9,airport
2853,Anqing Tianzhushan Airport,Anqing,China,8,airport
2854,Dhaula Kuan Metro Station,Delhi,India,5.5,station
2855,Stuttgart Railway Station,Stuttgart,Germany,1,station
2856,Kaklıç Airport,Izmir,Turkey,3,airport
2857,Ioannina Airport,Ioannina,Greece,2,airport
2858,Will Rogers World Airport,Oklahoma City,United States,-6,airport
2859,Biratnagar Airport,Biratnagar,Nepal,5.75,airport
2860,Beihan Airport,Beihan,Yemen,3,airport
2861,Leuterschach BF,Leuterschach,Germany,1,station
2862,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,-4,airport
2863,Boston South Station,Boston,United States,-5,station
2864,Quincy Municipal Airport,Quincy,United States,-5,airport
2865,Bathurst Airport,Bathurst,Australia,10,airport
2866,Amsterdam Amtrak Station,Amsterdam,United States,-5,station
2867,Vopnafjörður Airport,Vopnafjörður,Iceland,0,airport
2868,Bursa Airport,Bursa,Turkey,3,airport
2869,Megiddo Airport,Megido Airstrip,Israel,2,airport
2870,Picos Airport,Picos,Brazil,-3,airport
2871,Semyazino Airport,Vladimir,Russia,3,airport
2872,Meriden Markham Municipal Airport,Meriden,United States,-5,airport
2873,Cross City Airport,Cross City,United States,-5,airport
2874,Hanau Hauptbahnhof,Hanau,Germany,1,station
2875,Georgetown Municipal Airport,Georgetown,United States,-6,airport
2876,Sunan Shuofang International Airport,Wuxi,China,8,airport
2877,Jakabszállás Airport,Jakabszallas,Hungary,1,airport
2878,Berlin-Schönefeld Airport,Berlin,Germany,1,airport
2879,General Mitchell International Airport,Milwaukee,United States,-6,airport
2880,Jim Hamilton L.B. Owens Airport,Columbia,United States,-4,airport
2881,Poeketi Airstrip,Poeketi,Suriname,-3,airport
2882,Lakeba Island Airport,Lakeba Island,Fiji,12,airport
2883,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
2884,Bayreuth Hauptbahnhof,Bayreuth,Germany,1,station
2885,Tehuacan Airport,Tehuacan,Mexico,-6,airport
2886,Yeager Airport,Charleston,United States,-5,airport
2887,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,2,airport
2888,DeKalb Peachtree Airport,Atlanta,United States,-5,airport
2889,Pohnpei International Airport,Pohnpei,Micronesia,11,airport
2890,Stewart International Airport,Newburgh,United States,-5,airport
2891,Repulse Bay Airport,Repulse Bay,Canada,-6,airport
2892,Baltrum Airport,Baltrum,Germany,1,airport
2893,Hope Bay Aerodrome,Hope Bay,Canada,-7,airport
2894,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,-6,airport
2895,Lewa Airport,Lewa Downs,Kenya,3,airport
2896,Ilorin International Airport,Ilorin,Nigeria,1,airport
2897,São Jacinto Airport,Aveiro,Portugal,0,airport
2898,Gore Airport,Gore,Ethiopia,3,airport
2899,Suzhou Railway Station,Suzhou,China,8,station
2900,Thalwil Railway Station,Thalwil,Switzerland,1,station
2901,Newcastle Airport,Newcastle,South Africa,2,airport
2902,Lincoln Regional Karl Harder Field,Lincoln,United States,-8,airport
2903,Puerto Escondido International Airport,Puerto Escondido,Mexico,-6,airport
2904,Orlyval Sud Station,Orly,France,1,station
2905,Kaltag Airport,Kaltag,United States,-9,airport
2906,Windwood Fly-In Resort Airport,Davis,United States,-4,airport
2907,Eastmain River Airport,Eastmain River,Canada,-5,airport
2908,Kratie Airport,Kratie,Cambodia,7,airport
2909,Góraszka Airport,Goraszka,Poland,1,airport
2910,Erzincan Airport,Erzincan,Turkey,3,airport
2911,Midden-Zeeland Airport,Middelburg,Netherlands,1,airport
2912,Habersham County Airport,Cornelia,United States,-5,airport
2913,Xujiahui Station,Shanghai,China,8,station
2914,Schwerin Parchim Airport,Parchim,Germany,1,airport
2915,Fort Wayne International Airport,Fort Wayne,United States,-5,airport
2916,Nîmes-Arles-Camargue Airport,Nimes,France,1,airport
2917,Bardufoss Airport,Bardufoss,Norway,1,airport
2918,Chiasso Railway Station,Chiasso,Switzerland,1,station
2919,Kunshan South Railway Station,Kunshan,China,8,station
2920,Aneityum Airport,Anelghowhat,Vanuatu,11,airport
2921,Cape Dorset Airport,Cape Dorset,Canada,-5,airport
2922,Jamnagar Airport,Jamnagar,India,5.5,airport
2923,Nanaimo Harbour Water Airport,Nanaimo,Canada,-8,airport
2924,Mabuiag Island Airport,Mabuiag Island,Australia,10,airport
2925,Luang Namtha Airport,Luang Namtha,Laos,7,airport
2926,Bathurst Island Airport,Bathurst Island,Australia,9.5,airport
2927,Ben Gurion International Airport,Tel-aviv,Israel,2,airport
2928,Vigan Airport,Vigan,Philippines,8,airport
2929,Jacksonville Station,Jacksonville,United States,-5,station
2930,Laredo International Airport,Laredo,United States,-6,airport
2931,Cap Skirring Airport,Cap Skiring,Senegal,0,airport
2932,Portsmouth International at Pease Airport,Portsmouth,United States,-5,airport
2933,Sandy Railway Station,Sandy,United Kingdom,0,station
2934,Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,-4,airport
2935,Port McNeill Airport,Port McNeill,Canada,-8,airport
2936,Marakei Airport,Marakei,Kiribati,12,airport
2937,Fullerton Municipal Airport,Fullerton,United States,-8,airport
2938,Loei Airport,Loei,Thailand,7,airport
2939,CFB Trenton,Trenton,Canada,-5,airport
2940,Le Mans-Arnage Airport,Le Mans,France,1,airport
2941,Namlea Airport,Namlea,Indonesia,9,airport
2942,Mariehamn Airport,Mariehamn,Finland,2,airport
2943,Newport Municipal Airport,Newport,United States,-8,airport
2944,Tiriós Airport,Obidos Tirios,Brazil,-3,airport
2945,Millington-Memphis Airport,Millington,United States,-6,airport
2946,Erskineville Railway Station,Erskineville,Australia,10,station
2947,Mongu Airport,Mongu,Zambia,2,airport
2948,Rafael Cabrera Airport,Nueva Gerona,Cuba,-5,airport
2949,Fresno Yosemite International Airport,Fresno,United States,-8,airport
2950,Mardin Airport,Mardin,Turkey,3,airport
2951,Akunnaaq Heliport,Akunnaaq,Greenland,-3,airport
2952,Piedras Negras International Airport,Piedras Negras,Mexico,-6,airport
2953,Wellington International Airport,Wellington,New Zealand,12,airport
2954,Atar International Airport,Atar,Mauritania,0,airport
2955,Hua Hin Airport,Prachuap Khiri Khan,Thailand,7,airport
