,airport_name,city_name,country_name,timezone,type_of_port
1478,Gouda Railway Station,Gouda,Netherlands,1,station
1479,Barra do Garças Airport,Barra Do Garcas,Brazil,-4,airport
1480,Hollywood Station,Hollywood,United States,-5,station
1481,Hazrat Nizamuddin Railway Station,New Delhi,India,5.5,station
1482,Eleftherios Venizelos International Airport,Athens,Greece,2,airport
1483,Talagi Airport,Arkhangelsk,Russia,3,airport
1484,Desert Aire Regional Airport,Mattawa,United States,-8,airport
1485,Biratnagar Airport,Biratnagar,Nepal,5.75,airport
1486,Bellingham International Airport,Bellingham,United States,-8,airport
1487,Okeechobee County Airport,Okeechobee,United States,-5,airport
1488,Umuarama Airport,Umuarama,Brazil,-3,airport
1489,Gan International Airport,Gan Island,Maldives,5,airport
1490,Detroit Metropolitan Wayne County Airport,Detroit,United States,-5,airport
1491,Omsk Central Airport,Omsk,Russia,6,airport
1492,Balimo Airport,Balimo,Papua New Guinea,10,airport
1493,Banqiao Station,Taipei,Taiwan,8,station
1494,Macau Taipa Ferry Terminal,Macau,Macau,8,port
1495,Fallon Naval Air Station,Fallon,United States,-8,airport
1496,Gatton Campus Airport,Gatton,Australia,10,airport
1497,Tres Arroyos Airport,Tres Arroyos,Argentina,-3,airport
1498,Îles-de-la-Madeleine Airport,Iles De La Madeleine,Canada,-5,airport
1499,Gerardo Tobar López Airport,Buenaventura,Colombia,-5,airport
1500,Marechal Cunha Machado International Airport,Sao Luis,Brazil,-3,airport
1501,Bocas Del Toro International Airport,Bocas Del Toro,Panama,-5,airport
1502,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,-5,airport
1503,Fairfield Station,Fairfield,United States,-5,station
1504,Holland Landing Airpark,Holland Landing,Canada,-5,airport
1505,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,-3,airport
1506,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,8,airport
1507,Mianyang Airport,Mianyang,China,8,airport
1508,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
1509,Eggenfelden Airport,Eggenfelden,Germany,1,airport
1510,Rodríguez Ballón International Airport,Arequipa,Peru,-5,airport
1511,Orillia Airport,Orillia,Canada,-5,airport
1512,Danbury Municipal Airport,Danbury,United States,-5,airport
1513,Kruiningen-Yerseke Railway Station,Kruiningen,Netherlands,1,station
1514,Ain el Beida Airport,Ouargla,Algeria,1,airport
1515,Palm Beach County Glades Airport,Pahokee,United States,-5,airport
1516,Cyril E. King Airport,St. Thomas,Virgin Islands,-4,airport
1517,Schönhagen Airport,Schoenhagen,Germany,1,airport
1518,Jinchuan Airport,Jinchuan,China,8,airport
1519,Malpensa International Airport,Milano,Italy,1,airport
1520,Prairie Du Chien Municipal Airport,Prairie du Chien,United States,-6,airport
1521,Jalalabad Airport,Jalalabad,Afghanistan,4.5,airport
1522,Kirtland Air Force Base,Kirtland A.f.b.,United States,-7,airport
1523,Cuyahoga County Airport,Richmond Heights,United States,-5,airport
1524,Kédougou Airport,Kedougou,Senegal,0,airport
1525,Lhasa Gonggar Airport,Lhasa,China,8,airport
1526,Guangzhoudong Railway Station,Guangzhou,China,8,station
1527,Syamsudin Noor Airport,Banjarmasin,Indonesia,8,airport
1528,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,1,airport
1529,Bourg-Ceyzériat Airport,Bourg,France,1,airport
1530,Aripuanã Airport,Aripuana,Brazil,-4,airport
1531,Union Station,Ocala,United States,-5,station
1532,Rajkot Airport,Rajkot,India,5.5,airport
1533,Treuchtlingen BF,Treuchtlingen,Germany,1,station
1534,Morningside Farm Airport,Musina,South Africa,2,airport
1535,Sopot Railway Station,Sopot,Poland,1,station
1536,Hohenfels Army Air Field,Hohenfels,Germany,1,airport
1537,Zaysan Airport,Zaysan,Kazakhstan,6,airport
1538,Cufar Airport,Cufar,Guinea-Bissau,0,airport
1539,Mount Sterling Montgomery County Airport,Mount Sterling,United States,-5,airport
1540,Saldanha /Vredenburg Airport,Saldanha,South Africa,2,airport
1541,Hyderabad Airport,Hyderabad,Pakistan,5,airport
1542,Pyay Airport,Pyay,Burma,6.5,airport
1543,Erkner Bahnhof,Erkner,Germany,1,station
1544,Buchloe BF,Buchloe,Germany,1,station
1545,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,-3,airport
1546,RAF Dishforth,Dishforth,United Kingdom,0,airport
1547,Markham GO Station,Markham,Canada,-5,station
1548,Perry Lefors Field,Pampa,United States,-5,airport
1549,Tajima Airport,Toyooka,Japan,9,airport
1550,Caernarfon Airport,Caernarfon,United Kingdom,0,airport
1551,Ikerassaarsuk Heliport,Ikerasaarsuk,Greenland,-3,airport
1552,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,-4,airport
1553,Municipal Airport,Viroqua,United States,-6,airport
1554,Tobias Bolanos International Airport,San Jose,Costa Rica,-6,airport
1555,El Bosque Airport,Santiago,Chile,-4,airport
1556,Raahe Pattijoki Airport,Pattijoki,Finland,2,airport
1557,El Caraño Airport,Quibdo,Colombia,-5,airport
1558,Qasim Airport,Qasim,Pakistan,5,airport
1559,Pyay Airport,Pyay,Burma,6.5,airport
1560,Waris Airport,Waris-Papua Island,Indonesia,9,airport
1561,Unionville GO Station,Markham,Canada,-5,station
1562,Okmulgee Regional Airport,Okmulgee,United States,-6,airport
1563,Lewa Airport,Lewa Downs,Kenya,3,airport
1564,Toulouse-Lasbordes Airport,Toulouse,France,1,airport
1565,Memphis International Airport,Memphis,United States,-6,airport
1566,Shimojishima Airport,Shimojishima,Japan,9,airport
1567,Guatuso Airport,Marigot,France,-6,airport
1568,Beech Factory Airport,Wichita,United States,-6,airport
1569,Erkrath Railway Station,Erkrath,Germany,1,station
1570,Sintra Air Base,Sintra,Portugal,0,airport
1571,Kent State Airport,Kent,United States,-5,airport
1572,Kakamega Airport,Kakamega,Kenya,3,airport
1573,Milas Bodrum International Airport,Bodrum,Turkey,3,airport
1574,Hollister Municipal Airport,Hollister,United States,-8,airport
1575,Kazarman Airport,Kazarman,Kyrgyzstan,6,airport
1576,Kosice Railway Station,Kosice,Slovakia,1,station
1577,Hawke's Bay Airport,NAPIER,New Zealand,12,airport
1578,Cotopaxi International Airport,Latacunga,Ecuador,-5,airport
1579,Holland Landing Airpark,Holland Landing,Canada,-5,airport
1580,Poroy Train Station,Cusco,Peru,-5,station
1581,Groton New London Airport,Groton CT,United States,-5,airport
1582,Benguela Airport,Benguela,Angola,1,airport
1583,Kefallinia Airport,Keffallinia,Greece,2,airport
1584,Kyoto Station,Kyoto,Japan,9,station
1585,Puerto Esperanza Airport,Puerto Esperanza,Peru,-5,airport
1586,Nyugati Railway Terminal,Budapest,Hungary,1,station
1587,Flagler Executive Airport,Flagler,United States,-5,airport
1588,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,2,airport
1589,Aneityum Airport,Anelghowhat,Vanuatu,11,airport
1590,Nyingchi Airport,Nyingchi,China,8,airport
1591,Winnipeg / St. Andrews Airport,Winnipeg,Canada,-6,airport
1592,Metz-Nancy-Lorraine Airport,Metz,France,1,airport
1593,Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,2,airport
1594,Meadows Field,Bakersfield,United States,-8,airport
1595,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,-8,airport
1596,Jimmy Carter Regional Airport,Americus,United States,-5,airport
1597,Verden-Scharnhorst Airfield,Verden,Germany,1,airport
1598,Savonlinna Airport,Savonlinna,Finland,2,airport
1599,Tokaj Vasutallomas Station,Tokaj,Hungary,1,station
1600,Straubing Airport,Straubing,Germany,1,airport
1601,Santa Fe Municipal Airport,Santa Fe,United States,-7,airport
1602,Central Station,Stockholm,Sweden,1,station
1603,Marco Island Executive Airport,Marco Island Airport,United States,-5,airport
1604,Parintins Airport,Parintins,Brazil,-4,airport
1605,Olympic Station,Hong Kong,Hong Kong,8,station
1606,San Carlos Airport,San Carlos,United States,-8,airport
1607,Liuting Airport,Qingdao,China,8,airport
1608,Sarasota Bradenton International Airport,Sarasota,United States,-5,airport
1609,Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,1,airport
1610,Pueblo Memorial Airport,Pueblo,United States,-7,airport
1611,Teuge Airport,Deventer,Netherlands,1,airport
1612,Coal Harbour Seaplane Base,Vancouver,Canada,-8,airport
1613,Kasaba Bay Airport,Kasaba Bay,Zambia,2,airport
1614,Marion County Regional Airport,Flippin,United States,-5,airport
1615,Sibu Airport,Sibu,Malaysia,8,airport
1616,Latrobe Station,Latrobe,United States,-5,station
1617,Treptower Park Station,Berlin,Germany,1,station
1618,Dehri-on-Sone Railway Station,Dehri,India,5.5,station
1619,Thisted Airport,Thisted,Denmark,1,airport
1620,Aneityum Airport,Anelghowhat,Vanuatu,11,airport
1621,Westkapelle heliport,Knokke,Belgium,1,airport
1622,Ikela Airport,Ikela,Congo (Kinshasa),1,airport
1623,La Laguna Airport,Guanaja,Honduras,-6,airport
1624,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,-4,airport
1625,Soekarno-Hatta International Airport,Jakarta,Indonesia,7,airport
1626,Emanuel County Airport,Santa Barbara,United States,-5,airport
1627,Egilsstaðir Airport,Egilsstadir,Iceland,0,airport
1628,Desert Aire Regional Airport,Mattawa,United States,-8,airport
1629,Laurence G Hanscom Field,Bedford,United States,-5,airport
1630,Capitan D Daniel Vazquez Airport,San Julian,Argentina,-3,airport
1631,Lábrea Airport,Labrea,Brazil,-4,airport
1632,Chur railway station,Chur,Switzerland,2,station
1633,Luang Phabang International Airport,Luang Prabang,Laos,7,airport
1634,Kissimmee Gateway Airport,Kissimmee,United States,-5,airport
1635,Long Lellang Airport,Long Datih,Malaysia,8,airport
1636,Mehamn Airport,Mehamn,Norway,1,airport
1637,Yeysk Airport,Eysk,Russia,3,airport
1638,Yoron Airport,Yoron,Japan,9,airport
1639,Inagua Airport,Matthew Town,Bahamas,-5,airport
1640,Hung Hom Railway Station,Hong Kong,Hong Kong,8,station
1641,Burgos Airport,Burgos,Spain,1,airport
1642,Tafaraoui Airport,Oran,Algeria,1,airport
1643,Yariguíes Airport,Barrancabermeja,Colombia,-5,airport
1644,RAAF Base Edinburgh,Edinburgh,Australia,9.5,airport
1645,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,-3,airport
1646,French Valley Airport,Murrieta,United States,-8,airport
1647,Cooma Hospital Helipad,Yuzhno-Kurilsk,Russia,10,airport
1648,Gouda Railway Station,Gouda,Netherlands,1,station
1649,King Mswati III International Airport,Manzini,Swaziland,2,airport
1650,Raroia Airport,Raroia,French Polynesia,-10,airport
1651,Morpeth Railway Station,Morpeth,United Kingdom,0,station
1652,Prince Albert Glass Field,Prince Albert,Canada,-6,airport
1653,Levuka Airfield,Levuka,Fiji,12,airport
1654,Marble Hall Airport,Marble Hall,South Africa,2,airport
1655,Tura Mountain Airport,Tura,Russia,7,airport
1656,Moshi Airport,Moshi,Tanzania,3,airport
1657,Kenai Municipal Airport,Kenai,United States,-9,airport
1658,New Haven State Street Station,New Haven,United States,-5,station
1659,Garfield County Regional Airport,Rifle,United States,-7,airport
1660,Battersea Park Railway Station,London,United Kingdom,0,station
1661,Reichelsheim Airport,Reichelsheim,Germany,1,airport
1662,Tureia Airport,Tureia,French Polynesia,-10,airport
1663,Itaipú Airport,Itaipu,Paraguay,-4,airport
1664,Little Rock Air Force Base,Jacksonville,United States,-6,airport
1665,Aerodromo Municipal de Coimbra,Coimba,Portugal,0,airport
1666,Olive Branch Airport,Olive Branch,United States,-6,airport
1667,Port Hedland International Airport,Port Hedland,Australia,8,airport
1668,Myitkyina Airport,Myitkyina,Burma,6.5,airport
1669,Rogers Park Station,Chicago,United States,-6,station
1670,La Tontouta International Airport,Noumea,New Caledonia,11,airport
1671,Greater Kankakee Airport,Kankakee,United States,-6,airport
1672,Stuttgart Railway Station,Stuttgart,Germany,1,station
1673,RAF Dishforth,Dishforth,United Kingdom,0,airport
1674,Perth International Airport,Perth,Australia,8,airport
1675,Siegburg Bonn Bahnhof,Siegburg,Germany,1,station
1676,Haliwen Airport,Atambua,Indonesia,8,airport
1677,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,-8,airport
1678,Chacalluta Airport,Arica,Chile,-4,airport
1679,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,7,airport
1680,Pangnirtung Airport,Pangnirtung,Canada,-5,airport
1681,Francis S Gabreski Airport,West Hampton Beach,United States,-5,airport
1682,Tököl Airport,Budapest,Hungary,1,airport
1683,Valladolid Airport,Valladolid,Spain,1,airport
1684,Pangnirtung Airport,Pangnirtung,Canada,-5,airport
1685,La Cerdanya Airport,Das i Fontanals de Cerdanya,Spain,1,airport
1686,Kongens Nytorv Station,Copenhagen,Denmark,1,station
1687,Beni Mellal Airport,Beni Mellal,Morocco,0,airport
1688,Wanganui Airport,Wanganui,New Zealand,12,airport
1689,Colmar-Meyenheim Air Base,Colmar,France,1,airport
1690,Forest Lake Airport,Forest Lake,United States,-6,airport
1691,Bir Moghrein Airport,Bir Moghrein,Mauritania,0,airport
1692,Kandahar Airport,Kandahar,Afghanistan,4.5,airport
1693,Southeast Texas Regional Airport,Beaumont,United States,-6,airport
1694,Hato International Airport,Willemstad,Netherlands Antilles,-4,airport
1695,Tottori Airport,Tottori,Japan,9,airport
1696,Cedarhurst Station,Cedarhurst,United States,-5,station
1697,Cape Girardeau Regional Airport,Cape Girardeau,United States,-6,airport
1698,Fremont Municipal Airport,Fremont,United States,-5,airport
1699,Marburg-Schönstadt Airport,Schoenstadt,Germany,1,airport
1700,Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,6.5,airport
1701,Yerbogachen Airport,Yerbogachen,Russia,8,airport
1702,Oyo Ollombo Airport,Oyo,Congo (Brazzaville),1,airport
1703,Magnitogorsk International Airport,Magnetiogorsk,Russia,5,airport
1704,Damme Airfield,Damme,Germany,1,airport
1705,Handan Airport,Handan,China,8,airport
1706,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,8,airport
1707,Ellsworth Air Force Base,Rapid City,United States,-7,airport
1708,Skiros Airport,Skiros,Greece,2,airport
1709,Harpers Ferry Train Station,Harpers Ferry,United States,-5,port
1710,Alma Airport,Alma,Canada,-5,airport
1711,Mahdia Airport,Mahdia,Guyana,-4,airport
1712,Turukhansk Airport,Turukhansk,Russia,7,airport
1713,Aomori Airport,Aomori,Japan,9,airport
1714,Lowell City Airport,Lowell,United States,-5,airport
1715,Laghouat Airport,Laghouat,Algeria,1,airport
1716,Mount Airy Surry County Airport,Mount Airy,United States,-4,airport
1717,Wolli Creek Railway Station,Wolli Creek,Australia,10,station
1718,RAF Wattisham,Wattisham,United Kingdom,0,airport
1719,Ringsted Railway Station,Ringsted,Denmark,1,station
1720,Charles B. Wheeler Downtown Airport,Kansas City,United States,-6,airport
1721,Lihue Airport,Lihue,United States,-10,airport
1722,RNZAF Base Ohakea,Ohakea,New Zealand,12,airport
1723,Tongxiang Railway Station,Tongxiang,China,8,station
1724,Mardin Airport,Mardin,Turkey,3,airport
1725,Iwami Airport,Iwami,Japan,9,airport
1726,Tilichiki Airport,Tilichiki,Russia,12,airport
1727,Playa Baracoa Airport,Baracoa Playa,Cuba,-5,airport
1728,Münster Osnabrück Airport,Munster,Germany,1,airport
1729,Tsletsi Airport,Djelfa,Algeria,1,airport
1730,Dessau Hauptbahnhof,Dessau,Germany,1,station
1731,Theodore Airport,Theodore,Australia,10,airport
1732,Jena Paradies Bahnhof,Jena,Germany,1,station
1733,Guntersville Municipal Airport - Joe Starnes Field,Guntersville,United States,-6,airport
1734,Osterport Railway Station,Copenhagen,Denmark,1,station
1735,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,-3,airport
1736,Etawah Railway Station,Etawah,India,5.5,station
1737,Nagarjuna Sagar Airport,Nagarjunsagar,India,5.5,airport
1738,Stavropol Shpakovskoye Airport,Stavropol,Russia,3,airport
1739,Yalata Mission Airport,Yalata,Australia,9.5,airport
1740,Angers-Loire Airport,Angers/Marcé,France,1,airport
1741,Ilorin International Airport,Ilorin,Nigeria,1,airport
1742,Shanghai South Railway Station,Shanghai,China,8,station
1743,Shanghai West Railway Station,Shanghai,China,8,station
1744,Wilmington Amtrak Station,Wilmington,United States,-5,station
1745,Geraldton Greenstone Regional Airport,Geraldton,Canada,-5,airport
1746,Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,-3,airport
1747,Kongens Nytorv Station,Copenhagen,Denmark,1,station
1748,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,-5,airport
1749,Vihanti Railway Station,Vihanti,Finland,2,station
1750,Grand Junction Train Station,Grand Junction,United States,-7,station
1751,Awassa Airport,Awasa,Ethiopia,3,airport
1752,Reeves Airport,Tallassee,United States,-5,airport
1753,David Wayne Hooks Memorial Airport,Houston,United States,-6,airport
1754,Kwamalasoemoetoe Airport,Kwamelasemoetoe,Suriname,-3,airport
1755,San Sebastian Railway Station,San Sebastian,Spain,1,station
1756,Longview Ranch Airport,Longview,United States,-8,airport
1757,Sioux Lookout Airport,Sioux Lookout,Canada,-6,airport
1758,Wangen-Lachen Airport,Wangen-Lachen,Switzerland,1,airport
1759,Rum Cay Airport,Port Nelson,Bahamas,-5,airport
1760,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,-6,airport
1761,Waterloo Station,Waterloo,United States,-5,station
1762,Hang Nadim International Airport,Batam,Indonesia,7,airport
1763,Bareilly Air Force Station,Bareilly,India,5.5,airport
1764,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,1,airport
1765,Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,-6,airport
1766,Sorocaba Airport,Sorocaba,Brazil,-3,airport
1767,Rügen Airport,Ruegen,Germany,1,airport
1768,Saertu Airport,Daqing,China,8,airport
1769,Shanghai South Railway Station,Shanghai,China,8,station
1770,Molokai Airport,Molokai,United States,-10,airport
1771,Redhill Railway Station,Redhill,United Kingdom,0,station
1772,Buckeye Municipal Airport,Buckeye,United States,-7,airport
1773,Bayannur Tianjitai Airport,Bayannur,China,8,airport
1774,St Pancras Railway Station,London,United Kingdom,0,station
1775,Biggleswade Railway Station,Biggleswade,United Kingdom,0,station
1776,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,-3,airport
1777,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
1778,Akiachak Airport,Akiachak,United States,-9,airport
1779,Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,1,airport
1780,Watertown Regional Airport,Watertown,United States,-6,airport
1781,Béziers-Vias Airport,Beziers,France,1,airport
1782,Eagle River Union Airport,Eagle River,United States,-6,airport
1783,Brigadeiro Camarão Airport,Vilhena,Brazil,-4,airport
1784,Creil Air Base,Creil,France,1,airport
1785,Oristano-Fenosu Airport,Oristano,Italy,1,airport
1786,Tambacounda Airport,Tambacounda,Senegal,0,airport
1787,Naha Airport,Naha,Indonesia,8,airport
1788,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,-5,airport
1789,Holmesburg Jct Station,Philadelphia,United States,-5,station
1790,Cascais Airport,Cascais,Portugal,0,airport
1791,Timbuktu Airport,Tombouctou,Mali,0,airport
1792,Durham Railway Station,Durham,United Kingdom,0,station
1793,Tabing Airport,Padang,Indonesia,7,airport
1794,Ulysses Airport,Ulysses,United States,-5,airport
1795,Pahokee Airport,Pahokee,United States,-5,airport
1796,Porto Seguro Airport,Porto Seguro,Brazil,-3,airport
1797,Helsinki Cruise Port,Helsinki,Finland,2,port
1798,Bristol Filton Airport,Bristol,United Kingdom,0,airport
1799,Néma Airport,Nema,Mauritania,0,airport
1800,Tuticorin Airport,Thoothukudi,India,5.5,airport
1801,Labuan Airport,Labuan,Malaysia,8,airport
1802,Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),2,airport
1803,Fussen BF,Fussen,Germany,1,station
1804,Cazaux (BA 120) Air Base,Cazaux,France,1,airport
1805,Southport Airport,Portage-la-prairie,Canada,-6,airport
1806,Pedro Bay Airport,Pedro Bay,United States,-9,airport
1807,Yongning Air Base,Beijing,China,8,airport
1808,Nikolski Air Station,Nikolski,United States,-9,airport
1809,Whitecourt Airport,Whitecourt,Canada,-7,airport
1810,Kefallinia Airport,Keffallinia,Greece,2,airport
1811,Timbuktu Airport,Tombouctou,Mali,0,airport
1812,Phillip Island Airport,Phillip Island,Australia,10,airport
1813,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,-5,airport
1814,Magnitogorsk International Airport,Magnetiogorsk,Russia,5,airport
1815,La Rochelle-Île de Ré Airport,La Rochelle,France,1,airport
1816,Aberdeen Dyce Airport,Aberdeen,United Kingdom,0,airport
1817,Melbourne Moorabbin Airport,Melbourne,Australia,10,airport
1818,Graulhet-Montdragon Airport,Graulhet,France,1,airport
1819,Supadio Airport,Pontianak,Indonesia,7,airport
1820,Anderson Municipal Darlington Field,ANDERSON,United States,-4,airport
1821,El Bosque Airport,Santiago,Chile,-4,airport
1822,San Carlos Station,San Carlos,United States,-8,station
1823,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,6,airport
1824,Hearst René Fontaine Municipal Airport,Hearst,Canada,-5,airport
1825,Kahramanmaraş Airport,Kahramanmaras,Turkey,3,airport
1826,Mariehamn Airport,Mariehamn,Finland,2,airport
1827,Yubileyniy Airfield,Baikonur,Kazakhstan,6,airport
1828,Annemasse Airport,Annemasse,France,1,airport
1829,Tokunoshima Airport,Tokunoshima,Japan,9,airport
1830,Bellwood Station,Bellwood,United States,-6,station
1831,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,-7,airport
1832,General Lucio Blanco International Airport,Reynosa,Mexico,-6,airport
1833,Bellingham International Airport,Bellingham,United States,-8,airport
1834,Braunschweig Hauptbahnhof,Braunschweig,Germany,1,station
1835,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,2,airport
1836,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,9,airport
1837,Guyuan Liupanshan Airport,Guyuan,China,8,airport
1838,Eagle's Nest Airport,Waynesboro,United States,-5,airport
1839,Disney Resort Station,Shanghai,China,8,station
1840,Agra Cantonment Railway Station,Agra,India,5.5,station
1841,Sambava Airport,Sambava,Madagascar,3,airport
1842,Ringebu Airfield Frya,Frya,Norway,1,airport
1843,Garmisch-Partenkirchen Bahnhof,Garmisch-Partenkirchen,Germany,1,station
1844,Compton Abbas Aerodrome,Shaftesbury,United Kingdom,0,airport
1845,Cologne Railway,Cologne,Germany,1,station
1846,Voss Station,Voss,Norway,1,station
1847,Santa Genoveva Airport,Goiania,Brazil,-3,airport
1848,Wittenberge Bahnhof,Wittenberge,Germany,1,station
1849,North Caicos Airport,North Caicos,Turks and Caicos Islands,-4,airport
1850,Whale Cove Airport,Whale Cove,Canada,-6,airport
1851,Del Norte International Airport,Monterrey,Mexico,-6,airport
1852,Lovell Field,Chattanooga,United States,-5,airport
1853,Ouesso Airport,Ouesso,Congo (Kinshasa),1,airport
1854,Johnson County Executive Airport,Olathe,United States,-6,airport
1855,Hosea Kutako International Airport,Windhoek,Namibia,1,airport
1856,San Juan Port,San Juan,Puerto Rico,-4,port
1857,Perth International Airport,Perth,Australia,8,airport
1858,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,-4,airport
1859,Vigan Airport,Vigan,Philippines,8,airport
1860,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,-5,airport
1861,Ashby BART Station,Berkeley,United States,-8,station
1862,Ilulissat Airport,Ilulissat,Greenland,-3,airport
1863,Lat Krabang Station,Bangkok,Thailand,7,station
1864,Ramón Villeda Morales International Airport,San Pedro Sula,Honduras,-6,airport
1865,Red Sucker Lake Airport,Red Sucker Lake,Canada,-6,airport
1866,Amiens-Glisy Airport,Amiens,France,1,airport
1867,Moody Air Force Base,Valdosta,United States,-5,airport
1868,Sana'a International Airport,Sanaa,Yemen,3,airport
1869,Asmara International Airport,Asmara,Eritrea,3,airport
1870,Dekai Airport,Dekai,Indonesia,9,airport
1871,Bremerhaven Airport,Bremerhaven,Germany,1,airport
1872,Kuressaare Airport,Kuressaare,Estonia,2,airport
1873,Land's End Airport,Land's End,United Kingdom,0,airport
1874,Taupo Airport,Taupo,New Zealand,12,airport
1875,Yasawa Island Airport,Yasawa Island,Fiji,12,airport
1876,Villa Garzón Airport,Villa Garzon,Colombia,-5,airport
1877,Lifou Airport,Lifou,New Caledonia,11,airport
1878,Esbjerg Airport,Esbjerg,Denmark,1,airport
1879,Mc Pherson Airport,Mc Pherson,United States,-5,airport
1880,Hermanos Serdán International Airport,Puebla,Mexico,-6,airport
1881,Roberts International Airport,Monrovia,Liberia,0,airport
1882,Kopenick Station,Berlin,Germany,1,station
1883,Florø Airport,Floro,Norway,1,airport
1884,Molokai Airport,Molokai,United States,-10,airport
1885,Oakleigh Park Railway Station,Oakleigh Park,United Kingdom,0,station
1886,RAF Woodvale,Woodvale,United Kingdom,0,airport
1887,Cannon Air Force Base,Clovis,United States,-7,airport
1888,Dyess Air Force Base,Abilene,United States,-6,airport
1889,Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,1,airport
1890,Kitee Airport,Kitee,Finland,2,airport
1891,South Croydon Railway Station,Croydon,United Kingdom,0,station
1892,Caucaya Airport,Puerto Leguízamo,Colombia,-5,airport
1893,Kosice Railway Station,Kosice,Slovakia,1,station
1894,Mountain Home Air Force Base,Mountain Home,United States,-7,airport
1895,Santo Ângelo Airport,Santo Angelo,Brazil,-3,airport
1896,Ha'il Airport,Hail,Saudi Arabia,3,airport
1897,Hosea Kutako International Airport,Windhoek,Namibia,1,airport
1898,Davidson County Airport,Lexington,United States,-4,airport
1899,Meixian Airport,Meixian,China,8,airport
1900,Karratha Airport,Karratha,Australia,8,airport
1901,Ursel Air Base,Ursel,Belgium,1,airport
1902,Sinop Airport,Sinop,Turkey,3,airport
1903,Gila Bend Municipal Airport,Gila Bend,United States,-7,airport
1904,Gamal Abdel Nasser Airport,Tobruk,Libya,2,airport
1905,Gold Coast Airport,Coolangatta,Australia,10,airport
1906,Hangjin Road Station,Shanghai,China,8,station
1907,Marina Di Campo Airport,Marina Di Campo,Italy,1,airport
1908,Emeryville Amtrak Station,Emeryville,United States,-8,station
1909,Chalgrove Airport,Chalsgrove,United Kingdom,0,airport
1910,Mulu Airport,Mulu,Malaysia,8,airport
1911,Prefeito Renato Moreira Airport,Imperatriz,Brazil,-3,airport
1912,Soekarno-Hatta International Airport,Jakarta,Indonesia,7,airport
1913,Anting North Railway Station,Jiading,China,8,station
1914,Tbilisi Railway station,Tbilisi,Georgia,4,station
1915,Lake Chelan Airport,Chelan,United States,-7,airport
1916,South Croydon Railway Station,Croydon,United Kingdom,0,station
1917,Yerbogachen Airport,Yerbogachen,Russia,8,airport
1918,Lunéville-Croismare Airport,Luneville,France,1,airport
1919,Puerto Obaldia Airport,Puerto Obaldia,Panama,-5,airport
1920,Statesville Regional Airport,Statesville,United States,-5,airport
1921,Žilina Airport,Žilina,Slovakia,1,airport
1922,Ashford International Railway Station,Ashford,United Kingdom,0,station
1923,Ghedi Air Base,Ghedi,Italy,1,airport
1924,George Bush Intercontinental Houston Airport,Houston,United States,-6,airport
1925,Mataiva Airport,Mataiva,French Polynesia,-10,airport
1926,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,8,airport
1927,Amendola Air Base,Amendola,Italy,1,airport
1928,Shreveport Downtown Airport,Shreveport,United States,-6,airport
1929,Merritt Island Airport,Cocoa,United States,-5,airport
1930,Montréal / Saint-Hubert Airport,Montreal,Canada,-5,airport
1931,Poroy Train Station,Cusco,Peru,-5,station
1932,Maradi Airport,Maradi,Niger,1,airport
