,airport_name,city_name,country_name,timezone,type_of_port
2307,Peachtree Center MARTA Station,Atlanta,United States,-5,station
2308,Heliport Hotel das Cataratas,Cataratas National Park,Brazil,-3,airport
2309,Pärnu Airport,Parnu,Estonia,2,airport
2310,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,-5,airport
2311,Mabuiag Island Airport,Mabuiag Island,Australia,10,airport
2312,King St Station,Seattle,United States,-8,station
2313,Malakal Airport,Malakal,Sudan,3,airport
2314,Isbell Field Airport,Fort Payne,United States,-6,airport
2315,Kalkgurung Airport,Kalkgurung,Australia,9.5,airport
2316,Achinsk Airport,Achinsk,Russia,8,airport
2317,Zhanjiang Airport,Zhanjiang,China,8,airport
2318,Wagga Wagga Railway Station,Wagga Wagga,Australia,10,station
2319,New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States,-5,airport
2320,Gatwick Airport Railway Station,Crawley,United Kingdom,0,airport
2321,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,-7,airport
2322,Diego Aracena Airport,Iquique,Chile,-4,airport
2323,Kostanay West Airport,Kostanay,Kazakhstan,6,airport
2324,Campanha Railway Station,Porto,Portugal,0,station
2325,Kongiganak Airport,Kongiganak,United States,-9,airport
2326,Minna Airport,Minna,Nigeria,1,airport
2327,Poeketi Airstrip,Poeketi,Suriname,-3,airport
2328,Papa Stour Airport,Papa Stour,United Kingdom,0,airport
2329,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,-7,airport
2330,Durham Railway Station,Durham,United Kingdom,0,station
2331,Yakutat Airport,Yakutat,United States,-9,airport
2332,Juneau International Airport,Juneau,United States,-9,airport
2333,Van Nuys Airport,Van Nuys,United States,-8,airport
2334,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,3,airport
2335,Faisalabad International Airport,Faisalabad,Pakistan,5,airport
2336,Touho Airport,Touho,New Caledonia,11,airport
2337,Sanshui South Railway Station,Sanshui,China,8,station
2338,La Baule-Escoublac Airport,La Baule,France,1,airport
2339,Tórshavn/Bodanes Heliport,Torshavn,Faroe Islands,0,airport
2340,Weelde Air Base,Weelde,Belgium,1,airport
2341,Sipaliwini Airport,Sipaliwini,Suriname,-3,airport
2342,Al Baha Airport,El-baha,Saudi Arabia,3,airport
2343,Flam Station,Flam,Norway,1,station
2344,Wanganui Airport,Wanganui,New Zealand,12,airport
2345,Machu Pichu Airport,Machu Pichu,Peru,-5,airport
2346,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,-8,airport
2347,Cakung Airport,Baucau,East Timor,9,airport
2348,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,-5,airport
2349,Apataki Airport,Apataki,French Polynesia,-10,airport
2350,Robert L. Bradshaw International Airport,Basse Terre,Saint Kitts and Nevis,-4,airport
2351,Lappeenranta Airport,Lappeenranta,Finland,2,airport
2352,Minchumina Airport,Lake Minchumina,United States,-9,airport
2353,Wurzburg Hauptbahnhof,Wurzburg,Germany,1,station
2354,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,-5,airport
2355,Sandy Railway Station,Sandy,United Kingdom,0,station
2356,Watertown Regional Airport,Watertown,United States,-6,airport
2357,In Aménas Airport,Zarzaitine,Algeria,1,airport
2358,Jönköping Airport,Joenkoeping,Sweden,1,airport
2359,Kokshetau Airport,Kokshetau,Kazakhstan,6,airport
2360,Machu Pichu Airport,Machu Pichu,Peru,-5,airport
2361,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,-3,airport
2362,Okeechobee County Airport,Okeechobee,United States,-5,airport
2363,Woitape Airport,Woitape,Papua New Guinea,10,airport
2364,Kericho Airport,Kericho,Kenya,3,airport
2365,Ylivieska Railway Station,Ylivieska,Finland,2,station
2366,Tweed New Haven Airport,New Haven,United States,-5,airport
2367,Wakkanai Airport,Wakkanai,Japan,9,airport
2368,Evanston Main Street Station,Evanston,United States,-6,station
2369,Gao Airport,Gao,Mali,0,airport
2370,Big Trout Lake Airport,Big Trout Lake,Canada,-6,airport
2371,Shivaji Stadium Metro Station,Delhi,India,5.5,station
2372,Ejin Banner-Taolai Airport,Ejin Banner,China,8,airport
2373,Schefferville Airport,Schefferville,Canada,-5,airport
2374,New Castle Airport,Wilmington,United States,-5,airport
2375,Reichelsheim Airport,Reichelsheim,Germany,1,airport
2376,Madang Airport,Madang,Papua New Guinea,10,airport
2377,Mekoryuk Airport,Mekoryuk,United States,-9,airport
2378,Roswell International Air Center Airport,Roswell,United States,-7,airport
2379,Wangaratta Railway Station,Wangaratta,Australia,10,station
2380,Lafayette Regional Airport,Lafayette,United States,-6,airport
2381,Mar de Cortés International Airport,Punta Penasco,Mexico,-7,airport
2382,London Biggin Hill Airport,Biggin Hill,United Kingdom,0,airport
2383,Blakely Island Airport,Blakely Island,United States,-8,airport
2384,Kuantan Airport,Kuantan,Malaysia,8,airport
2385,Boufarik Airport,Boufarik,Algeria,1,airport
2386,Nemiscau Airport,Nemiscau,Canada,-5,airport
2387,William P Hobby Airport,Houston,United States,-6,airport
2388,Liege-Guillemins Railway Station,Liege,Belgium,1,station
2389,London Heathrow Airport,London,United Kingdom,0,airport
2390,Awang Airport,Cotabato,Philippines,8,airport
2391,Memphis International Airport,Memphis,United States,-6,airport
2392,Yancheng Airport,Yancheng,China,8,airport
2393,Latrobe Station,Latrobe,United States,-5,station
2394,Bijie Feixiong Airport,Bijie,China,8,airport
2395,Valle del Fuerte International Airport,Los Mochis,Mexico,-7,airport
2396,Salamanca Airport,Salamanca,Spain,1,airport
2397,Lac Brochet Airport,Lac Brochet,Canada,-6,airport
2398,Toledo Airport,Toledo,Brazil,-3,airport
2399,Bettles Airport,Bettles,United States,-9,airport
2400,Kalskag Airport,Kalskag,United States,-9,airport
2401,Pembina Municipal Airport,Pembina,United States,-6,airport
2402,Holloman Air Force Base,Alamogordo,United States,-7,airport
2403,Moyo Airport,Moyo,Uganda,3,airport
2404,New Bedford Regional Airport,New Bedford,United States,-5,airport
2405,Spitfire Aerodrome,Pedricktown,United States,-5,airport
2406,Jalalabad Airport,Jalalabad,Afghanistan,4.5,airport
2407,Getafe Air Base,Madrid,Spain,1,airport
2408,Hickam Air Force Base,Honolulu,United States,-10,airport
2409,Hineno Station,Izumisano,Japan,9,station
2410,Zhuhai Railway Station,Zhuhai,China,8,station
2411,Gustavo Vargas Airport,Tame,Colombia,-5,airport
2412,Stadtlohn-Vreden Airport,Stadtlohn,Germany,1,airport
2413,Eagle's Nest Airport,Waynesboro,United States,-5,airport
2414,Begumpet Airport,Hyderabad,India,5.5,airport
2415,South Texas Regional Airport at Hondo,Hondo,United States,-6,airport
2416,Newport Municipal Airport,Newport,United States,-8,airport
2417,Torino Porta Nuova Railway Station,Turin,Italy,1,port
2418,Delingha Airport,Haixi,China,8,airport
2419,Inagua Airport,Matthew Town,Bahamas,-5,airport
2420,Caernarfon Airport,Caernarfon,United Kingdom,0,airport
2421,Huntingdon Station,Huntingdon,United States,-5,station
2422,Turtle Island Seaplane Base,Turtle Island,Fiji,12,airport
2423,Syamsudin Noor Airport,Banjarmasin,Indonesia,8,airport
2424,La Defense Heliport,Paris,France,1,airport
2425,Yarmouth Ferry Terminal,Yarmouth NS,Canada,-4,port
2426,Fremont Municipal Airport,Fremont,United States,-5,airport
2427,Charlottetown Airport,Charlottetown,Canada,-3.5,airport
2428,Gore Bay Manitoulin Airport,Gore Bay,Canada,-5,airport
2429,Delingha Airport,Haixi,China,8,airport
2430,Béziers-Vias Airport,Beziers,France,1,airport
2431,Wallops Flight Facility Airport,Wallops Island,United States,-5,airport
2432,Faridabad Railway Station,Faridabad,India,5.5,station
2433,Kassel-Calden Airport,Kassel,Germany,1,airport
2434,Grise Fiord Airport,Grise Fiord,Canada,-5,airport
2435,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,-7,airport
2436,Socorro Municipal Airport,Socorro,United States,-6,airport
2437,Ferry County Airport,Republic,United States,-8,airport
2438,Toowoomba Wellcamp Airport,Toowoomba,Australia,10,airport
2439,Heber City Municipal Airport,Heber,United States,-7,airport
2440,Cooch Behar Airport,Cooch-behar,India,5.5,airport
2441,Nara Station,Nara,Japan,9,station
2442,Manihiki Island Airport,Manihiki Island,Cook Islands,-10,airport
2443,Howrah Junction Railway Station,Howrah,India,5.5,station
2444,Fort Bridger Airport,Fort Bridger,United States,-7,airport
2445,Kefallinia Airport,Keffallinia,Greece,2,airport
2446,Saransk Airport,Saransk,Russia,3,airport
2447,Logrono Railway Station,Logrono,Spain,1,station
2448,Chiang Mai International Airport,Chiang Mai,Thailand,7,airport
2449,Edward Bodden Airfield,Little Cayman,Cayman Islands,-5,airport
2450,Milano Centrale Railway Station,Milan,Italy,1,station
2451,Skiros Airport,Skiros,Greece,2,airport
2452,Windwood Fly-In Resort Airport,Davis,United States,-4,airport
2453,Wilmington Amtrak Station,Wilmington,United States,-5,station
2454,Icy Bay Airport,Icy Bay,United States,-9,airport
2455,Tauranga Airport,Tauranga,New Zealand,12,airport
2456,Ingersoll Station,Ingersoll,Canada,-5,station
2457,TSTC Waco Airport,Waco,United States,-6,airport
2458,Sarh Airport,Sarh,Chad,1,airport
2459,Olavarria Airport,Olavarria,Argentina,-3,airport
2460,Umuarama Airport,Umuarama,Brazil,-3,airport
2461,Soure Airport,Soure,Brazil,-3,airport
2462,Whidbey Island Naval Air Station (Ault Field),Whidbey Island,United States,-8,airport
2463,Hachijojima Airport,Hachijojima,Japan,9,airport
2464,Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,-4,airport
2465,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,10,airport
2466,Puruk Cahu Airport,Puruk Cahu,Indonesia,7,airport
2467,"Tromsø Airport,",Tromso,Norway,1,airport
2468,Mall of America Metro Transit Station,Bloomington,United States,-6,station
2469,Fond du Lac County Airport,Fond du Lac,United States,-6,airport
2470,Nosara Airport,Nosara Beach,Costa Rica,-6,airport
2471,Moultrie Municipal Airport,Moultrie,United States,-5,airport
2472,Tiko Airport,Tiko,Cameroon,1,airport
2473,Malpensa International Airport,Milano,Italy,1,airport
2474,Cooma Snowy Mountains Airport,Cooma,Australia,10,airport
2475,Coleman Army Air Field,Coleman,Germany,1,airport
2476,Putnam County Airport,Greencastle,United States,-5,airport
2477,Skrydstrup Air Base,Skrydstrup,Denmark,1,airport
2478,Kopitnari Airport,Kutaisi,Georgia,4,airport
2479,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,-3,airport
2480,Calicut International Airport,Calicut,India,5.5,airport
2481,Semera Airport,Semera,Ethiopia,3,airport
2482,Rock Sound Airport,Rock Sound,Bahamas,-5,airport
2483,Nusatupe Airport,Gizo,Solomon Islands,11,airport
2484,Newark Liberty International Airport,Newark,United States,-5,airport
2485,Douglas Municipal Airport,Douglas,United States,-7,airport
2486,Amboseli Airport,Amboseli National Park,Kenya,3,airport
2487,Grand Canyon Heliport,Grand Canyon,United States,-7,airport
2488,Porto Seguro Airport,Porto Seguro,Brazil,-3,airport
2489,Bundaberg Railway Station,Bundaberg,Australia,10,station
2490,Stockholm Skavsta Airport,Stockholm,Sweden,1,airport
2491,Cruise Port,Topolobampo,Mexico,-7,port
2492,Orlando International Airport,Orlando,United States,-5,airport
2493,Langley Air Force Base,Hampton,United States,-5,airport
2494,Helena Regional Airport,Helena,United States,-7,airport
2495,General Freire Airport,Curico,Chile,-4,airport
2496,Rotuma Airport,Rotuma,Fiji,12,airport
2497,Southport Airport,Portage-la-prairie,Canada,-6,airport
2498,Fort Lauderdale-Hollywood International Airport Station at Dania Beach,Dania Beach,United States,-5,airport
2499,Zagora Airport,Zagora,Morocco,0,airport
2500,Blythe Airport,Blythe,United States,-8,airport
2501,Bryan Station,Bryan,United States,-5,station
2502,Chino Airport,Chino,United States,-8,airport
2503,Rafael Cabrera Airport,Nueva Gerona,Cuba,-5,airport
2504,Trondheim Airport Værnes,Trondheim,Norway,1,airport
2505,Saertu Airport,Daqing,China,8,airport
2506,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,France,1,airport
2507,Dulles International Airport Station,Chantilly,United States,-5,airport
2508,Mostar Railway Station,Mostar,Bosnia and Herzegovina,1,station
2509,Keflavik International Airport,Keflavik,Iceland,0,airport
2510,Pahokee Airport,Pahokee,United States,-5,airport
2511,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,-4,airport
2512,Wana Airport,Wana,Pakistan,5,airport
2513,Broadway Station,Burlingame,United States,-8,station
2514,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,-6,airport
2515,Turpan Jiaohe Airport,Turpan,China,8,airport
2516,Jakabszállás Airport,Jakabszallas,Hungary,1,airport
2517,Khark Island Airport,Khark Island,Iran,3.5,airport
2518,Homestead General Aviation Airport,Homestead,United States,-5,airport
2519,Vincent Fayks Airport,Paloemeu,Suriname,-3,airport
2520,Guemar Airport,Guemar,Algeria,1,airport
2521,Angers-Loire Airport,Angers/Marcé,France,1,airport
2522,Alliance Station,Alliance,United States,-5,station
2523,Neodesha Municipal Airport,Neodesha,United States,-5,airport
2524,Nnamdi Azikiwe International Airport,Abuja,Nigeria,1,airport
2525,Bethpage Station,Bethpage,United States,-5,station
2526,Barrow County Airport,Winder,United States,-5,airport
2527,Okadama Airport,Sapporo,Japan,9,airport
2528,Berlin-Schönefeld Airport,Berlin,Germany,1,airport
2529,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,8,airport
2530,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,1,airport
2531,Changhai Airport,Changhai,China,8,airport
2532,Marina Di Campo Airport,Marina Di Campo,Italy,1,airport
2533,Gustavus Airport,Gustavus,United States,-9,airport
2534,Le Havre Octeville Airport,Le Havre,France,1,airport
2535,Anderson Municipal Darlington Field,ANDERSON,United States,-4,airport
2536,Nan-ao Station,Nan-ao,Taiwan,8,station
2537,Tashkent International Airport,Tashkent,Uzbekistan,5,airport
2538,Monroe Reqional Airport,Charlotte,United States,-5,airport
2539,Vilnius Railway Station,Vilnius,Lithuania,2,station
2540,East Chicago Station,East Chicago,United States,-6,station
2541,Tumeremo Airport,Tumeremo,Venezuela,-4,airport
2542,Dhaula Kuan Metro Station,Delhi,India,5.5,station
2543,Tsushima Airport,Tsushima,Japan,9,airport
2544,Huizhou South Railway Station,Huizhou,China,8,station
2545,Oakdale Airport,Oakdale,United States,-8,airport
2546,Novosibirsk North Airport,Novosibirsk,Russia,7,airport
2547,Neuburg AFB,Neuburg,Germany,1,airport
2548,Slovenj Gradec Airport,Slovenj Gradec,Slovenia,1,airport
2549,Sunyani Airport,Sunyani,Ghana,0,airport
2550,Monywar Airport,Monywa,Burma,6.5,airport
2551,Erfurt Airport,Erfurt,Germany,1,airport
2552,Hazrat Nizamuddin Railway Station,New Delhi,India,5.5,station
2553,General Dewitt Spain Airport,Memphis,United States,-4,airport
2554,Salina Municipal Airport,Salina,United States,-6,airport
2555,Scholes International At Galveston Airport,Galveston,United States,-6,airport
2556,Davidson County Airport,Lexington,United States,-4,airport
2557,William Creek Airport,William Creek,Australia,9.5,airport
2558,Sabetha Municipal Airport,Sabetha,United States,-6,airport
2559,Plovdiv South Bus Station,Plovdiv,Bulgaria,2,station
2560,Fengyuan Station,Fengyuan,Taiwan,8,station
2561,San Bruno Station,San Bruno,United States,-8,station
2562,Lanvéoc-Poulmic Air Base,Lanvedoc,France,1,airport
2563,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,7,airport
2564,Kütahya Airport,Kutahya,Turkey,3,airport
2565,Kōchi Ryōma Airport,Kochi,Japan,9,airport
2566,Seaplane Base,Winterhaven,United States,-5,airport
2567,Martin Campbell Field Airport,Copperhead,United States,-5,airport
2568,Opa-locka Station,Opa-locka,United States,-5,station
2569,Tofino / Long Beach Airport,Tofino,Canada,-8,airport
2570,Rakkestad Astorp Airport,Rakkestad,Norway,1,airport
2571,Tafaraoui Airport,Oran,Algeria,1,airport
2572,La Romaine Airport,La Romaine,Canada,-4,airport
2573,Boolgeeda,Brockman,Australia,8,airport
2574,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,-5,airport
2575,Kitadaito Airport,Kitadaito,Japan,9,airport
2576,Rancho San Simeon Airport,Cambria,United States,-8,airport
2577,Iwami Airport,Iwami,Japan,9,airport
2578,Coral Harbour Airport,Coral Harbour,Canada,-5,airport
2579,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,-7,airport
2580,Newark Liberty International Airport,Newark,United States,-5,airport
2581,Mc Connell Air Force Base,Wichita,United States,-6,airport
2582,Mason City Municipal Airport,Mason City,United States,-6,airport
2583,Dyess Air Force Base,Abilene,United States,-6,airport
2584,Ancona Falconara Airport,Ancona,Italy,1,airport
2585,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,-3,airport
2586,Maré Airport,Mare,New Caledonia,11,airport
2587,Mukachevo Air Base,Mukacheve,Ukraine,2,airport
2588,Julia Creek Airport,Julia Creek,Australia,10,airport
2589,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,5.5,airport
2590,London Euston Railway Station,London,United Kingdom,0,station
2591,La Junta Municipal Airport,La Junta,United States,-7,airport
2592,Buckland Airport,Buckland,United States,-9,airport
2593,Maripasoula Airport,Maripasoula,French Guiana,-3,airport
2594,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,-5,airport
2595,Chemult Station,Chemult OR,United States,-8,station
2596,Kandrian Airport,Kandrian,Papua New Guinea,10,airport
2597,Dagenham Dock Railway Station,Dagenham,United Kingdom,0,station
2598,Fallon Naval Air Station,Fallon,United States,-8,airport
2599,Gambella Airport,Gambella,Ethiopia,3,airport
2600,Sandakan Airport,Sandakan,Malaysia,8,airport
2601,Burns Municipal Airport,Burns,United States,-8,airport
2602,Durham Railway Station,Durham,United Kingdom,0,station
2603,Niue International Airport,Alofi,Niue,-11,airport
2604,Ballera Airport,Ballera,Australia,10,airport
2605,Grabtsevo Airport,Kaluga,Russia,3,airport
2606,Nyurba Airport,Nyurba,Russia,9,airport
2607,Perry Lefors Field,Pampa,United States,-5,airport
2608,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,-6,airport
2609,Khulna Seaplane Landing Site,Khulna,Bangladesh,6,airport
2610,Arutua Airport,Arutua,French Polynesia,-10,airport
2611,Roitzschjora Airfield,Roitzschjora,Germany,1,airport
2612,Bayreuth Hauptbahnhof,Bayreuth,Germany,1,station
2613,Zhangjiakou Ningyuan Airport,Zhangjiakou,China,8,airport
2614,Falmouth Port,Falmouth,Jamaica,-5,port
2615,Newport Municipal Airport,Newport,United States,-8,airport
2616,Girona Airport,Gerona,Spain,1,airport
2617,Ilorin International Airport,Ilorin,Nigeria,1,airport
2618,Sechelt Aerodrome,Sechelt-Gibsons,Canada,-8,airport
2619,Sanya Phoenix International Airport,Sanya,China,8,airport
2620,Notodden Airport,Notodden,Norway,1,airport
2621,DLF Airport,Del Rio,United States,-6,airport
2622,Guemar Airport,Guemar,Algeria,1,airport
2623,Balzers Heliport,Balzers,Switzerland,1,airport
2624,Lamap Airport,Lamap,Vanuatu,11,airport
2625,Damazin Airport,Damazin,Sudan,3,airport
2626,Southwest Bay Airport,Malekula Island,Vanuatu,11,airport
2627,Zhuhai-Jiuzhou Port,Zhuhai,China,8,port
2628,Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,-5,airport
2629,Atmautluak Airport,Atmautluak,United States,-9,airport
2630,Sublette Municipal Airport,Sublette,United States,-5,airport
2631,Monywar Airport,Monywa,Burma,6.5,airport
2632,Al Ahsa Airport,Al-ahsa,Saudi Arabia,3,airport
2633,Dare County Regional Airport,Manteo,United States,-5,airport
2634,Vernal Regional Airport,Vernal,United States,-7,airport
2635,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,-3,airport
2636,Marcos Juarez Airport,Marcos Juarez,Argentina,-3,airport
2637,SEA Seaplane,Seattle,United States,-7,airport
2638,Sandtoft Airfield,Sandtoft,United Kingdom,0,airport
2639,Băneasa International Airport,Bucharest,Romania,2,airport
2640,Speck-Fehraltorf Airport,Fehraltorf,Switzerland,1,airport
2641,(Duplicate) Playa Samara Airport,Playa Samara,Costa Rica,-6,airport
2642,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,-5,airport
2643,Cape Newenham LRRS Airport,Cape Newenham,United States,-9,airport
2644,Mc Connell Air Force Base,Wichita,United States,-6,airport
2645,Moorea Airport,Moorea,French Polynesia,-10,airport
2646,Kotlik Airport,Kotlik,United States,-9,airport
2647,Tura Mountain Airport,Tura,Russia,7,airport
2648,Weelde Air Base,Weelde,Belgium,1,airport
2649,San Mateo Station,San Mateo,United States,-8,station
2650,Saumlaki/Olilit Airport,Saumlaki,Indonesia,9,airport
2651,Welwyn Garden City Railway Station,Welwyn Garden City,United Kingdom,0,station
2652,Concórdia Airport,Concordia,Brazil,-3,airport
2653,Limnos Airport,Limnos,Greece,2,airport
2654,Hamadan Airport,Hamadan,Iran,3.5,airport
2655,Totegegie Airport,Totegegie,French Polynesia,-9,airport
2656,Saertu Airport,Daqing,China,8,airport
2657,Malatya Erhaç Airport,Malatya,Turkey,3,airport
2658,Temindung Airport,Samarinda,Indonesia,8,airport
2659,Son Bonet Airport,Son Bonet,Spain,1,airport
2660,Kuressaare Airport,Kuressaare,Estonia,2,airport
2661,Aykhal Airport,Aykhal,Russia,9,airport
2662,Gifu Station,Gifu,Japan,9,station
2663,Brigadeiro Camarão Airport,Vilhena,Brazil,-4,airport
2664,Lifou Airport,Lifou,New Caledonia,11,airport
2665,Woodside Station,New York,United States,-5,station
2666,Milford Station,Milford,United States,-5,station
2667,Lycksele Airport,Lycksele,Sweden,1,airport
2668,Kaunas International Airport,Kaunas,Lithuania,2,airport
2669,Leningradsky railway station,Moscow,Russia,3,station
2670,Huntingdon Station,Huntingdon,United States,-5,station
2671,Kikori Airport,Kikori,Papua New Guinea,10,airport
2672,Dane County Regional Truax Field,Madison,United States,-6,airport
2673,Delhi Airport Metro Station,Delhi,India,5.5,airport
2674,Nueva Hesperides International Airport,Salto,Uruguay,-3,airport
2675,Marcos Juarez Airport,Marcos Juarez,Argentina,-3,airport
2676,Port-de-Paix Airport,Port-de-Paix,Haiti,-5,airport
2677,Wemindji Airport,Wemindji,Canada,-5,airport
2678,Grafton Airport,Grafton,Australia,10,airport
2679,Tarapacá Airport,Tarapacá,Colombia,-5,airport
2680,Kaltag Airport,Kaltag,United States,-9,airport
2681,Kaohsiung Station,Kaohsiung,Taiwan,8,station
2682,Reconquista Airport,Reconquista,Argentina,-3,airport
2683,Syros Airport,Syros Island,Greece,2,airport
2684,Islas Malvinas Airport,Rosario,Argentina,-3,airport
2685,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,10,airport
2686,Coral Creek Airport,Placida,United States,-5,airport
2687,Rekola Railway Station,Vantaa,Finland,2,station
2688,Richmond Staples Mill Road Station,Richmond,United States,-5,station
2689,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,-3,airport
2690,Enumclaw Airport,Enumclaw,United States,-8,airport
2691,Amakusa Airport,Amakusa,Japan,9,airport
2692,Stenkol Airport,Bintuni,Indonesia,9,airport
2693,Lien Khuong Airport,Dalat,Vietnam,7,airport
2694,Port Bailey Seaplane Base,Port Bailey,United States,-9,airport
2695,Gilman Station,Gilman,United States,-6,station
2696,Ballera Airport,Ballera,Australia,10,airport
2697,Lombok International Airport,Praya,Indonesia,8,airport
2698,Erie International Tom Ridge Field,Erie,United States,-5,airport
2699,Mount Laurel Greyhound Station,Mount Laurel,United States,-5,station
2700,Kowanyama Airport,Kowanyama,Australia,10,airport
2701,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,-5,airport
2702,Spokane International Airport,Spokane,United States,-8,airport
2703,La Isabela International Airport,La Isabela,Dominican Republic,-4,airport
2704,Repulse Bay Airport,Repulse Bay,Canada,-6,airport
2705,Augsburg Airport,Augsburg,Germany,1,airport
2706,Minsk 1 Airport,Minsk,Belarus,3,airport
2707,Hemavan Airport,Hemavan,Sweden,1,airport
2708,Tashkent International Airport,Tashkent,Uzbekistan,5,airport
2709,Coral Bay Airport,Coral Bay,Australia,8,airport
2710,Lawrence Station,Lawrence,United States,-5,station
2711,Syosset Station,Syosset,United States,-5,station
2712,Tianjin North Railway Station,Tianjin,China,8,station
2713,Linfen Qiaoli Airport,LINFEN,China,8,airport
2714,Ukunda Airstrip,Ukunda,Kenya,3,airport
2715,Parintins Airport,Parintins,Brazil,-4,airport
2716,Shakhtyorsk Airport,Shakhtyorsk,Russia,11,airport
2717,Vopnafjörður Airport,Vopnafjörður,Iceland,0,airport
2718,Cranfield Airport,Cranfield,United Kingdom,0,airport
2719,Faranah Airport,Faranah,Guinea,0,airport
2720,Ivanhoe Airport,Ivanhoe,Australia,10,airport
2721,Agryz Railway,Agryz,Russia,3,station
2722,General Ulpiano Paez Airport,Salinas,Ecuador,-5,airport
2723,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,-3,airport
2724,Lago Argentino Airport,El Calafate,Argentina,-3,airport
2725,Hagenow Bahnhof,Hagenow,Germany,1,station
2726,RAF Woodvale,Woodvale,United Kingdom,0,airport
2727,Bocas Del Toro International Airport,Bocas Del Toro,Panama,-5,airport
2728,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,0,airport
2729,Williams Field,Weydon,Antarctica,12,airport
2730,Asturias Airport,Aviles,Spain,1,airport
2731,Zaria Airport,Zaria,Nigeria,1,airport
2732,Cairns International Airport,Cairns,Australia,10,airport
2733,Bristol Temple Meads Railway Station,Bristol,United Kingdom,0,station
2734,Kandahar Airport,Kandahar,Afghanistan,4.5,airport
2735,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,-7,airport
2736,Toledo Airport,Toledo,Brazil,-3,airport
2737,Kandrian Airport,Kandrian,Papua New Guinea,10,airport
2738,Wonopito Airport,Lewoleba,Indonesia,8,airport
2739,Stavanger Ferry Terminal,Stavanger,Norway,1,port
2740,Tanna Airport,Tanna,Vanuatu,11,airport
2741,Egal International Airport,Hargeisa,Somalia,3,airport
2742,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,2,airport
2743,Wemindji Airport,Wemindji,Canada,-5,airport
2744,Chengdu Railway Station,Chengdu,China,8,station
2745,Yinchuan Airport,Yinchuan,China,8,airport
2746,Prairie Du Chien Municipal Airport,Prairie du Chien,United States,-6,airport
2747,Jabalpur Airport,Jabalpur,India,5.5,airport
2748,Abadan Airport,Abadan,Iran,3.5,airport
2749,Griffiss International Airport,Rome,United States,-5,airport
2750,Mallards Landing Airport,Locust Grove,United States,-5,airport
2751,Amado Nervo National Airport,Tepic,Mexico,-7,airport
2752,Bardufoss Airport,Bardufoss,Norway,1,airport
2753,Lima Allen County Airport,Lima,United States,-5,airport
2754,Manakara Airport,Manakara,Madagascar,3,airport
2755,Chimoio Airport,Chimoio,Mozambique,2,airport
2756,Las Brujas Airport,Corozal,Colombia,-5,airport
2757,Cologne Railway,Cologne,Germany,1,station
2758,Deerfield Beach Station,Deerfield Beach,United States,-5,station
2759,Port Stanley Airport,Stanley,Falkland Islands,-3,airport
2760,Viterbo Airport,Viterbo,Italy,1,airport
2761,Al Asad Air Base,Al Asad,Iraq,3,airport
2762,Meriden Markham Municipal Airport,Meriden,United States,-5,airport
2763,Læsø Airport,Laeso,Denmark,1,airport
2764,Yorke Island Airport,Yorke Island,Australia,10,airport
2765,Rafael Hernandez Airport,Aguadilla,Puerto Rico,-4,airport
2766,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,-7,airport
2767,Oerlinghausen Airport,TELGTE,Germany,1,airport
