,airport_name,city_name,country_name,timezone,type_of_port
1789,Thun Airport,Thun,Switzerland,1,airport
1790,Chaoyang Airport,Chaoyang,China,8,airport
1791,Charlotte Amtrak Station,Charlotte,United States,-5,station
1792,Milford Sound Airport,Milford Sound,New Zealand,12,airport
1793,Spencer Municipal Airport,Spencer,United States,-6,airport
1794,Borovaya Airfield,Minsk,Belarus,3,airport
1795,Hakone-Yumoto Station,Hakone,Japan,9,station
1796,Malatya Tulga Airport,Malatya,Turkey,3,airport
1797,Huancabamba Airport,Huancabamba,Peru,-5,airport
1798,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,10,airport
1799,Limon International Airport,Limon,Costa Rica,-6,airport
1800,St. George Airport,St. George,United States,-9,airport
1801,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,United States,-5,airport
1802,Tambo Int'l. Airport Gautrain Station,Kempton Park,South Africa,2,airport
1803,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,7,airport
1804,Qiqihar Sanjiazi Airport,Qiqihar,China,8,airport
1805,Çanakkale Airport,Canakkale,Turkey,3,airport
1806,Union Station,Utica,United States,-5,station
1807,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,-5,airport
1808,Hermanos Serdán International Airport,Puebla,Mexico,-6,airport
1809,Alberto Delgado Airport,Trinidad,Cuba,-5,airport
1810,Marakei Airport,Marakei,Kiribati,12,airport
1811,Muscat International Airport,Muscat,Oman,4,airport
1812,Torino Porta Nuova Railway Station,Turin,Italy,1,port
1813,Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,-4,airport
1814,Tbilisi Railway station,Tbilisi,Georgia,4,station
1815,Cataratas International Airport,Foz Do Iguacu,Brazil,-3,airport
1816,Como San Giovanni Railway Station,Como,Italy,2,station
1817,Plovdiv South Bus Station,Plovdiv,Bulgaria,2,station
1818,Southeast Iowa Regional Airport,Burlington,United States,-6,airport
1819,Bologna Centrale Railway Station,Bologna,Italy,1,station
1820,Rafael Cabrera Airport,Nueva Gerona,Cuba,-5,airport
1821,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,-7,airport
1822,Dibrugarh Airport,Dibrugarh,India,5.5,airport
1823,Pulkovo Airport,St. Petersburg,Russia,3,airport
1824,Magas Airport,Magas,Russia,3,airport
1825,Griffin-Spalding County Airport,Griffin,United States,-5,airport
1826,Juan Mendoza Airport,Oruro,Bolivia,-4,airport
1827,Greenwood–Leflore Airport,Greenwood,United States,-6,airport
1828,Fangatau Airport,Fangatau,French Polynesia,-10,airport
1829,Bauru Airport,Bauru,Brazil,-3,airport
1830,Stamford Amtrak Station,Stamford,United States,-5,station
1831,Addison Airport,Addison,United States,-6,airport
1832,Modibo Keita International Airport,Bamako,Mali,0,airport
1833,Sulayel Airport,Sulayel,Saudi Arabia,3,airport
1834,Denali Rail,Healy,United States,-9,station
1835,IAR Gimbav Heliport,Brasov,Romania,2,airport
1836,Southern Wisconsin Regional Airport,Janesville,United States,-6,airport
1837,Tufi Airport,Tufi,Papua New Guinea,10,airport
1838,Wawa Airport,Wawa,Canada,-5,airport
1839,Kratie Airport,Kratie,Cambodia,7,airport
1840,Old Arctic Bay Airport,Arctic Bay,Canada,-6,airport
1841,Miyazaki Airport,Miyazaki,Japan,9,airport
1842,Dong Hoi Airport,Dong Hoi,Vietnam,7,airport
1843,Kalbarri Airport,Kalbarri,Australia,8,airport
1844,Kenora Seaplane Base,Kenora,Canada,-6,airport
1845,Sacramento International Airport,Sacramento,United States,-8,airport
1846,Ha'il Airport,Hail,Saudi Arabia,3,airport
1847,Asheville Regional Airport,Asheville,United States,-5,airport
1848,Yubileyniy Airfield,Baikonur,Kazakhstan,6,airport
1849,Sitia Airport,Sitia,Greece,2,airport
1850,Chiang Mai International Airport,Chiang Mai,Thailand,7,airport
1851,Lucapa Airport,Lucapa,Angola,1,airport
1852,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,-5,airport
1853,Manokotak Airport,Manokotak,United States,-9,airport
1854,Sabi Sabi Airport,Sabi Sabi,South Africa,2,airport
1855,Winnipeg / St. Andrews Airport,Winnipeg,Canada,-6,airport
1856,Grosseto Air Base,Grosseto,Italy,1,airport
1857,Connellsville Amtrak Station,Connellsville,United States,-5,station
1858,Basco Airport,Basco,Philippines,8,airport
1859,Qasigiannguit Heliport,Qasigiannguit,Greenland,-3,airport
1860,Roitzschjora Airfield,Roitzschjora,Germany,1,airport
1861,Manda Airstrip,Lamu,Kenya,3,airport
1862,Tamuin Airport,Tamuin,Mexico,-6,airport
1863,Kipnuk Airport,Kipnuk,United States,-9,airport
1864,Elorza Airport,Elorza,Venezuela,-4,airport
1865,Plovdiv International Airport,Plovdiv,Bulgaria,2,airport
1866,Andersen Air Force Base,Andersen,Guam,10,airport
1867,Vinh Airport,Vinh,Vietnam,7,airport
1868,Amata Airport,Amata,Australia,9.5,airport
1869,Telêmaco Borba Airport,Telemaco Borba,Brazil,-3,airport
1870,Manihi Airport,Manihi,French Polynesia,-10,airport
1871,Childress Municipal Airport,Childress,United States,-6,airport
1872,Prominent Hill Airport,Prominent Hill,Australia,9.5,airport
1873,St Petersburg Clearwater International Airport,St. Petersburg,United States,-5,airport
1874,Stapleford Aerodrome,Stapleford,United Kingdom,0,airport
1875,Burlington International Airport,Burlington,United States,-5,airport
1876,Sacheon Air Base/Airport,Sacheon,South Korea,9,airport
1877,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,2,airport
1878,Ain Oussera Airport,Ain Oussera,Algeria,1,airport
1879,Taipei Songshan Airport,Taipei,Taiwan,8,airport
1880,Suwałki Airport,Suwalki,Poland,2,airport
1881,Peace River Airport,Peace River,Canada,-7,airport
1882,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,-7,airport
1883,Arlesey Railway Station,Arlesey,United Kingdom,0,station
1884,Canmore Municipal Heliport,Canmore,Canada,-7,airport
1885,Bilaspur Airport,Bilaspur,India,5.5,airport
1886,Shaheed Benazirabad Airport,Nawabshah,Pakistan,5,airport
1887,Lábrea Airport,Labrea,Brazil,-4,airport
1888,Vijayanagar Aerodrome (JSW),Toranagallu,India,5.5,airport
1889,Chongqing Jiangbei International Airport,Chongqing,China,8,airport
1890,Linfen Qiaoli Airport,LINFEN,China,8,airport
1891,Wurzburg Hauptbahnhof,Wurzburg,Germany,1,station
1892,Bacolod-Silay Airport,Bacolod,Philippines,8,airport
1893,Chongqing Jiangbei International Airport,Chongqing,China,8,airport
1894,Gobernador Gregores Airport,Gobernador Gregores,Argentina,-3,airport
1895,Central Nebraska Regional Airport,Grand Island,United States,-6,airport
1896,Kopenick Station,Berlin,Germany,1,station
1897,Jackson Union Station,Jackson,United States,-6,station
1898,Kaklıç Airport,Izmir,Turkey,3,airport
1899,Yorke Island Airport,Yorke Island,Australia,10,airport
1900,Syosset Station,Syosset,United States,-5,station
1901,Edward F Knapp State Airport,Montpelier,United States,-5,airport
1902,Ürümqi Diwopu International Airport,Urumqi,China,8,airport
1903,Tan Tan Airport,Tan Tan,Morocco,0,airport
1904,Albany International Airport,Albany,United States,-5,airport
1905,Allahabad Junction Railway Station,Allahabad,India,5.5,station
1906,Darlington County Airport,Darlington,United States,-5,airport
1907,Urzhar Airport,Urzhar,Kazakhstan,6,airport
1908,Farah Airport,Farah,Afghanistan,4.3,airport
1909,Van Ferit Melen Airport,Van,Turkey,3,airport
1910,Toliara Airport,Toliara,Madagascar,3,airport
1911,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,9,airport
1912,Woodside Station,New York,United States,-5,station
1913,Anchorage Rail Depot,Anchorage,United States,-9,station
1914,M. R. Štefánik Airport,Bratislava,Slovakia,1,airport
1915,IAR Gimbav Heliport,Brasov,Romania,2,airport
1916,Annette Island Airport,Annette Island,United States,-9,airport
1917,St Jean Airport,St. Jean,Canada,-5,airport
1918,Edward Bodden Airfield,Little Cayman,Cayman Islands,-5,airport
1919,Kegaska Airport,Kegaska,Canada,-4,airport
1920,Goerlitz Station,Goerlitz,Germany,1,station
1921,Chios Island National Airport,Chios,Greece,2,airport
1922,Calella Station,Calella,Spain,1,station
1923,Bachigualato Federal International Airport,Culiacan,Mexico,-7,airport
1924,Nordhavn Railway Station,Copenhagen,Denmark,1,station
1925,Luena Airport,Luena,Angola,1,airport
1926,Menindee Airport,Menindee,Australia,10,airport
1927,Morawa Airport,Morawa,Australia,8,airport
1928,Central Wisconsin Airport,Wassau,United States,-6,airport
1929,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,1,airport
1930,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,-3,airport
1931,Bodaybo Airport,Bodaibo,Russia,8,airport
1932,Farah Airport,Farah,Afghanistan,4.3,airport
1933,Naiu Airport,Niau,French Polynesia,-10,airport
1934,Saronno Railway Station,Saronno,Italy,1,station
1935,Birjand Airport,Birjand,Iran,3.5,airport
1936,Kajaani Airport,Kajaani,Finland,2,airport
1937,Hosea Kutako International Airport,Windhoek,Namibia,1,airport
1938,Fort Lauderdale-Hollywood International Airport Station at Dania Beach,Dania Beach,United States,-5,airport
1939,Vihanti Railway Station,Vihanti,Finland,2,station
1940,Kent International Airport,Manston,United Kingdom,0,airport
1941,Ostbahnhof,Berlin,Germany,1,station
1942,Severo-Evensk Airport,Evensk,Russia,11,airport
1943,Villefranche-Tarare Airport,Vilefrance,France,1,airport
1944,Outer Skerries Airport,Outer Skerries,United Kingdom,0,airport
1945,Mariano Moreno Airport,Jose C. Paz,Argentina,-3,airport
1946,Gautam Buddha Airport,Bhairawa,Nepal,5.75,airport
1947,St. Catharines Station,St. Catharines,Canada,-5,station
1948,Pyramiden Heliport,Pyramiden,Norway,1,airport
1949,Luoyang Airport,Luoyang,China,8,airport
1950,Mekane Selam Airport,Mekane Selam,Ethiopia,3,airport
1951,Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,-5,airport
1952,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,-5,airport
1953,Emmen Air Base,Emmen,Switzerland,1,airport
1954,Manitoulin East Municipal Airport,Manitowaning,Canada,-5,airport
1955,Halim Perdanakusuma International Airport,Jakarta,Indonesia,7,airport
1956,Ürümqi Diwopu International Airport,Urumqi,China,8,airport
1957,Iloilo International Airport,Iloilo,Philippines,8,airport
1958,Busia Airport,Busia,Kenya,3,airport
1959,Praslin Airport,Praslin,Seychelles,4,airport
1960,Mackay Airport,Mackay,Australia,10,airport
1961,Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,0,airport
1962,Chacalluta Airport,Arica,Chile,-4,airport
1963,Taupo Airport,Taupo,New Zealand,12,airport
1964,Tampere Railway Station,Tampere,Finland,2,station
1965,North Caicos Airport,North Caicos,Turks and Caicos Islands,-4,airport
1966,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,United States,-8,airport
1967,Cufar Airport,Cufar,Guinea-Bissau,0,airport
1968,Clyde River Airport,Clyde River,Canada,-5,airport
1969,Shahid Sadooghi Airport,Yazd,Iran,3.5,airport
1970,Chacarita Airport,Chacarita,Costa Rica,-6,airport
1971,Sanyi Station,Sanyi,Taiwan,8,station
1972,Lamar Municipal Airport,Lamar,United States,-7,airport
1973,Mount Gambier Airport,Mount Gambier,Australia,9.5,airport
1974,Isla San Felix Airport,Isla San Felix,Chile,-4,airport
1975,Methow Valley State Airport,Winthrop,United States,-7,airport
1976,Maxwell Air Force Base,Montgomery,United States,-6,airport
1977,Chiang Mai International Airport,Chiang Mai,Thailand,7,airport
1978,Wana Airport,Wana,Pakistan,5,airport
1979,General Ulpiano Paez Airport,Salinas,Ecuador,-5,airport
1980,Pacific Station,Vancouver,Canada,-8,station
1981,Hato International Airport,Willemstad,Netherlands Antilles,-4,airport
1982,Brochet Airport,Brochet,Canada,-6,airport
1983,Ouzinkie Airport,Ouzinkie,United States,-9,airport
1984,Cut Bank International Airport,Cutbank,United States,-7,airport
1985,Anchorage Rail Depot,Anchorage,United States,-9,station
1986,Fort Mcpherson Airport,Fort Mcpherson,Canada,-7,airport
1987,Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,-5,airport
1988,Krasnokamensk Airport,Krasnokamensk,Russia,9,airport
1989,Logrono Railway Station,Logrono,Spain,1,station
1990,Carlos Miguel Gimenez Airport,Pilar,Paraguay,-4,airport
1991,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,-4,airport
1992,Vigan Airport,Vigan,Philippines,8,airport
1993,Digby (General Hospital) Heliport,Tremblay-en-France,France,1,airport
1994,Tuzla International Airport,Null,Bosnia and Herzegovina,1,airport
1995,Borroloola Airport,Borroloola,Australia,9.5,airport
1996,Norman Wells Airport,Norman Wells,Canada,-7,airport
1997,St Jean Airport,St. Jean,Canada,-5,airport
1998,Stockholm Skavsta Airport,Stockholm,Sweden,1,airport
1999,South Texas Regional Airport at Hondo,Hondo,United States,-6,airport
2000,Cat Bi International Airport,Haiphong,Vietnam,7,airport
2001,McKinley National Park Airport,McKinley Park,United States,-9,airport
2002,Troyes-Barberey Airport,Troyes,France,1,airport
2003,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,United States,-6,airport
2004,Icy Bay Airport,Icy Bay,United States,-9,airport
2005,Sarh Airport,Sarh,Chad,1,airport
2006,Newport Municipal Airport,Newport,United States,-8,airport
2007,Canoas Air Force Base,Porto Alegre,Brazil,-3,airport
2008,Faro Airport,Faro,Portugal,0,airport
2009,Montauban Airport,Montauban,France,1,airport
2010,Shaheed Benazirabad Airport,Nawabshah,Pakistan,5,airport
2011,Alldays Airport,Alldays,South Africa,2,airport
2012,Monterey Peninsula Airport,Monterey,United States,-8,airport
2013,Sazená Airport,Sazena,Czech Republic,1,airport
2014,Meinerzhagen Airport,Meinerzhagen,Germany,1,airport
2015,Hameln-Pyrmont Airport,Bad Pyrmont,Germany,1,airport
2016,Andersen Air Force Base,Andersen,Guam,10,airport
2017,Kandrian Airport,Kandrian,Papua New Guinea,10,airport
2018,Santana do Araguaia Airport,Santana do Araguaia,Brazil,-3,airport
2019,Talladega Municipal Airport,Talladega,United States,-5,airport
2020,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,-7,airport
2021,Davis Monthan Air Force Base,Tucson,United States,-7,airport
2022,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,-3,airport
2023,Bois Blanc Island Ferry Terminal,Bois Blanc Island,United States,-5,port
2024,Central Railway Station,Brisbane,Australia,10,station
2025,New Stuyahok Airport,New Stuyahok,United States,-9,airport
2026,Wittmundhafen Airport,Wittmundhafen,Germany,1,airport
2027,Newhaven Ferry Port,Newhaven,United Kingdom,0,port
2028,Ghale Morghi Airport,Teheran,Iran,3.5,airport
2029,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,-6,airport
2030,Kabale Airport,Kabale,Uganda,3,airport
2031,Dekai Airport,Dekai,Indonesia,9,airport
2032,Branch County Memorial Airport,Coldwater,United States,-5,airport
2033,Ghanzi Airport,Ghanzi,Botswana,2,airport
2034,Craig Cove Airport,Craig Cove,Vanuatu,11,airport
2035,Mabuiag Island Airport,Mabuiag Island,Australia,10,airport
2036,Chamical Airport,Gobernador Gordillo,Argentina,-3,airport
2037,Woodside Station,New York,United States,-5,station
2038,Misima Island Airport,Misima Island,Papua New Guinea,10,airport
2039,Greenwood–Leflore Airport,Greenwood,United States,-6,airport
2040,Zhengzhou Xinzheng International Airport,Zhengzhou,China,8,airport
2041,Geilo Airport Dagali,Geilo,Norway,1,airport
2042,Cleveland Greyhound Station,Cleveland,United States,-5,station
2043,Aomori Airport,Aomori,Japan,9,airport
2044,Fazenda Uiapuru Airport,COMODORO,Brazil,-4,airport
2045,Adelaide International Airport,Adelaide,Australia,9.5,airport
2046,Rekola Railway Station,Vantaa,Finland,2,station
2047,Goulburn Airport,Goulburn,Australia,10,airport
2048,Gounda Airport,Gounda,Central African Republic,1,airport
2049,Coondewanna Airport,Coondewanna,Australia,8,airport
2050,Skukuza Airport,Skukuza,South Africa,2,airport
2051,Smara Airport,Smara,Western Sahara,0,airport
2052,Malmen Air Base,Linkoeping,Sweden,1,airport
2053,Avignon TGV Station,Avignon,France,1,station
2054,Qasim Airport,Qasim,Pakistan,5,airport
2055,La Coloma Airport,La Coloma,Cuba,-5,airport
2056,Mariscal Lamar Airport,Cuenca,Ecuador,-5,airport
2057,La Aurora Airport,Guatemala City,Guatemala,-6,airport
2058,Rockport Station,Rockport,United States,-5,station
2059,Bogashevo Airport,Tomsk,Russia,7,airport
2060,Kapalua Airport,Lahania-kapalua,United States,-10,airport
2061,Waiouru Airport,Waiouru,New Zealand,12,airport
2062,Beijing South Railway Station,Beijing,China,8,station
2063,Hosea Kutako International Airport,Windhoek,Namibia,1,airport
2064,Smara Airport,Smara,Western Sahara,0,airport
2065,Yellowstone Airport,West Yellowstone,United States,-7,airport
2066,Rendani Airport,Manokwari,Indonesia,9,airport
2067,Brunei International Airport,Bandar Seri Begawan,Brunei,8,airport
2068,Vigan Airport,Vigan,Philippines,8,airport
2069,Aswan International Airport,Aswan,Egypt,2,airport
2070,Ramon Air Base,Ramon,Israel,2,airport
2071,Lompoc Airport,Lompoc,United States,-8,airport
2072,Santa Fe Municipal Airport,Santa Fe,United States,-7,airport
2073,Hernesaari Heliport,Helsinki,Finland,2,airport
2074,Rhinelander Oneida County Airport,Rhinelander,United States,-6,airport
2075,Lancaster Airport,Lancaster,United States,-5,airport
2076,Kamina Base Airport,Kamina Base,Congo (Kinshasa),2,airport
2077,Playa De Oro International Airport,Manzanillo,Mexico,-6,airport
2078,Haugesund Airport,Haugesund,Norway,1,airport
2079,Gruiten Station,Haan,Germany,1,station
2080,Hefei Luogang International Airport,Hefei,China,8,airport
2081,Bradley International Airport,Windsor Locks,United States,-5,airport
2082,Île Art - Waala Airport,Waala,New Caledonia,11,airport
2083,Kadena Air Base,Kadena,Japan,9,airport
2084,Ndjili International Airport,Kinshasa,Congo (Kinshasa),1,airport
2085,Toussaint Louverture International Airport,Port-au-prince,Haiti,-5,airport
2086,Comandante Gustavo Kraemer Airport,Bage,Brazil,-3,airport
2087,Atahualpa Airport,Ibarra,Ecuador,-5,airport
2088,Shank Air Base,Shank,Afghanistan,4.5,airport
2089,Golfo de Morrosquillo Airport,Tolu,Colombia,-5,airport
2090,Gambella Airport,Gambella,Ethiopia,3,airport
2091,Lincoln Regional Karl Harder Field,Lincoln,United States,-8,airport
2092,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,3,airport
2093,Manokotak Airport,Manokotak,United States,-9,airport
2094,Woodside Station,New York,United States,-5,station
2095,Kawthoung Airport,Kawthoung,Burma,6.5,airport
2096,Toledo Airport,Toledo,Brazil,-3,airport
2097,Akola Airport,Akola,India,5.5,airport
2098,Chambéry-Savoie Airport,Chambery,France,1,airport
2099,Buckland Airport,Buckland,United States,-9,airport
2100,King Mswati III International Airport,Manzini,Swaziland,2,airport
2101,Almirante Padilla Airport,Rio Hacha,Colombia,-5,airport
2102,Newcastle Airport,Newcastle,South Africa,2,airport
2103,Lüchow-Rehbeck Airport,Luechow,Germany,1,airport
2104,Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,1,airport
2105,Dyagilevo Air Base,Kostroma,Russia,3,airport
2106,Yakataga Airport,Yakataga,United States,-9,airport
2107,Turkey Mountain Estates Airport,Shell Knob,United States,-5,airport
2108,Gangehi Island Seaplane,Gangehi Island,Maldives,5,airport
2109,Phu Bai Airport,Hue,Vietnam,7,airport
2110,Leigh Creek Airport,Leigh Creek,Australia,9.5,airport
2111,Rumjatar Airport,Rumjatar,Nepal,5.75,airport
2112,Yamburg Airport,Yamburg,Russia,5,airport
2113,Leopoldsburg Airfield,Leopoldsburg,Belgium,1,airport
2114,Shirdi Airport,Shirdi,India,5.5,airport
2115,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,-6,airport
2116,Kalixfors Airport,Kalixfors,Sweden,1,airport
2117,Naha Airport,Okinawa,Japan,9,airport
2118,Williamsburg Jamestown Airport,Williamsburg,United States,-5,airport
2119,Malatya Erhaç Airport,Malatya,Turkey,3,airport
2120,Hiroshima Airport,Hiroshima,Japan,9,airport
2121,Joensuu Airport,Joensuu,Finland,2,airport
2122,Congonhas Airport,Sao Paulo,Brazil,-3,airport
2123,Keesler Air Force Base,Biloxi,United States,-6,airport
2124,Boryspil International Airport,Kiev,Ukraine,2,airport
2125,Canoas Air Force Base,Porto Alegre,Brazil,-3,airport
2126,Tallahassee Regional Airport,Tallahassee,United States,-5,airport
2127,Northern Aroostook Regional Airport,Frenchville,United States,-5,airport
2128,Bangui M'Poko International Airport,Bangui,Central African Republic,1,airport
2129,Coto 47 Airport,Coto 47,Costa Rica,-6,airport
2130,Florø Airport,Floro,Norway,1,airport
2131,Nanchang Changbei International Airport,Nanchang,China,8,airport
2132,Jehonville Air Base,Bertrix,Belgium,1,airport
2133,Hermannsburg Airport,Hermannsburg,Australia,9.5,airport
2134,Chania International Airport,Chania,Greece,2,airport
2135,Lat Krabang Station,Bangkok,Thailand,7,station
2136,Orléans-Bricy (BA 123) Air Base,Orleans,France,1,airport
2137,Labadee Port,Labadee,Haiti,-5,port
2138,Placa d Espanya Station,Barcelona,Spain,1,station
2139,El Bosque Airport,Santiago,Chile,-4,airport
2140,Péronne-Saint-Quentin Airport,Peronne,France,1,airport
2141,La Gomera Airport,La Gomera,Spain,0,airport
2142,Kings Park Station,Kings Park,United States,-5,station
2143,Achinsk Airport,Achinsk,Russia,8,airport
2144,Dayton-Wright Brothers Airport,Dayton,United States,-5,airport
2145,Sabi Sabi Airport,Sabi Sabi,South Africa,2,airport
2146,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,0,airport
2147,Penggung Airport,Cirebon,Indonesia,7,airport
2148,Mogilev Airport,Mogilev,Belarus,3,airport
2149,Caransebeş Airport,Caransebes,Romania,2,airport
2150,Gaya Airport,Gaya,India,5.5,airport
2151,Marfa Municipal Airport,Marfa,United States,-5,airport
2152,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,8,airport
2153,Dell Flight Strip,Dell,United States,-7,airport
2154,Aguas Calientes Airport,Aguas Calientes,Peru,-6,airport
2155,Nyutabaru Airport,Nyutabaru,Japan,9,airport
2156,Coburg Station,Coburg,Canada,-5,station
2157,Prince Rupert Ferry Terminal,Prince Rupert,Canada,-7,port
2158,Griffin-Spalding County Airport,Griffin,United States,-5,airport
2159,Glenview Amtrak Station,Glenview,United States,-6,station
2160,Bauru Airport,Bauru,Brazil,-3,airport
2161,Emporia Municipal Airport,Emporia,United States,-6,airport
2162,Elyria Station,Elyria,United States,-5,station
2163,Trois-Rivières Airport,Trois Rivieres,Canada,-5,airport
2164,Schenectady County Airport,Scotia NY,United States,-5,airport
2165,Ada Regional Airport,Ada,United States,-6,airport
2166,Watson Lake Airport,Watson Lake,Canada,-8,airport
2167,Fort Albany Airport,Fort Albany,Canada,-5,airport
2168,McKinley National Park Airport,McKinley Park,United States,-9,airport
2169,Winkler County Airport,Wink,United States,-6,airport
2170,Kitale Airport,Kitale,Kenya,3,airport
2171,Capitan Fuentes Martinez Airport Airport,Porvenir,Chile,-4,airport
2172,Chichen Itza International Airport,Chichen Itza,Mexico,-6,airport
2173,Ambanja Airport,Ambanja,Madagascar,3,airport
2174,Chimoio Airport,Chimoio,Mozambique,2,airport
2175,Mark Anton Airport,Dayton,United States,-5,airport
2176,Shaktoolik Airport,Shaktoolik,United States,-9,airport
2177,Marcos Juarez Airport,Marcos Juarez,Argentina,-3,airport
2178,Grand Junction Regional Airport,Grand Junction,United States,-7,airport
2179,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,-6,airport
2180,Cufar Airport,Cufar,Guinea-Bissau,0,airport
2181,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,-8,airport
2182,Wunnumin Lake Airport,Wunnumin Lake,Canada,-5,airport
2183,São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,-4,airport
2184,Aripuanã Airport,Aripuana,Brazil,-4,airport
2185,Okondja Airport,Okondja,Gabon,1,airport
2186,Tongareva Airport,Penrhyn Island,Cook Islands,-10,airport
2187,Heliport Hotel das Cataratas,Cataratas National Park,Brazil,-3,airport
2188,Jalalabad Airport,Jalalabad,Afghanistan,4.5,airport
2189,Dalbandin Airport,Dalbandin,Pakistan,5,airport
2190,Coburg Station,Coburg,Canada,-5,station
2191,Tianjin West Railway Station,Tianjin,China,8,station
2192,Kalymnos Airport,Kalymnos,Greece,2,airport
2193,Vogtareuth Airport,Vogtareuth,Germany,1,airport
2194,Cessnock Airport,Cessnock,Australia,10,airport
2195,Elstree Airfield,Elstree,United Kingdom,0,airport
2196,Poplar Hill Airport,Poplar Hill,Canada,-6,airport
2197,Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,-4,airport
2198,Őcsény Airport,Ocseny,Hungary,1,airport
2199,Greenwich Station,Greenwich,United States,-5,station
2200,Shante Air Base,Shante,Burma,6.5,airport
2201,Svanemollen Railway Station,Copenhagen,Denmark,1,station
2202,Tan Tan Airport,Tan Tan,Morocco,0,airport
2203,Pangnirtung Airport,Pangnirtung,Canada,-5,airport
2204,Bandırma Airport,Bandirma,Turkey,3,airport
2205,Taungoo Airport,Taungoo,Burma,6.5,airport
2206,Chatham Seaplane Base,Sitka,United States,-9,airport
2207,Tinogasta Airport,Tinogasta,Argentina,-3,airport
2208,Montauk Airport,Montauk,United States,-4,airport
2209,Norfolk Station,Norfolk,United States,-5,station
2210,Ignacio Agramonte International Airport,Camaguey,Cuba,-5,airport
2211,Paamiut Heliport,Paamiut,Greenland,-3,airport
2212,Awang Airport,Cotabato,Philippines,8,airport
2213,Mojave Airport,Mojave,United States,-8,airport
2214,Afonso Pena Airport,Curitiba,Brazil,-3,airport
2215,Illaga Airport,Illaga,Indonesia,9,airport
2216,Kärdla Airport,Kardla,Estonia,2,airport
2217,Cleveland Greyhound Station,Cleveland,United States,-5,station
2218,San Isidro del General Airport,San Isidro,Costa Rica,-6,airport
2219,Barrow County Airport,Winder,United States,-5,airport
2220,Chilecito Airport,Chilecito,Argentina,-3,airport
2221,Geilenkirchen Air Base,Geilenkirchen,Germany,1,airport
2222,Pärnu Airport,Parnu,Estonia,2,airport
2223,Hollis Seaplane Base,Hollis,United States,-9,airport
2224,Nowra Airport,Nowra,Australia,10,airport
2225,Şanlıurfa Airport,Sanliurfa,Turkey,3,airport
2226,Sak Long Airport,Phetchabun,Thailand,7,airport
2227,Bokaro Airport,Bokaro,India,5.5,airport
2228,Ain Oussera Airport,Ain Oussera,Algeria,1,airport
2229,Bergerac-Roumanière Airport,Bergerac,France,1,airport
2230,Kuchyňa Air Base,Malacky,Slovakia,1,airport
2231,Atbara Airport,Atbara,Sudan,3,airport
2232,La Chinita International Airport,Maracaibo,Venezuela,-4,airport
2233,Comiso Airport,Comiso,Italy,1,airport
2234,West Gloucester Station,Gloucester,United States,-5,station
2235,Raron Airport,Raron,Switzerland,1,airport
2236,Santacruz Railway Station,Mumbai,India,5.5,station
2237,Lago Argentino Airport,El Calafate,Argentina,-3,airport
2238,Suzhou Railway Station,Suzhou,China,8,station
2239,Torino Porta Nuova Railway Station,Turin,Italy,1,port
2240,Slave Lake Airport,Slave Lake,Canada,-7,airport
2241,Sindal Airport,Sindal,Denmark,1,airport
2242,Győr-Pér International Airport,Győr,Hungary,1,airport
2243,Jingtong Station,Jingtong,Taiwan,8,station
2244,Edward Bodden Airfield,Little Cayman,Cayman Islands,-5,airport
2245,Castle Airport,Merced,United States,-8,airport
2246,DeKalb Peachtree Airport,Atlanta,United States,-5,airport
2247,Capitan D Daniel Vazquez Airport,San Julian,Argentina,-3,airport
2248,Rajkot Airport,Rajkot,India,5.5,airport
