,airport_name,city_name,country_name,timezone,type_of_port
2654,Prince Sultan Air Base,Al Kharj,Saudi Arabia,3,airport
2655,Reggio Emilia Airport,Reggio Emilia,Italy,1,airport
2656,Yasawa Island Airport,Yasawa Island,Fiji,12,airport
2657,Haines Airport,Haines,United States,-9,airport
2658,Mount Hotham Airport,Mount Hotham,Australia,10,airport
2659,Anderstorp Airport,Anderstorp,Sweden,1,airport
2660,Kadena Air Base,Kadena,Japan,9,airport
2661,Richmond BART Station,Richmond,United States,-8,station
2662,Boryspil International Airport,Kiev,Ukraine,2,airport
2663,Dirkou Airport,Dirkou,Niger,1,airport
2664,Pau Pyrénées Airport,Pau,France,1,airport
2665,Illaga Airport,Illaga,Indonesia,9,airport
2666,Las Cruces International Airport,Las Cruces,United States,-7,airport
2667,Berlin-Schönefeld Airport,Berlin,Germany,1,airport
2668,Charleville Airport,Charlieville,Australia,10,airport
2669,Enghien Moisselles Airfield,Enghien-moisselles,France,1,airport
2670,Chippewa County International Airport,Sault Ste Marie,United States,-5,airport
2671,Guernsey Airport,Guernsey,Guernsey,0,airport
2672,Chignik Lagoon Airport,Chignik Lagoon,United States,-9,airport
2673,Shenzhen West Railway Station,Shenzhen,China,8,station
2674,Lakeway Airpark,Lakeway,United States,-6,airport
2675,Newnan Hospital Heliport,Bengassi,Mali,0,airport
2676,Onslow Airport,Onslow,Australia,8,airport
2677,Kunsan Air Base,Kunsan,South Korea,9,airport
2678,Tucson International Airport,Tucson,United States,-7,airport
2679,Queen Beatrix International Airport,Oranjestad,Aruba,-4,airport
2680,Mekele Airport,Makale,Ethiopia,3,airport
2681,Lake Havasu City Airport,Lake Havasu City,United States,-7,airport
2682,Downtown Mountain View Station,Mountain View,United States,-8,station
2683,Irkutsk Airport,Irkutsk,Russia,8,airport
2684,Gods River Airport,Gods River,Canada,-6,airport
2685,North Island Naval Air Station-Halsey Field,San Diego,United States,-8,airport
2686,Hill Air Force Base,Ogden,United States,-7,airport
2687,Outer Skerries Airport,Outer Skerries,United Kingdom,0,airport
2688,Redding Municipal Airport,Redding,United States,-8,airport
2689,Akure Airport,Akure,Nigeria,1,airport
2690,Akanu Ibiam International Airport,Enugu,Nigeria,1,airport
2691,Cahors-Lalbenque Airport,Cahors,France,1,airport
2692,Ghedi Air Base,Ghedi,Italy,1,airport
2693,RAF Lakenheath,Lakenheath,United Kingdom,0,airport
2694,Half Moon Bay Airport,Half Moon Bay,United States,-8,airport
2695,Kokkedal Railway Station,Kokkedal,Denmark,1,station
2696,Anqing Tianzhushan Airport,Anqing,China,8,airport
2697,Bromont (Roland Desourdy) Airport,Bromont,Canada,-5,airport
2698,Bundaberg Airport,Bundaberg,Australia,10,airport
2699,Kowloon Macau Ferry Terminal,Kowloon,Hong Kong,8,port
2700,Waikoloa Heliport,Waikoloa Village,United States,-10,airport
2701,Khuzdar Airport,Khuzdar,Pakistan,5,airport
2702,Hana Airport,Hana,United States,-10,airport
2703,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,-7,airport
2704,Sohag International Airport,Sohag,Egypt,2,airport
2705,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,-4,airport
2706,Vancouver International Airport,Vancouver,Canada,-8,airport
2707,Faridabad Railway Station,Faridabad,India,5.5,station
2708,Bonaventure Airport,Bonaventure,Canada,-5,airport
2709,Agatti Airport,Agatti Island,India,5.5,airport
2710,Kecskemét Airport,Kecskemet,Hungary,1,airport
2711,Huntingdon Station,Huntingdon,United States,-5,station
2712,Kao Airport,Kao,Indonesia,9,airport
2713,Florø Airport,Floro,Norway,1,airport
2714,Southport Airport,Portage-la-prairie,Canada,-6,airport
2715,Birmingham-Shuttlesworth International Airport,Birmingham,United States,-6,airport
2716,West Footscray Railway Station,Footscray,Australia,10,station
2717,Chur railway station,Chur,Switzerland,2,station
2718,Moody Air Force Base,Valdosta,United States,-5,airport
2719,Salem Airport,Salem,India,5.5,airport
2720,Hurlburt Field,Mary Esther,United States,-6,airport
2721,Cold Spring Harbor Station,Cold Spring Harbor,United States,-5,station
2722,Vilshofen Airport,Vilshofen,Germany,1,airport
2723,Palo Verde Airport,San Bruno,Mexico,-7,airport
2724,Wang-an Airport,Wang An,Taiwan,8,airport
2725,Campanha Railway Station,Porto,Portugal,0,station
2726,Kunovice Airport,Kunovice,Czech Republic,1,airport
2727,Fernando de Noronha Airport,Fernando Do Noronha,Brazil,-3,airport
2728,Iloilo International Airport,Iloilo,Philippines,8,airport
2729,Whale Cove Airport,Whale Cove,Canada,-6,airport
2730,Kimbe Airport,Hoskins,Papua New Guinea,10,airport
2731,Vohimarina Airport,Vohemar,Madagascar,3,airport
2732,Arxan Yi'ershi Airport,Arxan,China,8,airport
2733,Ponta Porã Airport,Ponta Pora,Brazil,-4,airport
2734,Das Island Airport,Das Island,United Arab Emirates,4,airport
2735,Latur Airport,Latur,India,5.5,airport
2736,Emerald Airport,Emerald,Australia,10,airport
2737,Sanshui South Railway Station,Sanshui,China,8,station
2738,RAF Marham,Marham,United Kingdom,0,airport
2739,Ketchikan harbor Seaplane Base,Ketchikan,United States,-9,airport
2740,Royan-Médis Airport,Royan,France,1,airport
2741,Soure Airport,Soure,Brazil,-3,airport
2742,Old Crow Airport,Old Crow,Canada,-8,airport
2743,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,-7,airport
2744,Sabha Airport,Sebha,Libya,2,airport
2745,Salekhard Airport,Salekhard,Russia,5,airport
2746,Hamadan Airport,Hamadan,Iran,3.5,airport
2747,Jwaneng Airport,Jwaneng,Botswana,2,airport
2748,Lowell City Airport,Lowell,United States,-5,airport
2749,Suzhou Guangfu Airport,Suzhou,China,8,airport
2750,Zurich Airport Railway Station,Kloten,Switzerland,1,airport
2751,Eros Airport,Windhoek,Namibia,1,airport
2752,Futian Railway Station,Shenzhen,China,8,station
2753,London Euston Railway Station,London,United Kingdom,0,station
2754,Alcantarilla Air Base,Murcia,Spain,1,airport
2755,Shaw Air Force Base,Sumter,United States,-5,airport
2756,Palm Springs International Airport,Palm Springs,United States,-8,airport
2757,Agincourt GO Station,Toronto,Canada,-5,station
2758,Peace River Airport,Peace River,Canada,-7,airport
2759,Tancredo Neves International Airport,Belo Horizonte,Brazil,-3,airport
2760,Lingling Airport,Yongzhou,China,8,airport
2761,Boston South Station,Boston,United States,-5,station
2762,Ondangwa Airport,Ondangwa,Namibia,1,airport
2763,Svanemollen Railway Station,Copenhagen,Denmark,1,station
2764,Bungoma Airport,Bungoma,Kenya,3,airport
2765,Chile Chico Airport,Chile Chico,Chile,-4,airport
2766,Dong Tac Airport,Tuy Hoa,Vietnam,7,airport
2767,Mortavika Ferry Terminal,Mortavika,Norway,1,port
2768,Ferry Terminal,Whittier,United States,-9,port
2769,Bhabua Road Railway Station,Bhabua,India,5.5,station
2770,Oxford Railway Station,Oxford,United Kingdom,0,station
2771,Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,-5,airport
2772,Habersham County Airport,Cornelia,United States,-5,airport
2773,Ken Jones Airport,Port Antonio,Jamaica,-5,airport
2774,Kerava Railway Station,Kerava,Finland,2,station
2775,Mário Pereira Lopes–São Carlos Airport,Sao Carlos,Brazil,-3,airport
2776,West Haven Station,West Haven,United States,-5,station
2777,Futian Checkpoint Station,Shenzhen,China,8,station
2778,Trois-Rivières Airport,Trois Rivieres,Canada,-5,airport
2779,Daloa Airport,Daloa,Cote d'Ivoire,0,airport
2780,Obo Airport,Obo,Papua New Guinea,10,airport
2781,Lüsse Airport,Luesse,Germany,1,airport
2782,Jiroft Airport,Jiroft,Iran,3.5,airport
2783,Stavanger Airport Sola,Stavanger,Norway,1,airport
2784,Chulman Airport,Neryungri,Russia,9,airport
2785,Bloor Station,Toronto,Canada,-5,station
2786,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,-3,airport
2787,Nelspruit Airport,Nelspruit,South Africa,2,airport
2788,Vredendal Airport,Vredendal,South Africa,2,airport
2789,Stony Brook Station,Stony Brook,United States,-5,station
2790,Shulin Station,Taipei,Taiwan,8,station
2791,Nusatupe Airport,Gizo,Solomon Islands,11,airport
2792,Montgomery Union Station,Montgomery,United States,-6,station
2793,Collin County Regional At Mc Kinney Airport,DALLAS,United States,-6,airport
2794,Juanjui Airport,Juanjui,Peru,-5,airport
2795,Lancaster Airport,Lancaster,United States,-5,airport
2796,Pattani Airport,Pattani,Thailand,7,airport
2797,Biberach a.d. Riß Airfield,Biberach,Germany,1,airport
2798,Hyvinkaa Railway Station,Hyvinkaa,Finland,2,station
2799,Juan De Ayolas Airport,Ayolas,Paraguay,-4,airport
2800,Whitianga Airport,Whitianga,New Zealand,12,airport
2801,Berlin-Tegel Airport,Berlin,Germany,1,airport
2802,Ouarzazate Airport,Ouarzazate,Morocco,0,airport
2803,Seppe Airfield,Bosschenhoofd,Netherlands,1,airport
2804,Samjiyon Airport,Samjiyon,North Korea,8.5,airport
2805,Shahid Sadooghi Airport,Yazd,Iran,3.5,airport
2806,Mandalay International Airport,Mandalay,Burma,6.5,airport
2807,Williamsport Regional Airport,Williamsport,United States,-5,airport
2808,Garfield County Regional Airport,Rifle,United States,-7,airport
2809,West Georgia Regional O V Gray Field,Carrollton,United States,-5,airport
2810,Unnao Junction Railway Station,Unnao,India,5.5,station
2811,San Bruno Station,San Bruno,United States,-8,station
2812,Newton City-County Airport,Newton,United States,-6,airport
2813,Koyuk Alfred Adams Airport,Koyuk,United States,-9,airport
2814,Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,0,airport
2815,Del Rio International Airport,Del Rio,United States,-6,airport
2816,Attopeu Airport,Attopeu,Laos,7,airport
2817,West Chicago Station,West Chicago,United States,-6,station
2818,Waspam Airport,Waspam,Nicaragua,-6,airport
2819,Tasiilaq Heliport,Angmagssalik,Greenland,-3,airport
2820,Ngot Nzoungou Airport,Loubomo,Congo (Brazzaville),1,airport
2821,Memorial Field,Hot Springs,United States,-6,airport
2822,Port Jefferson Station,Port Jefferson,United States,-5,station
2823,Hollywood Station,Hollywood,United States,-5,station
2824,Bulolo Airport,Bulolo,Papua New Guinea,10,airport
2825,Manitoulin East Municipal Airport,Manitowaning,Canada,-5,airport
2826,Hao Airport,Hao Island,French Polynesia,-10,airport
2827,Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,United States,-6,airport
2828,Courchevel Airport,Courcheval,France,1,airport
2829,RAAF Base Edinburgh,Edinburgh,Australia,9.5,airport
2830,Gatwick Airport Railway Station,Crawley,United Kingdom,0,airport
2831,RAF Odiham,Odiham,United Kingdom,0,airport
2832,Kütahya Airport,Kutahya,Turkey,3,airport
2833,Tamar Mepe Airport,Mestia,Georgia,4,airport
2834,Southwest Florida International Airport,Fort Myers,United States,-5,airport
2835,Fukushima Airport,Fukushima,Japan,9,airport
2836,Draughon Miller Central Texas Regional Airport,Temple,United States,-6,airport
2837,Leeming Airport,Leeming,United Kingdom,0,airport
2838,Manitoulin East Municipal Airport,Manitowaning,Canada,-5,airport
2839,Damblain Airport,Damblain,France,1,airport
2840,Svanemollen Railway Station,Copenhagen,Denmark,1,station
2841,Sierra Blanca Regional Airport,Ruidoso,United States,-7,airport
2842,Meedhuffushi Seaplane dock,Meedhuffushi Island,Maldives,5,airport
2843,Weelde Air Base,Weelde,Belgium,1,airport
2844,Niue International Airport,Alofi,Niue,-11,airport
2845,Namtu Airport,Naypyidaw,Burma,6.5,airport
2846,Ponta Pelada Airport,Manaus,Brazil,-4,airport
2847,Umuarama Airport,Umuarama,Brazil,-3,airport
2848,Ylivieska Railway Station,Ylivieska,Finland,2,station
2849,Springs Airfield,Springs,South Africa,2,airport
2850,Mariano Moreno Airport,Jose C. Paz,Argentina,-3,airport
2851,Longyan Guanzhishan Airport,Longyan,China,8,airport
2852,Haifa International Airport,Haifa,Israel,2,airport
2853,Ambri Airport,Quinto,Switzerland,1,airport
2854,Anchorage Rail Depot,Anchorage,United States,-9,station
2855,Muzaffarabad Airport,Muzaffarabad,Pakistan,5,airport
2856,Kozushima Airport,Kozushima,Japan,9,airport
2857,General Wayne A. Downing Peoria International Airport,Peoria,United States,-6,airport
2858,Wittmundhafen Airport,Wittmundhafen,Germany,1,airport
2859,Reus Air Base,Reus,Spain,1,airport
2860,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,0,airport
2861,Port Lincoln Airport,Port Lincoln,Australia,9.5,airport
2862,Kelowna International Airport,Kelowna,Canada,-8,airport
2863,Banjul International Airport,Banjul,Gambia,0,airport
2864,West 30th St. Heliport,New York,United States,-5,airport
2865,Vadala Road Railway Station,Mumbai,India,5.5,station
2866,General Francisco J. Mujica International Airport,Morelia,Mexico,-6,airport
2867,Mountain Village Airport,Mountain Village,United States,-9,airport
2868,Sallisaw Municipal Airport,Sallisaw,United States,-5,airport
2869,Piedmont Triad International Airport,Greensboro,United States,-5,airport
2870,K. D. Matanzima Airport,Umtata,South Africa,2,airport
2871,Fort Yukon Airport,Fort Yukon,United States,-9,airport
2872,Collique Airport,Collique,Peru,-5,airport
2873,Pulau Tioman Airport,Tioman,Malaysia,8,airport
2874,Talkeetna Airport,Talkeetna,United States,-9,airport
2875,Nain Airport,Nain,Canada,-4,airport
2876,Sumbawa Besar Airport,Sumbawa Island,Indonesia,8,airport
2877,Saratoga County Airport,Ballston Spa,United States,-5,airport
2878,Chester-le-Street Railway Station,Chester-le-Street,United Kingdom,0,station
2879,Meade Municipal Airport,Meade,United States,-5,airport
2880,Portland Hillsboro Airport,Hillsboro,United States,-8,airport
2881,Mountain Home Air Force Base,Mountain Home,United States,-7,airport
2882,Achinsk Airport,Achinsk,Russia,8,airport
2883,Polyarny Airport,Yakutia,Russia,9,airport
2884,Franklin County Airport,Sewanee,United States,-6,airport
2885,Xujiahui Station,Shanghai,China,8,station
2886,Capitán Manuel Ríos Airbase,Carrizal,Venezuela,-4,airport
2887,Xinwuri Station,Taichung,Taiwan,8,station
2888,Chachoán Airport,Ambato,Ecuador,-5,airport
2889,Bedourie Airport,Bedourie,Australia,10,airport
2890,Oxford Railway Station,Oxford,United Kingdom,0,station
2891,Koné Airport,Kone,New Caledonia,11,airport
2892,Aragatz Railway Station,Aragatz,Armenia,4,station
2893,Atatürk International Airport,Istanbul,Turkey,3,airport
2894,New Stuyahok Airport,New Stuyahok,United States,-9,airport
2895,Joensuu Airport,Joensuu,Finland,2,airport
2896,Plovdiv South Bus Station,Plovdiv,Bulgaria,2,station
2897,Al Ahsa Airport,Al-ahsa,Saudi Arabia,3,airport
2898,Vaasa Airport,Vaasa,Finland,2,airport
2899,Caye Chapel Airport,Caye Chapel,Belize,-6,airport
2900,Reims-Prunay Airport,Reims,France,1,airport
2901,Rivne International Airport,Rivne,Ukraine,2,airport
2902,Klaipėda Airport,Klaipeda,Lithuania,2,airport
2903,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,1,airport
2904,Putnam County Airport,Greencastle,United States,-5,airport
2905,Leipzig/Halle Airport,Leipzig,Germany,1,airport
2906,Merritt Island Airport,Cocoa,United States,-5,airport
2907,Oconomowoc Airport,Oconomowoc,United States,-6,airport
2908,Gloucestershire Airport,Golouchestershire,United Kingdom,0,airport
2909,Wiley Post Airport,Oklahoma City,United States,-6,airport
2910,Puka Puka Airport,Puka Puka,French Polynesia,-10,airport
2911,Ahuas Airport,Ahuas,Honduras,-6,airport
2912,Columbia Metropolitan Airport,Columbia,United States,-5,airport
2913,Rekola Railway Station,Vantaa,Finland,2,station
2914,Morningside Farm Airport,Musina,South Africa,2,airport
2915,Turku Airport,Turku,Finland,2,airport
2916,Bentencho Station,Osaka,Japan,9,station
2917,Oriximiná Airport,Oriximina,Brazil,-3,airport
2918,Groennedal Heliport,Groennedal,Greenland,-3,airport
2919,Stadtlohn-Vreden Airport,Stadtlohn,Germany,1,airport
2920,Borba Airport,Borba,Brazil,-4,airport
2921,São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,-4,airport
2922,Louis Armstrong New Orleans International Airport,New Orleans,United States,-6,airport
2923,Malcolm McKinnon Airport,Brunswick,United States,-5,airport
2924,Monte Real Air Base,Monte Real,Portugal,0,airport
2925,Ust-Maya Airport,Ust-Maya,Russia,9,airport
2926,Henderson Field,Wallace,United States,-5,airport
2927,Martin Campbell Field Airport,Copperhead,United States,-5,airport
2928,Sopot Railway Station,Sopot,Poland,1,station
2929,Ostbahnhof,Berlin,Germany,1,station
2930,Chilpancingo Airport,Chilpancingo,Mexico,-6,airport
2931,Nosara Airport,Nosara Beach,Costa Rica,-6,airport
2932,Port Williams Seaplane Base,Port Williams,United States,-9,airport
2933,Adak Airport,Adak Island,United States,-10,airport
2934,Fort Wayne International Airport,Fort Wayne,United States,-5,airport
2935,Bursa Airport,Bursa,Turkey,3,airport
2936,Avignon TGV Station,Avignon,France,1,station
2937,Ozona Municipal Airport,Ozona,United States,-6,airport
2938,Canoas Air Force Base,Porto Alegre,Brazil,-3,airport
2939,Kōchi Ryōma Airport,Kochi,Japan,9,airport
2940,Juana Azurduy De Padilla Airport,Sucre,Bolivia,-4,airport
2941,Tarapoa Airport,Tarapoa,Ecuador,-5,airport
2942,Kualanamu International Airport,Medan,Indonesia,7,airport
2943,Harar Meda Airport,Debre Zeyit,Ethiopia,3,airport
2944,Karamay Airport,Karamay,China,8,airport
2945,Sintra Station,Sintra,Portugal,0,station
2946,Novy Urengoy Airport,Novy Urengoy,Russia,5,airport
2947,Tundla Junction Railway Station,Tundla,India,5.5,station
2948,Bristol Filton Airport,Bristol,United Kingdom,0,airport
2949,Lhok Sukon Airport,Lhok Sukon,Indonesia,7,airport
2950,Ardmore Municipal Airport,Ardmore,United States,-6,airport
2951,Chapleau Airport,Chapleau,Canada,-5,airport
2952,Tsudanuma Station,Narashino,Japan,9,station
2953,Mehamn Airport,Mehamn,Norway,1,airport
2954,Naperville Station,Naperville,United States,-6,station
2955,Cauayan Airport,Cauayan,Philippines,8,airport
2956,Santa Fe Municipal Airport,Santa Fe,United States,-7,airport
2957,Mammoth Yosemite Airport,Mammoth Lakes,United States,-8,airport
2958,Monroe Regional Airport,Monroe,United States,-6,airport
2959,Palo Alto Airport of Santa Clara County,Palo Alto,United States,-8,airport
2960,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,8,airport
2961,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,10,airport
2962,Agra Airport,Agra,India,5.5,airport
2963,Sligo Airport,Sligo,Ireland,0,airport
2964,Trondheim Airport Værnes,Trondheim,Norway,1,airport
2965,Grímsey Airport,Grímsey,Iceland,0,airport
2966,Nantucket Memorial Airport,Nantucket,United States,-5,airport
2967,Rotterdam Noord Railway Station,Rotterdam,Netherlands,1,station
2968,Shirdi Airport,Shirdi,India,5.5,airport
2969,Sorocaba Airport,Sorocaba,Brazil,-3,airport
2970,Zamboanga International Airport,Zamboanga,Philippines,8,airport
2971,Comandante Gustavo Kraemer Airport,Bage,Brazil,-3,airport
2972,Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,-5,airport
2973,Lakefront Airport,New Orleans,United States,-6,airport
2974,Schenectady Amtrak Station,Schenectady,United States,-5,station
2975,Palmyra Airport,Palmyra,Syria,2,airport
2976,Reeves Airport,Tallassee,United States,-5,airport
2977,Alonso Valderrama Airport,Chitré,Panama,-5,airport
2978,Columbia Metropolitan Airport,Columbia,United States,-5,airport
2979,Gamal Abdel Nasser Airport,Tobruk,Libya,2,airport
2980,Salt Lake City International Airport,Salt Lake City,United States,-7,airport
2981,Kotlik Airport,Kotlik,United States,-9,airport
2982,Mataiva Airport,Mataiva,French Polynesia,-10,airport
2983,Shaktoolik Airport,Shaktoolik,United States,-9,airport
2984,Winnetka Station,Winnetka,United States,-6,station
2985,São Pedro Airport,Sao Vicente Island,Cape Verde,-1,airport
2986,High Level Airport,High Level,Canada,-7,airport
2987,Schenectady Amtrak Station,Schenectady,United States,-5,station
2988,Kankesanturai Airport,Jaffna,Sri Lanka,5.5,airport
2989,Portoroz Airport,Portoroz,Slovenia,1,airport
2990,Bumbar Airport,Bumba,Congo (Kinshasa),1,airport
2991,Echo Bay water aerodrome,Echo Bay,Canada,-8,airport
2992,Grand Canyon Heliport,Grand Canyon,United States,-7,airport
2993,Stratford International Station,London,United Kingdom,0,station
2994,Hsinchu Station,Hsinchu,Taiwan,8,station
2995,Heliport SU,Sundsvall,Sweden,1,airport
2996,Fairfield Metro Station,Fairfield,United States,-5,station
2997,Kenmore Air Harbor Seaplane Base,Seattle,United States,-8,airport
2998,Brigadier Antonio Parodi Airport,Esquel,Argentina,-3,airport
2999,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,-7,airport
3000,Tinker Air Force Base,Oklahoma City,United States,-6,airport
3001,Tana Toraja Airport,Toraja,Indonesia,8,airport
3002,Oneonta Municipal Airport,Oneonta,United States,-5,airport
3003,Cologne Railway,Cologne,Germany,1,station
3004,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,-6,airport
3005,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,1,airport
3006,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,-9.5,airport
3007,Kavalerovo Airport,Kavalerovo,Russia,10,airport
3008,Magway Airport,Magwe,Burma,6.5,airport
3009,Reconquista Airport,Reconquista,Argentina,-3,airport
3010,Fairfield Station,Fairfield,United States,-5,station
3011,Norman Y. Mineta San Jose International Airport,San Jose,United States,-8,airport
3012,Peace River Airport,Peace River,Canada,-7,airport
3013,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,1,airport
3014,Banks Airport,Swans Island,United States,-5,airport
3015,Trondheim Airport Værnes,Trondheim,Norway,1,airport
3016,Cherkasy International Airport,Cherkassy,Ukraine,2,airport
3017,Petropavlosk South Airport,Petropavlosk,Kazakhstan,6,airport
3018,Grand Central Airport,Johannesburg,South Africa,2,airport
3019,Faridabad Railway Station,Faridabad,India,5.5,station
3020,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,2,airport
3021,Chamonate Airport,Copiapo,Chile,-4,airport
3022,Butaritari Atoll Airport,Butaritari,Kiribati,12,airport
3023,Scone Airport,Scone,Australia,10,airport
3024,Monywar Airport,Monywa,Burma,6.5,airport
3025,Yasser Arafat International Airport,Gaza,Palestine,2,airport
3026,Watertown Regional Airport,Watertown,United States,-6,airport
3027,Leigh Creek Airport,Leigh Creek,Australia,9.5,airport
3028,Gladstone Airport,Gladstone,Australia,10,airport
3029,Chiba Station,Chiba,Japan,9,station
3030,Bungoma Airport,Bungoma,Kenya,3,airport
3031,Poeketi Airstrip,Poeketi,Suriname,-3,airport
3032,Kent International Airport,Manston,United Kingdom,0,airport
3033,Nouadhibou International Airport,Nouadhibou,Mauritania,0,airport
3034,Bantry Aerodrome,Bantry,Ireland,0,airport
3035,Parys Airport,Parys,South Africa,2,airport
3036,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4,airport
3037,Abel Santamaria Airport,Santa Clara,Cuba,-5,airport
3038,Laghouat Airport,Laghouat,Algeria,1,airport
3039,Primavera do Leste Airport,PRIMAVERA DO LESTE,Brazil,-4,airport
3040,Salekhard Airport,Salekhard,Russia,5,airport
3041,Pratt Regional Airport,Pratt,United States,-5,airport
3042,Hot Air Safaris Base,Talek,Kenya,3,airport
3043,Moengo Airstrip,Moengo,Suriname,-3,airport
3044,Milano Centrale Railway Station,Milan,Italy,1,station
3045,Chiayi Station,Chiayi,Taiwan,8,station
3046,Papa Westray Airport,Papa Westray,United Kingdom,0,airport
3047,Port Bailey Seaplane Base,Port Bailey,United States,-9,airport
3048,Wels Hauptbahnhof,Wels,Austria,1,station
3049,Speyer Airfield,Speyer,Germany,1,airport
3050,Yarmouth Airport,Yarmouth,Canada,-4,airport
3051,Fullerton Municipal Airport,Fullerton,United States,-8,airport
3052,Manzhouli Xijiao Airport,Manzhouli,China,8,airport
3053,Ilorin International Airport,Ilorin,Nigeria,1,airport
3054,Bosaso Airport,Bosaso,Somalia,3,airport
3055,DuBois Regional Airport,Du Bois,United States,-5,airport
3056,Yoron Airport,Yoron,Japan,9,airport
3057,Wycombe Air Park,Wycombe,United Kingdom,0,airport
3058,Fort Worth Alliance Airport,Fort Worth,United States,-6,airport
3059,Hermanos Serdán International Airport,Puebla,Mexico,-6,airport
3060,El Plumerillo Airport,Mendoza,Argentina,-3,airport
3061,Lake Country Regional Airport,Clarksville,United Arab Emirates,-5,airport
3062,Unionville GO Station,Markham,Canada,-5,station
3063,Norman Y. Mineta San Jose International Airport,San Jose,United States,-8,airport
3064,Squamish Airport,Squamish,Canada,-8,airport
3065,Bagdad Airport,Bagdad,United States,-7,airport
3066,New Bedford Regional Airport,New Bedford,United States,-5,airport
3067,Hineno Station,Izumisano,Japan,9,station
3068,Center HaShmona Railway Station,Haifa,Israel,2,station
3069,Kolpashevo Airport,Kolpashevo,Russia,7,airport
3070,Iginniarfik Heliport,Iginniarfik,Greenland,-3,airport
3071,Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,-5,airport
3072,Lomé-Tokoin Airport,Lome,Togo,0,airport
3073,Foumban Nkounja Airport,Foumban,Cameroon,1,airport
3074,Calgary / Springbank Airport,Calgary,Canada,-7,airport
3075,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,-5,airport
3076,Northwest Arkansas Samuel Walton International Airport,Bentonville,United States,-4,airport
3077,General José Antonio Anzoategui International Airport,Barcelona,Venezuela,-4,airport
3078,Akunnaaq Heliport,Akunnaaq,Greenland,-3,airport
3079,Bremerhaven Airport,Bremerhaven,Germany,1,airport
3080,Limon International Airport,Limon,Costa Rica,-6,airport
3081,Toliara Airport,Toliara,Madagascar,3,airport
3082,Van Buren Street Station,Chicago,United States,-6,station
3083,Brevig Mission Airport,Brevig Mission,United States,-9,airport
3084,St Augustin Airport,St-Augustin,Canada,-4,airport
3085,Bijie Feixiong Airport,Bijie,China,8,airport
3086,Morpeth Railway Station,Morpeth,United Kingdom,0,station
3087,Portimão Airport,Portimao,Portugal,0,airport
3088,Tauranga Airport,Tauranga,New Zealand,12,airport
3089,Futuna Airport,Futuna Island,Vanuatu,11,airport
3090,Los Garzones Airport,Monteria,Colombia,-5,airport
3091,Lichtenburg Airport,Lichtenburg,South Africa,2,airport
3092,Gassim Airport,Gassim,Saudi Arabia,3,airport
3093,Wittman Regional Airport,Oshkosh,United States,-6,airport
3094,Diamantina Airport,Diamantina,Brazil,-3,airport
3095,Portogruaro Caorle Railway Station,Portogruaro Caorle,Italy,1,station
3096,Kauhajoki Airport,Kauhajoki,Finland,2,airport
3097,Laval-Entrammes Airport,Laval,France,1,airport
3098,Reggane Airport,Reggan,Algeria,1,airport
3099,Lok Nayak Jayaprakash Airport,Patina,India,5.5,airport
3100,Bryant Army Heliport,Fort Richardson,United States,-9,airport
3101,Orlampa Inc Airport,Forties Alpha,United Kingdom,0,airport
3102,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,-7,airport
3103,Akhiok Airport,Akhiok,United States,-9,airport
3104,Southern Wisconsin Regional Airport,Janesville,United States,-6,airport
3105,Niederoeblarn Airport,Niederoeblarn,Austria,1,airport
3106,Travis Air Force Base,Fairfield,United States,-8,airport
3107,Watsonville Municipal Airport,Watsonville,United States,-8,airport
3108,Capitan Montes Airport,Talara,Peru,-5,airport
3109,Ampilatwatja Airport,Ampilatwatja,Australia,9.5,airport
3110,Woodside Station,New York,United States,-5,station
3111,Mark Anton Airport,Dayton,United States,-5,airport
3112,Rosario Seaplane Base,Rosario,United States,-8,airport
3113,Nurnberg HBF,Nurnberg,Germany,1,station
3114,Gao Airport,Gao,Mali,0,airport
3115,Ouarzazate Airport,Ouarzazate,Morocco,0,airport
3116,Union County Airport,Marysville,United States,-5,airport
